total_population,fips_state,fips_distid,district_name,state_abbr,child_poverty_estimate,child_population_5_17,leaid,pct_child_poverty
427,36,11100,Fishers Island Union Free School District,NY,1,60,3611100,1.67
20528,36,11160,Floral Park-Bellerose Union Free School District,NY,58,1681,3611160,3.45
5266,36,25320,Florida Union Free School District,NY,59,859,3625320,6.87
8665,36,11190,Fonda-Fultonville Central School District,NY,163,1476,3611190,11.04
3577,36,11250,Forestville Central School District,NY,85,512,3611250,16.6
5357,36,11280,Fort Ann Central School District,NY,46,471,3611280,9.77
2858,36,11310,Fort Edward Union Free School District,NY,70,401,3611310,17.46
5395,36,11370,Fort Plain Central School District,NY,294,1061,3611370,27.71
6773,36,11400,Frankfort-Schuyler Central School District,NY,120,1013,3611400,11.85
1898,36,11430,Franklin Central School District,NY,50,244,3611430,20.49
25839,36,11460,Franklin Square Union Free School District,NY,84,1951,3611460,4.31
4366,36,11490,Franklinville Central School District,NY,227,728,3611490,31.18
12574,36,11520,Fredonia Central School District,NY,294,1522,3611520,19.32
41364,36,11550,Freeport Union Free School District,NY,778,6438,3611550,12.08
4669,36,11610,Frewsburg Central School District,NY,165,817,3611610,20.2
2093,36,11640,Friendship Central School District,NY,72,343,3611640,20.99
38260,36,11670,Frontier Central School District,NY,351,5424,3611670,6.47
19820,36,11700,Fulton City School District,NY,728,3323,3611700,21.91
7038,36,11730,Galway Central School District,NY,71,1028,3611730,6.91
5424,36,11740,Gananda Central School District,NY,66,960,3611740,6.88
23216,36,11760,Garden City Union Free School District,NY,53,4429,3611760,1.2
2832,36,11860,Garrison Union Free School District,NY,24,405,3611860,5.93
33403,36,11880,Gates-Chili Central School District,NY,555,4465,3611880,12.43
8772,36,11910,General Brown Central School District,NY,180,1633,3611910,11.02
3715,36,17,Genesee Valley Central School District,NY,101,522,3600017,19.35
11146,36,11940,Geneseo Central School District,NY,107,1105,3611940,9.68
17290,36,11970,Geneva City School District,NY,378,2185,3611970,17.3
2207,36,22100,Georgetown-South Otselic Central School District,NY,46,361,3622100,12.74
4611,36,12030,Germantown Central School District,NY,48,522,3612030,9.2
2808,36,4757,Gilbertsville-Mount Upton Central School District,NY,53,350,3604757,15.14
2426,36,12120,Gilboa-Conesville Central School District,NY,35,300,3612120,11.67
28297,36,12180,Glen Cove City School District,NY,397,3696,3612180,10.74
15312,36,12240,Glens Falls City School District,NY,260,1968,3612240,13.21
2342,36,2310,Glens Falls Common School District,NY,60,304,3602310,19.74
18003,36,12270,Gloversville City School District,NY,689,2738,3612270,25.16
9694,36,12300,Gorham-Middlesex Central School District (Marcus Whitman),NY,208,1586,3612300,13.11
19762,36,12330,Goshen Central School District,NY,180,3131,3612330,5.75
10197,36,12360,Gouverneur Central School District,NY,249,1567,3612360,15.89
10804,36,12390,Gowanda Central School District,NY,269,1309,3612390,20.55
21308,36,7020,Grand Island Central School District,NY,141,3406,3607020,4.14
6942,36,12450,Granville Central School District,NY,158,1022,3612450,15.46
48063,36,12510,Great Neck Union Free School District,NY,514,8411,3612510,6.11
82011,36,12630,Greece Central School District,NY,1567,11895,3612630,13.17
2982,36,12660,Green Island Union Free School District,NY,50,311,3612660,16.08
22711,36,12720,Greenburgh Central School District,NY,171,2321,3612720,7.37
6370,36,12750,Greene Central School District,NY,98,997,3612750,9.83
5142,36,12840,Greenport Union Free School District,NY,81,635,3612840,12.76
8181,36,12870,Greenville Central School District,NY,114,1140,3612870,10
6462,36,12900,Greenwich Central School District,NY,77,936,3612900,8.23
6074,36,12960,Greenwood Lake Union Free School District,NY,45,797,3612960,5.65
5762,36,13020,Groton Central School District,NY,133,876,3613020,15.18
38606,36,13080,Guilderland Central School District,NY,240,5440,3613080,4.41
6168,36,13110,Hadley-Luzerne Central School District,NY,109,734,3613110,14.85
5630,36,13230,Haldane Central School District,NY,36,791,3613230,4.55
48726,36,13290,Half Hollow Hills Central School District,NY,324,8136,3613290,3.98
24691,36,13350,Hamburg Central School District,NY,138,3788,3613350,3.64
6768,36,13380,Hamilton Central School District,NY,30,550,3613380,5.45
1788,36,13440,Hammond Central School District,NY,54,287,3613440,18.82
3831,36,13470,Hammondsport Central School District,NY,71,465,3613470,15.27
14682,36,13530,Hampton Bays Union Free School District,NY,190,2070,3613530,9.18
2496,36,13560,Hancock Central School District,NY,71,323,3613560,21.98
7907,36,13590,Hannibal Central School District,NY,297,1338,3613590,22.2
18786,36,13620,Harborfields Central School District,NY,83,3112,3613620,2.67
4886,36,13710,Harpursville Central School District,NY,120,842,3613710,14.25
28274,36,13740,Harrison Central School District,NY,179,4934,3613740,3.63
2202,36,13770,Harrisville Central School District,NY,39,332,3613770,11.75
2893,36,13830,Hartford Central School District,NY,59,426,3613830,13.85
9243,36,13950,Hastings-on-Hudson Union Free School District,NY,44,1746,3613950,2.52
22918,36,13980,Hauppauge Union Free School District,NY,147,3395,3613980,4.33
50624,36,14010,Haverstraw-Stony Point Central School District (North Rockland),NY,1115,8685,3614010,12.84
48489,36,14130,Hempstead Union Free School District,NY,1435,8013,3614130,17.91
17149,36,14190,Hendrick Hudson Central School District,NY,118,2410,3614190,4.9
9400,36,14220,Herkimer Central School District,NY,245,1264,3614220,19.38
2594,36,14250,Hermon-DeKalb Central School District,NY,91,509,3614250,17.88
25308,36,14280,Herricks Union Free School District,NY,133,4108,3614280,3.24
4123,36,14310,Heuvelton Central School District,NY,106,956,3614310,11.09
22108,36,31710,Hewlett-Woodmere Union Free School District,NY,276,4701,3631710,5.87
41737,36,14340,Hicksville Union Free School District,NY,477,5614,3614340,8.5
13000,36,14400,Highland Central School District,NY,129,1709,3614400,7.55
13268,36,14430,Highland Falls Central School District,NY,102,2018,3614430,5.05
27622,36,14460,Hilton Central School District,NY,280,4688,3614460,5.97
2725,36,14490,Hinsdale Central School District,NY,128,424,3614490,30.19
6767,36,14550,Holland Central School District,NY,71,944,3614550,7.52
8977,36,14580,Holland Patent Central School District,NY,241,1525,3614580,15.8
7160,36,14610,Holley Central School District,NY,141,948,3614610,14.87
11782,36,14640,Homer Central School District,NY,168,1866,3614640,9
5916,36,14670,Honeoye Central School District,NY,51,677,3614670,7.53
13518,36,14700,Honeoye Falls-Lima Central School District,NY,83,2314,3614700,3.59
6478,36,14730,Hoosic Valley Central School District,NY,86,947,3614730,9.08
7710,36,14760,Hoosick Falls Central School District,NY,172,1216,3614760,14.14
10231,36,14820,Hornell City School District,NY,366,1653,3614820,22.14
26163,36,14850,Horseheads Central School District,NY,366,4200,3614850,8.71
15178,36,14940,Hudson City School District,NY,310,1579,3614940,19.63
15283,36,14970,Hudson Falls Central School District,NY,337,2123,3614970,15.87
3801,36,15060,Hunter-Tannersville Central School District,NY,67,522,3615060,12.84
36081,36,15090,Huntington Union Free School District,NY,434,4939,3615090,8.79
33872,36,15180,Hyde Park Central School District,NY,308,3708,3615180,8.31
1356,36,15270,Indian Lake Central School District,NY,14,126,3615270,11.11
24271,36,15300,Indian River Central School District,NY,627,4137,3615300,15.16
353,36,15330,Inlet Common School District,NY,7,31,3615330,22.58
17296,36,15360,Iroquois Central School District,NY,75,2535,3615360,2.96
9678,36,15450,Irvington Union Free School District,NY,39,1797,3615450,2.17
8933,36,15480,Island Park Union Free School District,NY,76,1172,3615480,6.48
15407,36,15510,Island Trees Union Free School District,NY,127,2404,3615510,5.28
19648,36,15540,Islip Union Free School District,NY,173,3042,3615540,5.69
70090,36,15570,Ithaca City School District,NY,555,5824,3615570,9.53
29329,36,15630,Jamestown City School District,NY,1890,4598,3615630,41.1
18997,36,9090,Jamesville-DeWitt Central School District,NY,177,3016,3609090,5.87
3082,36,7,Jasper-Troupsburg Central School District,NY,237,723,3600007,32.78
1762,36,15720,Jefferson Central School District,NY,34,206,3615720,16.5
17414,36,15810,Jericho Union Free School District,NY,176,3134,3615810,5.62
2345,36,15870,Johnsburg Central School District,NY,36,266,3615870,13.53
19152,36,15900,Johnson City Central School District,NY,542,2591,3615900,20.92
10874,36,15980,Johnstown City School District,NY,234,1555,3615980,15.05
8168,36,15990,Jordan-Elbridge Central School District,NY,99,1166,3615990,8.49
17948,36,16080,Katonah-Lewisboro Union Free School District,NY,70,3195,3616080,2.19
1139,36,16140,Keene Central School District,NY,9,116,3616140,7.76
4895,36,16200,Kendall Central School District,NY,81,712,3616200,11.38
66206,36,16230,Kenmore-Tonawanda Union Free School District,NY,841,8853,3616230,9.5
13244,36,15210,Kinderhook Central School District (Ichabod Crane),NY,127,1654,3615210,7.68
22464,36,16260,Kings Park Central School District,NY,96,3295,3616260,2.91
52840,36,16290,Kingston City School District,NY,854,6529,3616290,13.08
33813,36,4758,Kiryas Joel Village Union Free School District,NY,4800,12417,3604758,38.66
2992,36,16380,La Fargeville Central School District,NY,90,598,3616380,15.05
5093,36,16410,LaFayette Central School District,NY,69,712,3616410,9.69
19873,36,16440,Lackawanna City School District,NY,885,3251,3616440,27.22
6738,36,16470,Lake George Central School District,NY,57,747,3616470,7.63
5986,36,16500,Lake Placid Central School District,NY,62,676,3616500,9.17
888,36,16530,Lake Pleasant Central School District,NY,8,67,3616530,11.94
35785,36,16620,Lakeland Central School District,NY,220,5500,3616620,4
43967,36,16680,Lancaster Central School District,NY,271,6491,3616680,4.18
7872,36,16710,Lansing Central School District,NY,87,1334,3616710,6.52
17212,36,16740,Lansingburgh Central School District,NY,557,2588,3616740,21.52
2552,36,16800,Laurens Central School District,NY,49,301,3616800,16.28
39021,36,16830,Lawrence Union Free School District,NY,753,8417,3616830,8.95
8455,36,16950,Le Roy Central School District,NY,117,1267,3616950,9.23
5415,36,17130,Letchworth Central School District,NY,123,888,3617130,13.85
46233,36,17160,Levittown Union Free School District,NY,262,7246,3617160,3.62
18183,36,17190,Lewiston-Porter Central School District,NY,156,2277,3617190,6.85
10873,36,17220,Liberty Central School District,NY,520,1708,3617220,30.44
41969,36,17380,Lindenhurst Union Free School District,NY,418,6128,3617380,6.82
4091,36,17430,Lisbon Central School District,NY,62,636,3617430,9.75
6749,36,17460,Little Falls City School District,NY,160,1102,3617460,14.52
51682,36,17520,Liverpool Central School District,NY,711,7440,3617520,9.56
3372,36,17580,Livingston Manor Central School District,NY,62,492,3617580,12.6
10504,36,17640,Livonia Central School District,NY,107,1473,3617640,7.26
35307,36,17670,Lockport City School District,NY,885,5131,3617670,17.25
16131,36,17700,Locust Valley Central School District,NY,116,2685,3617700,4.32
40550,36,17730,Long Beach City School District,NY,236,4403,3617730,5.36
656,36,17760,Long Lake Central School District,NY,15,59,3617760,25.42
68327,36,19230,Longwood Central School District,NY,722,8978,3619230,8.04
8623,36,17820,Lowville Academy and Central School District,NY,236,1542,3617820,15.3
2365,36,17880,Lyme Central School District,NY,46,373,3617880,12.33
18331,36,17910,Lynbrook Union Free School District,NY,117,3152,3617910,3.71
3800,36,17940,Lyncourt Union Free School District,NY,94,575,3617940,16.35
4057,36,17970,Lyndonville Central School District,NY,92,667,3617970,13.79
6766,36,18030,Lyons Central School District,NY,234,1065,3618030,21.97
2983,36,18080,Madison Central School District,NY,106,523,3618080,20.27
4301,36,18090,Madrid-Waddington Central School District,NY,89,679,3618090,13.11
26001,36,18120,Mahopac Central School District,NY,190,4033,3618120,4.71
14751,36,18150,Maine-Endwell Central School District,NY,219,2503,3618150,8.75
17459,36,18180,Malone Central School District,NY,420,2273,3618180,18.48
15584,36,18210,Malverne Union Free School District,NY,118,2379,3618210,4.96
31040,36,18240,Mamaroneck Union Free School District,NY,235,5790,3618240,4.06
5990,36,24270,Manchester-Shortsville Central School District,NY,83,797,3624270,10.41
16414,36,18270,Manhasset Union Free School District,NY,88,3191,3618270,2.76
4532,36,18450,Marathon Central School District,NY,146,825,3618450,17.7
10052,36,18480,Marcellus Central School District,NY,77,1594,3618480,4.83
3609,36,18510,Margaretville Central School District,NY,35,370,3618510,9.46
5471,36,18540,Marion Central School District,NY,94,832,3618540,11.3
13417,36,18570,Marlboro Central School District,NY,151,1887,3618570,8
46612,36,18630,Massapequa Union Free School District,NY,138,7701,3618630,1.79
16347,36,18660,Massena Central School District,NY,508,2567,3618660,19.79
9415,36,21,Mattituck-Cutchogue Union Free School District,NY,53,1216,3600021,4.36
5774,36,18750,Mayfield Central School District,NY,110,871,3618750,12.63
3308,36,18840,McGraw Central School District,NY,62,534,3618840,11.61
10510,36,18900,Mechanicville City School District,NY,156,1489,3618900,10.48
10561,36,18960,Medina Central School District,NY,218,1473,3618960,14.8
4044,36,18990,Menands Union Free School District,NY,59,505,3618990,11.68
18042,36,19110,Merrick Union Free School District,NY,35,1583,3619110,2.21
12408,36,19170,Mexico Central School District,NY,372,2163,3619170,17.2
61982,36,19200,Middle Country Central School District,NY,629,9235,3619200,6.81
5570,36,19260,Middleburgh Central School District,NY,69,662,3619260,10.42
46479,36,19320,Middletown City School District,NY,1056,7577,3619320,13.94
2923,36,19350,Milford Central School District,NY,36,325,3619350,11.08
7899,36,19380,Millbrook Central School District,NY,39,1174,3619380,3.32
15249,36,19410,Miller Place Union Free School District,NY,76,2586,3619410,2.94
25689,36,19500,Mineola Union Free School District,NY,159,3210,3619500,4.95
774,36,19530,Minerva Central School District,NY,8,83,3619530,9.64
23614,36,19560,Minisink Valley Central School District,NY,253,4033,3619560,6.27
40313,36,19650,Monroe-Woodbury Central School District,NY,980,8330,3619650,11.76
4346,36,19710,Montauk Union Free School District,NY,19,479,3619710,3.97
23610,36,19740,Monticello Central School District,NY,1210,3565,3619740,33.94
6986,36,19800,Moravia Central School District,NY,115,937,3619800,12.27
4617,36,19830,Moriah Central School District,NY,74,597,3619830,12.4
2580,36,19860,Morris Central School District,NY,56,316,3619860,17.72
2631,36,19890,Morristown Central School District,NY,64,450,3619890,14.22
5502,36,19920,Morrisville-Eaton Central School District,NY,68,671,3619920,10.13
7011,36,30930,Mount Markham Central School District,NY,156,1149,3630930,13.58
4880,36,20010,Mount Morris Central School District,NY,111,549,3620010,20.22
12975,36,20160,Mount Pleasant Central School District,NY,74,2252,3620160,3.29
12704,36,20040,Mount Sinai Union Free School District,NY,62,2084,3620040,2.98
74039,36,20100,Mount Vernon School District,NY,1425,10302,3620100,13.83
14611,36,20190,Nanuet Union Free School District,NY,159,2494,3620190,6.38
5180,36,20220,Naples Central School District,NY,94,692,3620220,13.58
16873,36,20370,New Hartford Central School District,NY,192,2740,3620370,7.01
23823,36,20400,New Hyde Park-Garden City Park Union Free School District,NY,92,1773,3620400,5.19
4301,36,20430,New Lebanon Central School District,NY,49,538,3620430,9.11
20064,36,20460,New Paltz Central School District,NY,161,2196,3620460,7.33
79884,36,20490,New Rochelle City School District,NY,1116,11412,3620490,9.78
408,36,20520,New Suffolk Common School District,NY,0,52,3620520,0
8478072,36,20580,New York City Department Of Education,NY,282054,1205433,3620580,23.4
5081,36,20610,New York Mills Union Free School District,NY,124,659,3620610,18.82
14455,36,20640,Newark Central School District,NY,345,2131,3620640,16.19
7277,36,20670,Newark Valley Central School District,NY,159,1158,3620670,13.73
69992,36,20700,Newburgh City School District,NY,1782,11461,3620700,15.55
411,36,20730,Newcomb Central School District,NY,3,40,3620730,7.5
10104,36,20760,Newfane Central School District,NY,137,1535,3620760,8.93
5352,36,20790,Newfield Central School District,NY,132,833,3620790,15.85
