destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,percent_of_kindergartners_rated_on_14_required_measures,percent_of_kindergartners_demonstrating_readiness_in_zero_devel,percent_of_kindergartners_demonstrating_readiness_in_one_develo,percent_of_kindergartners_demonstrating_readiness_in_two_develo,percent_of_kindergartners_demonstrating_readiness_in_all_three_,percent_of_kindergartners_demonstrating_readiness_in_all_thre_1,percent_of_kindergartners_demonstrating_readiness_in_all_thre_2,percent_of_kindergartners_demonstrating_readiness_in_all_thre_3,percent_of_kindergartners_demonstrating_readiness_in_all_thre_4,percent_of_kindergartners_demonstrating_readiness_in_all_thre_5,percent_of_kindergartners_demonstrating_readiness_in_all_thre_6,percent_of_kindergartners_demonstrating_readiness_in_all_thre_7,percent_of_kindergartners_demonstrating_readiness_in_all_thre_8,percent_of_kindergartners_demonstrating_readiness_in_all_thre_9,percent_of_kindergartners_demonstrating_readiness_in_all_thr_10,percent_of_kindergartners_demonstrating_readiness_in_all_thr_11,percent_of_kindergartners_demonstrating_readiness_in_all_thr_12,percent_of_kindergartners_demonstrating_readiness_in_all_thr_13,percent_of_kindergartners_demonstrating_readiness_in_all_thr_14,percent_of_kindergartners_demonstrating_readiness_in_all_thr_15,percent_of_kindergartners_demonstrating_readiness_in_all_thr_16,percent_of_kindergartners_demonstrating_readiness_in_social_and,percent_of_kindergartners_demonstrating_readiness_in_language_a,percent_of_kindergartners_demonstrating_readiness_in_math
KIDS1,06-016-0890-02-2007,School,Melrose Park Elem School,Maywood-Melrose Park-Broadview 89,Melrose Park,Cook,Elementary District,Elementary School,PK - 5,90.8,67.8,23.7,,,,*,*,,,,*,,,,,*,*,*,*,*,28.8,,
KIDS1,06-016-0890-02-2008,School,Roosevelt Elem School,Maywood-Melrose Park-Broadview 89,Broadview,Cook,Elementary District,Elementary School,PK - 5,90,93.3,,,,,*,*,,,,*,,,,,*,*,*,*,,,,
KIDS1,06-016-0890-02-1002,School,Stevenson Middle School,Maywood-Melrose Park-Broadview 89,Melrose Park,Cook,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,06-016-0890-02-2012,School,Washington Dual Language Academy,Maywood-Melrose Park-Broadview 89,Maywood,Cook,Elementary District,Elementary School,PK - 8,100,,,,71.4,,*,77.8,,,,*,,79.3,60,,*,*,77.8,73.9,,81.6,73.5,73.5
KIDS1,24-032-002C-02-2001,School,Mazon-Verona-Kinsman Elem School,Mazon-Verona-Kinsman ESD 2C,Mazon,Grundy,Elementary District,Elementary School,PK - 4,100,45.8,,,,,,*,,,,*,,,,,*,*,,*,*,,,
KIDS1,24-032-002C-02-1002,School,Mazon-Verona-Kinsman Middle Sch,Mazon-Verona-Kinsman ESD 2C,Mazon,Grundy,Elementary District,Middle/Junior High School,5 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,13-041-0120-04-2001,School,McClellan Elementary School,McClellan CCSD 12,Mount Vernon,Jefferson,Elementary District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,*,*,,,
KIDS1,44-063-0150-04-1008,School,Chauncey H Duker School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Middle/Junior High School,4 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,44-063-0150-04-2001,School,Edgebrook Elem School,McHenry CCSD 15,Mchenry,McHenry,Elementary District,Elementary School,K - 3,90.1,32.9,,29.3,26.8,33.9,,*,,,,*,,29.7,24.4,,*,*,*,25.6,*,64.6,56.1,29.3
KIDS1,44-063-0150-04-2002,School,Hilltop Elem School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Elementary School,K - 3,89.3,23.9,18.5,27.2,30.4,29.7,*,*,,,,*,,22.2,38.3,,*,*,*,*,*,72.8,57.6,33.7
KIDS1,44-063-0150-04-2003,School,Landmark Elem School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Elementary School,K - 5,94.3,45.5,,,33.3,37.9,,*,,,,,,,,,*,*,*,*,*,45.5,42.4,36.4
KIDS1,44-063-0150-04-1006,School,McHenry Middle School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,44-063-0150-04-1007,School,Parkland School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,44-063-0150-04-2005,School,Riverwood Elementary School,McHenry CCSD 15,McHenry,McHenry,Elementary District,Elementary School,K - 5,93.9,30.1,22.6,29,18.3,24.6,*,*,*,,*,*,,,,,*,*,*,*,,55.9,58.1,21.5
KIDS1,44-063-0150-04-2004,School,Valley View Elem School,McHenry CCSD 15,Mchenry,McHenry,Elementary District,Elementary School,K - 5,98.8,28,18.3,34.1,19.5,22.6,*,*,,,,*,,,,,*,*,*,*,*,68.3,56.1,20.7
KIDS1,44-063-1560-16-0003,School,McHenry Community High School,McHenry CHSD 156,Mchenry,McHenry,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2019,School,Benjamin Elem School,McLean County USD 5,Bloomington,McLean,Unit District,Elementary School,K - 5,98.6,21.9,15.1,,50.7,53.1,*,*,43.5,,*,*,,51.9,50,,*,*,*,*,,65.8,68.5,57.5
KIDS1,17-064-0050-26-3001,School,Brigham Elementary,McLean County USD 5,Bloomington,McLean,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2004,School,Carlock Elem School,McLean County USD 5,Carlock,McLean,Unit District,Elementary School,K - 5,100,,,,95.5,100,*,*,,,,*,,,92.9,,*,*,*,*,,100,95.5,95.5
KIDS1,17-064-0050-26-2003,School,Cedar Ridge Elem School,McLean County USD 5,Bloomington,McLean,Unit District,Elementary School,K - 5,98.8,18.8,22.5,22.5,36.3,,*,39.5,*,,,*,,38,33.3,,*,*,39.4,33.9,*,80,58.8,37.5
KIDS1,17-064-0050-26-1002,School,Chiddix Jr High School,McLean County USD 5,Normal,McLean,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2008,School,Colene Hoose Elem School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,92.2,,,,61,70.6,*,*,*,,,*,,59.3,62.5,,*,*,*,50.0,,79.7,66.1,72.9
KIDS1,17-064-0050-26-0003,School,Eugene Field School,McLean County USD 5,Normal,McLean,Unit District,High School,12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-1005,School,Evans Junior High School,McLean County USD 5,Bloomington,McLean,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2005,School,Fairview Elem School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,93.5,34.9,,,32.6,,*,*,,,,*,,,,,*,*,*,*,*,51.2,55.8,44.2
KIDS1,17-064-0050-26-2017,School,Fox Creek Elementary School,McLean County USD 5,Bloomington,McLean,Unit District,Elementary School,K - 5,100,,,,39.5,,*,*,*,,,*,,47.6,,,*,*,*,*,*,71.1,63.2,52.6
KIDS1,17-064-0050-26-2007,School,Glenn Elem School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,100,38.6,,,38.6,,*,*,*,,,*,,,42.3,,*,*,*,*,,52.3,47.7,47.7
KIDS1,17-064-0050-26-2018,School,Grove Elementary School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,100,13.2,,31.6,44.7,52.5,*,*,*,,*,*,,35.1,53.8,,*,*,*,*,,82.9,73.7,51.3
KIDS1,17-064-0050-26-2009,School,Hudson Elem School,McLean County USD 5,Hudson,McLean,Unit District,Elementary School,K - 5,100,,,37,,,*,*,,,,*,,,,,*,*,,*,,59.3,44.4,
KIDS1,17-064-0050-26-1004,School,Kingsley Jr High School,McLean County USD 5,Normal,McLean,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-0001,School,Normal Community High School,McLean County USD 5,Normal,McLean,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-0002,School,Normal Community West High School,McLean County USD 5,Normal,McLean,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2012,School,Northpoint Elementary School,McLean County USD 5,Bloomington,McLean,Unit District,Elementary School,K - 5,97.4,,17.3,,61.3,70.2,*,*,*,,,*,,47.2,74.4,,*,*,*,*,*,85.3,70.7,66.7
KIDS1,17-064-0050-26-2010,School,Oakdale Elem School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,100,44.4,,,36.5,55,*,*,,,,*,,42.3,32.4,,*,*,*,31.9,*,55.6,42.9,36.5
KIDS1,17-064-0050-26-2013,School,Parkside Elementary School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,PK - 5,100,,,34.8,34.8,,*,*,*,,,*,,,,,*,*,,*,,84.8,71.7,37
KIDS1,17-064-0050-26-1003,School,Parkside Jr High School,McLean County USD 5,Normal,McLean,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,17-064-0050-26-2015,School,Pepper Ridge Elementary School,McLean County USD 5,Bloomington,McLean,Unit District,Elementary School,K - 5,91.1,,24.4,,53.7,50,*,*,*,,,*,,52.6,54.5,,*,*,*,47.6,,78,70.7,65.9
KIDS1,17-064-0050-26-2016,School,Prairieland Elementary School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,K - 5,100,23.7,,,52.5,59.5,*,*,*,,,*,,55.6,50,,*,*,*,*,*,69.5,64.4,62.7
KIDS1,17-064-0050-26-2002,School,Sugar Creek Elem School,McLean County USD 5,Normal,McLean,Unit District,Elementary School,PK - 5,100,43.6,,,25.6,,*,*,,*,,*,,,,,*,*,*,*,*,48.7,43.6,28.2
KIDS1,17-064-0050-26-2014,School,Towanda Elem School,McLean County USD 5,Towanda,McLean,Unit District,Elementary School,K - 5,100,52,,,,,,*,*,,,*,,,,,*,*,*,*,,40,,
KIDS1,17-064-0050-26-001C,School,YBMC Charter Sch,McLean County USD 5,Normal,McLean,Unit District,High School,11 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0110-02-2001,School,Medinah Intermediate School,Medinah SD 11,Medinah,Dupage,Elementary District,Elementary School,3 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0110-02-1003,School,Medinah Middle School,Medinah SD 11,Roselle,Dupage,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,19-022-0110-02-2002,School,Medinah Primary School,Medinah SD 11,Medinah,Dupage,Elementary District,Elementary School,PK - 2,97,50.8,29.2,,,,*,*,*,,,,,,,,*,*,*,*,*,38.5,24.6,18.5
KIDS1,35-050-2890-04-2003,School,Blackstone Elem School,Mendota CCSD 289,Mendota,La Salle,Elementary District,Elementary School,K - 1,97.7,46.5,27.9,14,11.6,,*,*,,,*,*,,,,,*,*,*,*,*,50,27.9,12.8
KIDS1,35-050-2890-04-2002,School,Lincoln Elem School,Mendota CCSD 289,Mendota,La Salle,Elementary District,Elementary School,2 - 4,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,35-050-2890-04-1002,School,Northbrook School,Mendota CCSD 289,Mendota,La Salle,Elementary District,Middle/Junior High School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,35-050-2800-17-0001,School,Mendota Twp High School,Mendota Twp HSD 280,Mendota,La Salle,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-066-4040-26-2001,School,Apollo Elem School,Mercer County School District 404,Aledo,Mercer,Unit District,Elementary School,K - 5,72.5,20,,,56,58.7,*,,,,,*,,59.1,53.6,,*,*,,*,,70,74,62
KIDS1,33-066-4040-26-3001,School,Mercer County  Early Learning Center,Mercer County School District 404,Joy,Mercer,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-066-4040-26-0001,School,Mercer County High School,Mercer County School District 404,Aledo,Mercer,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-066-4040-26-1001,School,Mercer County Jr High School,Mercer County School District 404,Aledo,Mercer,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-066-4040-26-2002,School,New Boston Elem School,Mercer County School District 404,New Boston,Mercer,Unit District,Elementary School,K - 5,48.6,,,,,,,,,,,,,,,,*,*,,*,,,,
KIDS1,01-069-0110-26-2003,School,Meredosia-Chambersburg Elem Sch,Meredosia-Chambersburg CUSD 11,Meredosia,Morgan,Unit District,Elementary School,PK - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,01-069-0110-26-0001,School,Meredosia-Chambersburg High Sch,Meredosia-Chambersburg CUSD 11,Meredosia,Morgan,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,01-069-0110-26-1001,School,Meredosia-Chambersburg Jr High,Meredosia-Chambersburg CUSD 11,Meredosia,Morgan,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,30-077-1010-26-2005,School,Meridian Elementary School,Meridian CUSD 101,Mounds,Pulaski,Unit District,Elementary School,PK - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,30-077-1010-26-0001,School,Meridian High School,Meridian CUSD 101,Mounds,Pulaski,Unit District,High School,6 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,39-055-0150-26-2001,School,Meridian Elem School,Meridian CUSD 15,Blue Mound,Macon,Unit District,Elementary School,PK - 5,98.4,38.3,21.7,20,20,22.6,*,*,,,,*,,,,,*,*,,*,*,60,38.3,23.3
KIDS1,39-055-0150-26-0001,School,Meridian High School,Meridian CUSD 15,Macon,Macon,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,39-055-0150-26-1001,School,Meridian Middle School,Meridian CUSD 15,Macon,Macon,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,47-071-2230-26-2002,School,Highland Elem School,Meridian CUSD 223,Stillman Valley,Ogle,Unit District,Elementary School,PK - 2,99.1,38,10.2,19.4,32.4,34.1,*,*,,,,*,,40.9,26.6,,*,*,,29.7,*,55.6,55.6,35.2
KIDS1,47-071-2230-26-1001,School,Meridian Jr High School,Meridian CUSD 223,Stillman Valley,Ogle,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,47-071-2230-26-2004,School,Monroe Center Grade School,Meridian CUSD 223,Monroe Center,Ogle,Unit District,Elementary School,3 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,47-071-2230-26-0003,School,Stillman Valley High School,Meridian CUSD 223,Stillman Valley,Ogle,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,53-102-0010-04-2001,School,Metamora Grade School,Metamora CCSD 1,Metamora,Woodford,Elementary District,Elementary School,PK - 8,97.1,31.8,16.7,18.2,33.3,33.9,*,*,,,*,*,,35.1,,,*,*,,*,,51.5,50,51.5
KIDS1,35-059-0070-26-2001,School,Midland Elementary School,Midland CUSD 7,Lacon,Marshall,Unit District,Elementary School,PK - 4,100,,,,85.3,84.8,,*,,,,,,81.3,88.9,,*,*,,81.3,,97.1,85.3,85.3
KIDS1,35-059-0070-26-0001,School,Midland High School,Midland CUSD 7,Varna,Marshall,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,35-059-0070-26-1001,School,Midland Middle School,Midland CUSD 7,Sparland,Marshall,Unit District,Middle/Junior High School,5 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,07-016-1430-02-2001,School,Central Park Elem School,Midlothian SD 143,Midlothian,Cook,Elementary District,Elementary School,K - 8,100,,26.3,,36.8,,*,*,,,,*,,,,,*,*,*,*,,73.7,44.7,44.7
KIDS1,07-016-1430-02-2002,School,Kolmar Elem School,Midlothian SD 143,Midlothian,Cook,Elementary District,Elementary School,K - 8,100,54.5,,,,,*,*,,,*,,,,,,*,*,*,*,*,36.4,25,
KIDS1,07-016-1430-02-3002,School,Spaulding School,Midlothian SD 143,Midlothian,Cook,Elementary District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,07-016-1430-02-2004,School,Springfield Elem School,Midlothian SD 143,Midlothian,Cook,Elementary District,Elementary School,K - 5,89.8,47.2,,,30.2,,*,*,,,*,*,,40.7,,,*,*,*,29.4,,50.9,45.3,30.2
KIDS1,53-060-1910-26-0001,School,Midwest Central High School,Midwest Central CUSD 191,Manito,Mason,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,53-060-1910-26-1003,School,Midwest Central Middle School,Midwest Central CUSD 191,Green Valley,Mason,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,53-060-1910-26-2003,School,Midwest Central Primary School,Midwest Central CUSD 191,Manito,Mason,Unit District,Elementary School,PK - 5,98.4,25.4,,36.5,28.6,28.8,*,*,,,*,*,,,36.7,,*,*,,*,*,74.6,65.1,28.6
KIDS1,32-038-1240-26-2001,School,Milford Grade School,Milford Area Public Schools District 124,Milford,Iroquois,Unit District,Elementary School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,32-038-1240-26-0001,School,Milford High School Campus,Milford Area Public Schools District 124,Milford,Iroquois,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,34-049-0240-04-2001,School,Millburn Elem School,Millburn CCSD 24,Old Mill Creek,Lake,Elementary District,Elementary School,PK - 5,61.6,,,,71,81.6,,*,*,,,*,,75.7,65.6,,*,*,*,*,,79.7,81.2,78.3
KIDS1,34-049-0240-04-2002,School,Millburn Middle School,Millburn CCSD 24,Lindenhurst,Lake,Elementary District,Elementary School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,35-050-2100-04-2001,School,Milton Pope Elem School,Miller Twp CCSD 210,Marseilles,La Salle,Elementary District,Elementary School,K - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1600-04-2001,School,Millstadt Consolidated School,Millstadt CCSD 160,Millstadt,Saint Clair,Elementary District,Elementary School,3 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,50-082-1600-04-2002,School,Millstadt Primary Center,Millstadt CCSD 160,Millstadt,Saint Clair,Elementary District,Elementary School,PK - 2,96.2,29.3,,21.3,40,41.2,*,,*,,,*,,44.4,33.3,,*,*,,*,*,62.7,64,45.3
KIDS1,24-032-2010-04-2004,School,Aux Sable,Minooka CCSD 201,Minooka,Grundy,Elementary District,Elementary School,K - 4,82,67,15.4,,,,*,*,,,,,*,,,,*,*,*,*,*,27.5,18.7,12.1
KIDS1,24-032-2010-04-2005,School,Jones Elementary School,Minooka CCSD 201,Joliet,Grundy,Elementary District,Elementary School,K - 4,79.3,52.1,16.4,,20.5,,*,*,*,,,*,,,,,*,*,*,*,,37,37,26
KIDS1,24-032-2010-04-2001,School,Minooka Elem School,Minooka CCSD 201,Minooka,Grundy,Elementary District,Elementary School,K - 4,100,45.6,18.4,14.6,21.4,27.7,*,*,,,*,*,,,25,,*,*,*,*,*,42.7,30.1,38.8
KIDS1,24-032-2010-04-2002,School,Minooka Intermediate School,Minooka CCSD 201,Minooka,Grundy,Elementary District,Elementary School,5 - 6,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,24-032-2010-04-1002,School,Minooka Jr High School,Minooka CCSD 201,Minooka,Grundy,Elementary District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,24-032-2010-04-3001,School,Minooka Primary Center,Minooka CCSD 201,Minooka,Grundy,Elementary District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,24-032-2010-04-2003,School,Walnut Trails Elem School,Minooka CCSD 201,Shorewood,Grundy,Elementary District,Elementary School,K - 4,89.8,19,,13.9,58.2,58.8,*,*,*,,,*,,51.2,66.7,,55.0,55.0,*,*,,74.7,69.6,67.1
KIDS1,24-032-1110-16-0001,School,Minooka Community High School,Minooka CHSD 111,Channahon,Grundy,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-1590-02-2002,School,Mokena Elem School,Mokena SD 159,Mokena,Will,Elementary District,Elementary School,PK - 3,97.4,45.4,13.8,14.5,26.3,24.6,*,*,*,*,,*,,25.3,27.4,,*,*,*,*,*,46.7,44.7,30.3
KIDS1,56-099-1590-02-2004,School,Mokena Intermediate School,Mokena SD 159,Mokena,Will,Elementary District,Elementary School,4 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,56-099-1590-02-1001,School,Mokena Jr High School,Mokena SD 159,Mokena,Will,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,49-081-0400-22-2011,School,Benjamin Franklin Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,K - 5,100,,,,56.4,59.1,*,*,,,,*,,55.6,57.1,,*,*,*,52.6,,82.1,74.4,61.5
KIDS1,49-081-0400-22-2019,School,Bicentennial Elem School,Moline-Coal Valley CUSD 40,Coal Valley,Rock Island,Unit District,Elementary School,K - 5,100,,,,56.5,56.7,,*,,,,*,,57.1,56,,*,*,,*,,76.1,65.2,60.9
KIDS1,49-081-0400-22-2007,School,Butterworth Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,PK - 5,100,51.2,,,27.9,,*,*,*,,,,,,,,*,*,*,*,*,48.8,37.2,27.9
KIDS1,49-081-0400-22-2022,School,George Washington Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,PK - 5,95.7,26.7,,22.2,35.6,,*,*,*,*,,*,,,,,*,*,*,31.7,,73.3,57.8,35.6
KIDS1,49-081-0400-22-2014,School,Hamilton Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,PK - 5,93.7,49.4,,14.6,25.8,31.7,*,*,,,,*,,27.7,23.8,,*,*,*,27.1,,48.3,38.2,30.3
KIDS1,49-081-0400-22-2026,School,Jane Addams Elementary School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,K - 5,100,26.8,26.8,26.8,,,*,*,*,,,*,,,,,*,*,*,*,,70.7,46.3,
KIDS1,49-081-0400-22-3025,School,Jefferson Early Childhood Ctr,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Special School,PK,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,49-081-0400-22-1003,School,John Deere Middle School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,49-081-0400-22-2016,School,Lincoln-Irving Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,PK - 5,100,41.9,22.6,19.4,16.1,,*,*,*,,,*,*,,,,*,*,*,*,*,54.8,35.5,19.4
KIDS1,49-081-0400-22-2017,School,Logan Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,K - 5,97.9,72.3,,,,,*,*,*,,,*,,,,,*,*,*,*,,,25.5,
KIDS1,49-081-0400-22-0001,School,Moline Sr High School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,49-081-0400-22-2021,School,Roosevelt Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,PK - 5,100,76.3,20.3,,,,*,*,*,,,*,*,,,,*,*,*,*,,23.7,,
KIDS1,49-081-0400-22-2023,School,Willard Elem School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Elementary School,K - 5,90,,,,,,*,*,,,,*,,,,,,,*,*,,66.7,,
KIDS1,49-081-0400-22-1004,School,Woodrow Wilson Middle School,Moline-Coal Valley CUSD 40,Moline,Rock Island,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,32-046-0010-26-2004,School,Je-Neir Elem School,Momence CUSD 1,Momence,Kankakee,Unit District,Elementary School,K - 4,90.5,29.8,,42.1,22.8,,*,*,,,,*,,,,,*,*,*,*,,59.6,68.4,29.8
KIDS1,32-046-0010-26-0003,School,Momence High School,Momence CUSD 1,Momence,Kankakee,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,32-046-0010-26-1002,School,Momence Jr High School,Momence CUSD 1,Momence,Kankakee,Unit District,Middle/Junior High School,PK - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-094-2380-26-2005,School,Central Intermediate School,Monmouth-Roseville CUSD 238,Monmouth,Warren,Unit District,Elementary School,4 - 6,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-094-2380-26-2001,School,Harding Primary School,Monmouth-Roseville CUSD 238,Monmouth,Warren,Unit District,Elementary School,2 - 3,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-094-2380-26-2002,School,Lincoln Early Childhood School,Monmouth-Roseville CUSD 238,Monmouth,Warren,Unit District,Elementary School,PK - 1,97.1,18,17,14,51,53.3,*,54.5,*,,*,*,,53.8,49.2,,*,*,43.5,49.3,*,80,66,52
KIDS1,33-094-2380-26-0001,School,Monmouth-Roseville High Sch,Monmouth-Roseville CUSD 238,Monmouth,Warren,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,33-094-2380-26-1001,School,Monmouth-Roseville Jr High Sch,Monmouth-Roseville CUSD 238,Roseville,Warren,Unit District,Middle/Junior High School,7 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,48-072-0700-02-2001,School,Monroe Elem School,Monroe SD 70,Bartonville,Peoria,Elementary District,Elementary School,PK - 8,47.1,75,,,,,*,,,,,*,,,,,*,*,,*,,,,
KIDS1,39-074-0250-26-0001,School,Monticello High School,Monticello CUSD 25,Monticello,Piatt,Unit District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,39-074-0250-26-1002,School,Monticello Middle School,Monticello CUSD 25,Monticello,Piatt,Unit District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,39-074-0250-26-2006,School,Washington School,Monticello CUSD 25,Monticello,Piatt,Unit District,Elementary School,PK - 3,99.2,26.4,11.6,14.9,47.1,47.7,*,*,*,,,*,,56.4,39.4,,*,*,*,*,*,67.8,64.5,50.4
KIDS1,39-074-0250-26-2005,School,White Heath Elem School,Monticello CUSD 25,White Heath,Piatt,Unit District,Elementary School,4 - 5,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,47-098-1450-04-2001,School,Montmorency CCSD #145,Montmorency CCSD 145,Rock Falls,Whiteside,Elementary District,Elementary School,K - 8,100,64,,,,,*,*,,,,*,,,,,*,*,,*,*,,,
KIDS1,24-032-1010-16-0001,School,Morris Community High School,Morris CHSD 101,Morris,Grundy,High School District,High School,9 - 12,,,,,,,,,,,,,,,,,,,,,,,,
KIDS1,24-032-0540-02-1006,School,Shabbona Middle School,Morris SD 54,Morris,Grundy,Elementary District,Middle/Junior High School,6 - 8,,,,,,,,,,,,,,,,,,,,,,,,
