ceeb,school_name,state,sector,rigor_score_default,rigor_tier_default,rigor_score_scenarioA,rigor_tier_scenarioA,ib_intensity_v2
,Career Connections Academy,MI,public,1.542890192642347,Most Demanding,1.542890192642347,Very Demanding,
,Career Opportunities Center,MI,public,,,,,
,Caro Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Carson CityCrystal Virtual Academy,MI,public,,,,,
,CarsonvillePort Sanilac Learning Center,MI,public,-0.882145902318135,Below Average,-0.882145902318135,Below Average,
,Cedar Street Community and Family Center,MI,public,0.4254423204776753,Demanding,0.4254423204776753,Demanding,
,Central High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Central High School,MI,public,-0.6195864647210175,Average,-0.6195864647210175,Below Average,
,Chandler Park Academy  High School,MI,public,-0.18447620404398776,Average,-0.18447620404398776,Average,
,Charyl Stockwell Academy High School,MI,public,0.2992053901323755,Demanding,0.2992053901323755,Demanding,
,Chippewa Valley Adult and Mohegan Alt Educ,MI,public,0.11313054659016955,Demanding,0.11313054659016955,Demanding,
,Churchill Community Ed Center,MI,public,1.4058626532284688,Very Demanding,1.4058626532284688,Very Demanding,
,Clara B Ford Academy SDA,MI,public,0.5175259981393521,Very Demanding,0.5175259981393521,Demanding,
,Clarkston Junior High School,MI,public,-1.17360139523488,Below Average,-1.17360139523488,Below Average,
,ClimaxScotts Virtual Academy,MI,public,-1.2649509051688197,Below Average,-1.2649509051688197,Below Average,
,Columbia Alternative Education,MI,public,3.3776333455062524,Most Demanding,3.3776333455062524,Most Demanding,
,Comstock Park Flex Academy,MI,public,0.2831311822732656,Demanding,0.2831311822732656,Demanding,
,Constantine Alternative Education,MI,public,-0.714035191568764,Average,-0.714035191568764,Below Average,
,Covenant High School Central,MI,public,-0.8268956957211286,Below Average,-0.8268956957211286,Below Average,
,Covenant High School East,MI,public,-0.7037943582155186,Average,-0.7037943582155186,Below Average,
,Covenant High School Grand Rapids,MI,public,-1.1720827662950841,Below Average,-1.1720827662950841,Below Average,
,Covenant High School Southwest,MI,public,-1.081585672473181,Below Average,-1.081585672473181,Below Average,
,Covenant School  Spectrum,MI,public,,,,,
,Crescent Academy MiddleHigh School,MI,public,,,,,
,DK Academy,MI,public,1.103748847478477,Very Demanding,1.103748847478477,Very Demanding,
,Davison Alternative Education,MI,public,1.2805050416218162,Very Demanding,1.2805050416218162,Very Demanding,
,DeTour High School,MI,public,-0.07124072840834313,Demanding,-0.07124072840834313,Average,
,Dearborn Heights Virtual Academy,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Dearborn Magnet High School,MI,public,0.6707271609747082,Very Demanding,0.6707271609747082,Very Demanding,
,Denby High School,MI,public,-0.30256562095856765,Average,-0.30256562095856765,Average,
,Detroit Edison Public School Academy  High School,MI,public,-0.5532037393283153,Average,-0.5532037393283153,Average,
,Detroit Lions Academy,MI,public,0.1605684214122342,Demanding,0.1605684214122342,Demanding,
,Detroit Public Safety Academy,MI,public,2.1405463554066246,Most Demanding,2.1405463554066246,Most Demanding,
,Detroit School of Arts,MI,public,-0.31052085409426183,Average,-0.31052085409426183,Average,
,DiAnne M Pellerin Center,MI,public,3.3776333455062524,Most Demanding,3.3776333455062524,Most Demanding,
,Diploma and Careers Institute,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Douglas R Welch High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Dunes Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Early College at Montcalm Community College,MI,public,,,,,
,East English Village Preparatory Academy at Finney,MI,public,-0.14446852784081937,Average,-0.14446852784081937,Average,
,East Kentwood Freshman Campus,MI,public,,,,,
,East Lee Campus,MI,public,0.8096535272729473,Very Demanding,0.8096535272729473,Very Demanding,
,Eastpointe Virtual Academy,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Edwardsburg Alternative Learning Center,MI,public,0.9819480246069386,Very Demanding,0.9819480246069386,Very Demanding,
,Escanaba Student Success Center,MI,public,-0.17463229461500177,Average,-0.17463229461500177,Average,
,FENTON HORIZON ACADEMY,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Farmington Central High School,MI,public,-0.3243819119102646,Average,-0.3243819119102646,Average,
,Farwell Timberland Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Fennville Alternative High School,MI,public,-0.5664304360495293,Average,-0.5664304360495293,Average,
,Fitzgerald Virtual Academy,MI,public,-0.38914405883715775,Average,-0.38914405883715775,Average,
,Flat Rock Academic Virtual Academy,MI,public,0.22492365790598662,Demanding,0.22492365790598662,Demanding,
,Flex High Burton,MI,public,-0.9308409996578693,Below Average,-0.9308409996578693,Below Average,
,Flex High North Flint,MI,public,-1.1169592803554103,Below Average,-1.1169592803554103,Below Average,
,Flex High School of Pontiac,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,FlexTech High School,MI,public,-0.22638432150861104,Average,-0.22638432150861104,Average,
,Flextech High School Shepherd,MI,public,-0.21896654939853205,Average,-0.21896654939853205,Average,
,Fowlerville Online Learning Academy,MI,public,-0.8237683255363927,Below Average,-0.8237683255363927,Below Average,
,Franklin High School,MI,public,0.3124030733226081,Demanding,0.3124030733226081,Demanding,
,Frederick Douglass Academy for Young Men,MI,public,0.9947061587077087,Very Demanding,0.9947061587077087,Very Demanding,
,GalesburgAugusta Alternative Education,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Gateway To Success Academy,MI,public,-0.4707780274572581,Average,-0.4707780274572581,Average,
,Genesee Early College,MI,public,1.7704110890064741,Most Demanding,1.7704110890064741,Very Demanding,
,Gogebic Co Community Education,MI,public,3.3776333455062524,Most Demanding,3.3776333455062524,Most Demanding,
,Grand Rapids Learning Center,MI,public,-0.5786745142174331,Average,-0.5786745142174331,Average,
,Grand Rapids Montessori MiddleHigh,MI,public,-0.25104871328409784,Average,-0.25104871328409784,Average,
,Grand Rapids Public Museum High,MI,public,0.03206416777842241,Demanding,0.03206416777842241,Demanding,
,Grand Rapids University Preparatory Academy,MI,public,0.008836943769262317,Demanding,0.008836943769262317,Demanding,
,Gratiot Continuous Learning Center,MI,public,,,,,
,Great Lakes Bay Early College,MI,public,2.3937064236167083,Most Demanding,2.3937064236167083,Most Demanding,
,Great Lakes Learning Academy  MSHS,MI,public,-0.7677562339637894,Below Average,-0.7677562339637894,Below Average,
,Great Lakes Learning Academy Alternative HS,MI,public,-0.5489691127482799,Average,-0.5489691127482799,Average,
,Greyhound Central Performance Academy,MI,public,-0.24891369225891724,Average,-0.24891369225891724,Average,
,Harper Woods Virtual Academy,MI,public,-0.8245762575539781,Below Average,-0.8245762575539781,Below Average,
,Harrison Alternative Education,MI,public,0.8858607087860589,Very Demanding,0.8858607087860589,Very Demanding,
,Hartford Alternative Education,MI,public,-1.2154586240836793,Below Average,-1.2154586240836793,Below Average,
,Hemlock Virtual,MI,public,-0.44848390336804933,Average,-0.44848390336804933,Average,
,Henry Ford Early College,MI,public,2.091851669667334,Most Demanding,2.091851669667334,Most Demanding,
,Henry Ford Early CollegeAdvanced Manufacturing,MI,public,1.3968978199604793,Very Demanding,1.3968978199604793,Very Demanding,
,Holland Virtual Tech High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Holton Virtual Academy,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Horizon Alternative School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Hudson Tech Alternative,MI,public,-0.7841455358655272,Below Average,-0.7841455358655272,Below Average,
,Ingham AcademyFamily Center,MI,public,,,,,
,Innovation Academy,MI,public,1.0997324762583405,Very Demanding,1.0997324762583405,Very Demanding,
,Innovation Central High,MI,public,0.36892624139182995,Demanding,0.36892624139182995,Demanding,
,Insight School of Michigan,MI,public,-0.3994113916054369,Average,-0.3994113916054369,Average,
,Inverness Academy,MI,public,-0.2730460637365073,Average,-0.2730460637365073,Average,
,Invest Roosevelt Alternative High School,MI,public,1.1920666730586227,Very Demanding,1.1920666730586227,Very Demanding,
,JCLISD Academy A Regional Middle College,MI,public,2.9170294374228547,Most Demanding,2.9170294374228547,Most Demanding,
,Jackson Pathways,MI,public,1.345083205176759,Very Demanding,1.345083205176759,Very Demanding,
,Jackson Preparatory  Early College,MI,public,2.0079848212869535,Most Demanding,2.0079848212869535,Most Demanding,
,Jerry L White Center,MI,public,0.4587162544226508,Demanding,0.4587162544226508,Demanding,
,John M Schultz Educational Campus,MI,public,-1.2117742535409508,Below Average,-1.2117742535409508,Below Average,
,Jonesville Pathways,MI,public,1.3511256064450567,Very Demanding,1.3511256064450567,Very Demanding,
,Kalamazoo Covenant Academy,MI,public,-0.855721890467393,Below Average,-0.855721890467393,Below Average,
,Kalamazoo Innovative Learning Program,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Kearsley Virtual Academy,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Kenowa Hills Pathways High School,MI,public,-0.5205081864104587,Average,-0.5205081864104587,Average,
,Kent Education CenterBeltline,MI,public,-0.9097710056166377,Below Average,-0.9097710056166377,Below Average,
,Lakeview Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Lansing Technical High School,MI,public,,,,,
,Learning Options High School,MI,public,1.0372311378189523,Very Demanding,1.0372311378189523,Very Demanding,
,Legacy High School,MI,public,-0.4633898034708748,Average,-0.4633898034708748,Average,
,Lincoln Alternative High School,MI,public,-0.4637626584690507,Average,-0.4637626584690507,Average,
,LincolnKing AdamsYoung  Grove Campus,MI,public,0.08222134010233449,Demanding,0.08222134010233449,Demanding,
,Link Learning Virtual Program,MI,public,,,,,
,Madison Academy  High School,MI,public,2.855650683114101,Most Demanding,2.855650683114101,Most Demanding,
,Maple Grove Alternative High School,MI,public,-0.9751988818499345,Below Average,-0.9751988818499345,Below Average,
,Marshall Opportunity High School,MI,public,-0.14371036289553338,Average,-0.14371036289553338,Average,
,Martin Luther King Jr Senior High School,MI,public,-0.2068012043983074,Average,-0.2068012043983074,Average,
,Michigan Collegiate MiddleHigh School,MI,public,0.3033779105540573,Demanding,0.3033779105540573,Demanding,
,Michigan Cyber Academy,MI,public,2.0919322918182646,Most Demanding,2.0919322918182646,Most Demanding,
,Michigan Youth Challenge Academy,MI,public,,,,,
,MorganShaw School,MI,public,1.5764882912486347,Most Demanding,1.5764882912486347,Very Demanding,
,Mosaic School,MI,public,-1.077845393078892,Below Average,-1.077845393078892,Below Average,
,Mt Morris Education and Community Center,MI,public,-0.6209631074959246,Average,-0.6209631074959246,Below Average,
,Muskegon Community Education Center,MI,public,-1.0507037775430583,Below Average,-1.0507037775430583,Below Average,
,Muskegon Covenant Academy,MI,public,-1.1043677277469768,Below Average,-1.1043677277469768,Below Average,
,Muskegon Heights Academy,MI,public,-0.24577002874298098,Average,-0.24577002874298098,Average,
,New Beginnings Alternative High School,MI,public,-0.3959440842644813,Average,-0.3959440842644813,Average,
,New Options High School,MI,public,-0.9341460967623757,Below Average,-0.9341460967623757,Below Average,
,Newcomers Community School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,NexTech High School,MI,public,-0.3594471425698747,Average,-0.3594471425698747,Average,
,Niles Cedar Lane,MI,public,-0.1861582251857004,Average,-0.1861582251857004,Average,
,Northview Next Learning Center,MI,public,-0.349143909264665,Average,-0.349143909264665,Average,
,Northwest Connect,MI,public,-0.7829210414908591,Below Average,-0.7829210414908591,Below Average,
,Oakland FlexTech High School,MI,public,-0.004961587254491457,Demanding,-0.004961587254491457,Demanding,
,Oakland International Academy  912,MI,public,-1.1673777757304042,Below Average,-1.1673777757304042,Below Average,
,Odyssey MiddleHigh School,MI,public,-0.39180031876970595,Average,-0.39180031876970595,Average,
,Old Redford Academy  High,MI,public,-0.4127029052455689,Average,-0.4127029052455689,Average,
,Omni High School,MI,public,-0.26334358843166683,Average,-0.26334358843166683,Average,
,Orchard View Community Education,MI,public,-1.1757141642365552,Below Average,-1.1757141642365552,Below Average,
,Outlook Academy,MI,public,0.08222134010233449,Demanding,0.08222134010233449,Demanding,
,OvidElsie Comm EdAlt HS,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Oxford Bridges High School,MI,public,1.1621117417710893,Very Demanding,1.1621117417710893,Very Demanding,
,Parchment Innovation Center,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Pathfinders Alternative Ed,MI,public,0.5911929402686928,Very Demanding,0.5911929402686928,Demanding,
,Pathways Academy,MI,public,-0.9558128444474764,Below Average,-0.9558128444474764,Below Average,
,Phoenix Alternative High School,MI,public,0.038186306201856514,Demanding,0.038186306201856514,Demanding,
,Phoenix Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Pioneer High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Port Huron Schools Phoenix Academy,MI,public,,,,,
,Quest High School,MI,public,3.3776333455062524,Most Demanding,3.3776333455062524,Most Demanding,
,Raider Virtual Academy,MI,public,0.1642253573149592,Demanding,0.1642253573149592,Demanding,
,Redford Union Virtual Learning,MI,public,-0.7304139916636706,Average,-0.7304139916636706,Below Average,
,Relevant Academy of Eaton County,MI,public,-1.0591754414293733,Below Average,-1.0591754414293733,Below Average,
,Renaissance Alternative High School,MI,public,-1.324147555094183,Below Average,-1.324147555094183,Below Average,
,Renaissance High School,MI,public,-0.03254036373043963,Demanding,-0.03254036373043963,Average,
