name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Ocean Springs High School,3978,f,f,t,f,DP,t,English,https://ibo.org/school/003978/
Ocean View High School,879,f,f,t,f,DP,t,English,https://ibo.org/school/000879/
Oconomowoc High School,2321,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/002321/
Odessa High School,2300,f,f,t,f,DP,t,English,https://ibo.org/school/002300/
Ogden High School,6994,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/006994/
Old Mill High School,2322,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/002322/
Old Mill Middle School North,3620,f,t,f,f,MYP,t,English,https://ibo.org/school/003620/
Olson Middle School,52370,f,t,f,f,MYP,t,English,https://ibo.org/school/052370/
Omaha Central High School,6312,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/006312/
Onaway Elementary School,4841,t,f,f,f,PYP,t,English,https://ibo.org/school/004841/
Ophir Elementary School,52463,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/052463/
Orangewood Elementary,51895,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/051895/
Oregon Trail Academy,49116,t,f,f,f,PYP,t,English,https://ibo.org/school/049116/
Oscar DePriest Elementary School,50870,f,t,f,f,MYP,t,English,https://ibo.org/school/050870/
Oscar F. Mayer Elementary School,4207,f,t,f,f,MYP,t,English,https://ibo.org/school/004207/
Oscar F. Smith High School,1432,f,f,t,f,DP,t,English,https://ibo.org/school/001432/
Our Lady of Good Counsel High School,843,f,f,t,f,DP,t,English,https://ibo.org/school/000843/
Our World Neighborhood Charter School,61303,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/061303/
Our World Neighborhood Charter School 2,61304,t,f,f,f,PYP,t,English,https://ibo.org/school/061304/
Overland Trail Middle School,52456,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/052456/
Overlook Elementary,51492,t,f,f,f,PYP,t,English,https://ibo.org/school/051492/
Owen J. Roberts High School,52335,f,f,f,t,CP,t,"English, Spanish",https://ibo.org/school/052335/
Owosso High/Middle School,6724,f,t,f,f,MYP,t,English,https://ibo.org/school/006724/
Oxford High School,63394,f,f,t,f,DP,t,English,https://ibo.org/school/063394/
P.S. 020 Clinton Hill - K020,62343,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/062343/
P.S. 242 - The Young Diplomats Magnet Academy,37013,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/037013/
P.S. 316 Elijah G. Stroud Elementary School,50148,t,f,f,f,PYP,t,English,https://ibo.org/school/050148/
Pacific Beach Middle School,3232,f,t,f,f,MYP,t,English,https://ibo.org/school/003232/
Pahokee Elementary School,4997,t,f,f,f,PYP,t,English,https://ibo.org/school/004997/
Pahokee Middle Senior High School,1884,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001884/
Palisade High School,2968,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/002968/
Palisades Charter High School,64402,f,f,t,f,DP,t,English,https://ibo.org/school/064402/
Palm Harbor University High School,847,f,f,t,f,DP,t,English,https://ibo.org/school/000847/
Palmdale Learning Plaza,4994,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/004994/
Palmer High School,1142,f,f,t,f,DP,t,English,https://ibo.org/school/001142/
Palmer Trinity  School,61093,f,f,t,f,DP,t,English,https://ibo.org/school/061093/
Palmetto Elementary School,60293,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060293/
Palmyra-Macedon High School,1403,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001403/
Palmyra-Macedon Primary School,44012,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/044012/
Palo Verde High School,50273,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/050273/
Pan American Academy Charter School,6597,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/006597/
Park Center Senior High School,2515,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/002515/
Park Crossing High School,62802,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/062802/
Park High School,4773,f,f,t,f,DP,t,English,https://ibo.org/school/004773/
Park International Magnet School,1935,t,f,f,f,PYP,t,English,https://ibo.org/school/001935/
Park Place Community MS 266,62349,f,t,f,f,MYP,t,English,https://ibo.org/school/062349/
Park Slope PS/MS 282,62347,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062347/
Parkdale High School,848,f,f,t,f,DP,t,English,https://ibo.org/school/000848/
Parkland High School,2301,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/002301/
Parkside Elementary,60286,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060286/
Parsons Memorial Elementary School,62553,t,f,f,f,PYP,t,English,https://ibo.org/school/062553/
Paso Verde School,60746,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/060746/
Pasquotank High School,64230,f,f,t,f,DP,t,English,https://ibo.org/school/064230/
Pathways College Preparatory School,63221,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/063221/
Patrick Henry High School,1358,f,f,t,f,DP,t,English,https://ibo.org/school/001358/
Patrick Henry Senior High School - (Camden),475,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/000475/
Patterson Dual Language Literature Magnet School,60425,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060425/
Patterson Elementary,62782,t,f,f,f,PYP,t,English,https://ibo.org/school/062782/
Paxon School for Advanced Studies,996,f,f,t,f,DP,t,English,https://ibo.org/school/000996/
Peachtree Elementary School,4157,t,f,f,f,PYP,t,English,https://ibo.org/school/004157/
Pedro Menendez High School,4010,f,f,t,f,DP,t,English,https://ibo.org/school/004010/
Pelham Middle School,51171,f,t,f,f,MYP,t,English,https://ibo.org/school/051171/
Pensacola High School,442,f,f,t,f,DP,t,English,https://ibo.org/school/000442/
Peoria Academy,62190,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/062190/
Perry Creek Elementary,60978,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060978/
Peter Hobart Elementary School,3599,t,f,f,f,PYP,t,English,https://ibo.org/school/003599/
Peyton Forest Elementary School,4991,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/004991/
PFC Robert P. Hernandez Middle School,29017,f,t,f,f,MYP,t,English,https://ibo.org/school/029017/
Philadelphia High School for Girls,2302,f,f,t,f,DP,t,English,https://ibo.org/school/002302/
Phillippi Shores Elementary School,2447,t,f,f,f,PYP,t,English,https://ibo.org/school/002447/
Phillips Preparatory School,51412,f,t,f,f,MYP,t,English,https://ibo.org/school/051412/
Pickard Elementary School,61239,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061239/
Piedmont Open Middle School,3133,f,t,f,f,MYP,t,English,https://ibo.org/school/003133/
Pierson High School,6567,f,f,t,f,DP,t,English,https://ibo.org/school/006567/
Pike High School,1516,f,f,t,f,DP,t,English,https://ibo.org/school/001516/
Pilot Butte Middle School,49509,f,t,f,f,MYP,t,English,https://ibo.org/school/049509/
Pinckneyville Middle School,3226,f,t,f,f,MYP,t,English,https://ibo.org/school/003226/
Pine Street School,50871,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/050871/
Pine View Elementary School,60332,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060332/
Pine View Middle School,51631,f,t,f,f,MYP,t,English,https://ibo.org/school/051631/
Pioneer Valley Chinese Immersion Charter School,50438,f,f,t,f,DP,t,English,https://ibo.org/school/050438/
Pipkin Middle School,3273,f,t,f,f,MYP,t,English,https://ibo.org/school/003273/
Pittsburgh Linden PreK-5,60564,t,f,f,f,PYP,t,"English, Chinese, Other",https://ibo.org/school/060564/
Plantation High School,4775,f,f,t,f,DP,t,English,https://ibo.org/school/004775/
Plantation Middle School,6747,f,t,f,f,MYP,t,English,https://ibo.org/school/006747/
Plaza Middle School,2464,f,t,f,f,MYP,t,English,https://ibo.org/school/002464/
Plymouth Elementary School,50647,t,f,f,f,PYP,t,English,https://ibo.org/school/050647/
Plymouth High School,49696,f,f,t,f,DP,t,English,https://ibo.org/school/049696/
Plymouth Whitemarsh High School,61291,f,f,f,t,CP,t,English,https://ibo.org/school/061291/
Ponce de Leon Middle  School,2531,f,t,f,f,MYP,t,English,https://ibo.org/school/002531/
Port Chester High School,49252,f,f,t,f,DP,t,English,https://ibo.org/school/049252/
Portage Central High School,1027,f,f,t,f,DP,t,English,https://ibo.org/school/001027/
Portage Northern High School,1028,f,f,t,f,DP,t,English,https://ibo.org/school/001028/
Portage Path Community Learning Center,60250,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/060250/
Portledge School,50621,t,f,t,f,"PYP, DP",t,"English, French",https://ibo.org/school/050621/
Post Oak Academy,4998,t,f,f,f,PYP,t,English,https://ibo.org/school/004998/
Poudre High School,810,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000810/
Prepa Tec Los Angeles,50904,f,t,f,f,MYP,t,English,https://ibo.org/school/050904/
Preston Hollow Elementary,50958,t,f,f,f,PYP,t,English,https://ibo.org/school/050958/
Primary Years Academy of International Education,23012,t,f,f,f,PYP,t,English,https://ibo.org/school/023012/
Princess Anne High School,919,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000919/
Princeton High School,316,f,f,t,f,DP,t,English,https://ibo.org/school/000316/
Princeton Junior School,50308,t,f,f,f,PYP,t,English,https://ibo.org/school/050308/
Princeton Montessori School,52114,f,t,f,f,MYP,t,English,https://ibo.org/school/052114/
Prospect School,60964,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060964/
Prosser Career Academy,1143,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001143/
Providence Hall Charter School,4708,t,f,f,f,PYP,t,English,https://ibo.org/school/004708/
Provincetown Schools,18012,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/018012/
Proviso East High School,61769,f,f,t,f,DP,t,English,https://ibo.org/school/061769/
Proviso Math and Science Academy,50977,f,f,t,f,DP,t,English,https://ibo.org/school/050977/
Proviso West High School,61225,f,f,t,t,"DP, CP",t,"English, Spanish",https://ibo.org/school/061225/
PS 56 - Lewis H. Latimer,62337,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062337/
PS 9 The Sarah Smith Garnet School,62334,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062334/
Pueblo East High School,880,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000880/
Pueblo West High School,6101,f,f,t,f,DP,t,English,https://ibo.org/school/006101/
Puente de Hózhó Trilingual Magnet School,60401,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060401/
Pulaski International School of Chicago,32016,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/032016/
Purcell Marian High School,60773,f,f,t,f,DP,t,English,https://ibo.org/school/060773/
Purchase Elementary School,62555,t,f,f,f,PYP,t,English,https://ibo.org/school/062555/
Putnam Valley High School,60375,f,f,t,f,DP,t,English,https://ibo.org/school/060375/
Putnam Valley Middle School,63033,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/063033/
Quail Run Elementary School,4159,t,f,f,f,PYP,t,English,https://ibo.org/school/004159/
Quarry Lane School,3711,f,f,t,f,DP,t,English,https://ibo.org/school/003711/
Quartz Hill High School,1062,f,f,t,f,DP,t,English,https://ibo.org/school/001062/
Queensbury High School,49613,f,f,t,f,DP,t,English,https://ibo.org/school/049613/
QUEST Elementary School,3031,t,f,f,f,PYP,t,English,https://ibo.org/school/003031/
R.N. Fickett Elementary School,60285,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/060285/
Rainier Beach High School,49197,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/049197/
Ralph L Fike High School,1232,f,f,t,f,DP,t,English,https://ibo.org/school/001232/
Rampart High School,1029,f,f,t,f,DP,t,English,https://ibo.org/school/001029/
Ramsay Alternative High School,23014,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/023014/
Ranch Creek Elementary School,6376,t,f,f,f,PYP,t,English,https://ibo.org/school/006376/
Ranch View Middle School,3828,f,t,f,f,MYP,t,English,https://ibo.org/school/003828/
Rancho Buena Vista High School,437,f,f,t,f,DP,t,English,https://ibo.org/school/000437/
Rancho Solano Preparatory School,6278,f,f,t,f,DP,t,English,https://ibo.org/school/006278/
Randolph Elementary School,2255,t,f,f,f,PYP,t,English,https://ibo.org/school/002255/
Randolph Middle School,2986,f,t,f,f,MYP,t,English,https://ibo.org/school/002986/
Range View Elementary School,6745,t,f,f,f,PYP,t,English,https://ibo.org/school/006745/
Ranson Middle School,6483,f,t,f,f,MYP,t,English,https://ibo.org/school/006483/
Red Bank Regional High School,3093,f,f,t,f,DP,t,English,https://ibo.org/school/003093/
Red Hook Central High School,1327,f,f,t,f,DP,t,English,https://ibo.org/school/001327/
Reidsville High School,947,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000947/
Renaissance High School,3958,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/003958/
Renaissance High School,52513,f,f,t,f,DP,t,English,https://ibo.org/school/052513/
Renton High School,49291,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/049291/
Resnik Community Learning Center,52514,t,f,f,f,PYP,t,"English, French",https://ibo.org/school/052514/
Restoration Academy Magnet School for Global Exploration and Innovation,62326,f,t,f,f,MYP,t,English,https://ibo.org/school/062326/
Rex Putnam High School,3331,f,f,t,f,DP,t,English,https://ibo.org/school/003331/
Rhodes Academy for the Humanities and the Arts,60961,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060961/
Rice Elementary,60008,t,f,f,f,PYP,t,English,https://ibo.org/school/060008/
Rich Township High School,61842,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/061842/
Richard Edwards School,2465,f,t,f,f,MYP,t,English,https://ibo.org/school/002465/
Richard J. Bailey Elementary School,2893,t,f,f,f,PYP,t,English,https://ibo.org/school/002893/
Richard Montgomery High School,443,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000443/
Richards Middle School,3231,f,t,f,f,MYP,t,English,https://ibo.org/school/003231/
Richey Elementary School,62199,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062199/
Richland Northeast High School,29012,f,f,f,f,,f,,https://ibo.org/school/029012/
Richwoods High School,1328,f,f,t,f,DP,t,English,https://ibo.org/school/001328/
Ridgeview Middle School,3380,f,t,f,f,MYP,t,English,https://ibo.org/school/003380/
Ridgeway High School,3983,f,f,t,f,DP,t,English,https://ibo.org/school/003983/
Ridgeway Middle School,4641,f,t,f,f,MYP,t,English,https://ibo.org/school/004641/
Riffenburgh Elementary School,49579,t,f,f,f,PYP,t,English,https://ibo.org/school/049579/
Rifle High School,6990,f,f,t,f,DP,t,English,https://ibo.org/school/006990/
Rio Mesa High School,3250,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/003250/
River Oaks Elementary School,2256,t,f,f,f,PYP,t,English,https://ibo.org/school/002256/
Riverdale High School,3085,f,f,t,f,DP,t,English,https://ibo.org/school/003085/
Riverdale High School,2839,f,f,t,f,DP,t,English,https://ibo.org/school/002839/
Riverdale School District 51J,63634,f,f,t,f,DP,t,English,https://ibo.org/school/063634/
Riverhills Elementary Magnet,50826,t,f,f,f,PYP,t,English,https://ibo.org/school/050826/
Riverside High School,63075,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/063075/
Riverstone International School,1517,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/001517/
Riverview High School,1090,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001090/
Riverwood International Charter School,1144,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001144/
Roald Amundsen High School,1145,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001145/
Robbinsdale Cooper High School,1061,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/001061/
Robbinsdale Middle School,2618,f,t,f,f,MYP,t,English,https://ibo.org/school/002618/
Robert E. Fitch High School,1330,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/001330/
Robert Louis Stevenson Elementary School,4587,t,f,f,f,PYP,t,English,https://ibo.org/school/004587/
Roberto Clemente Community Academy,50187,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/050187/
Roberto Clemente Middle School,3148,f,t,f,f,MYP,t,English,https://ibo.org/school/003148/
Roberto Clemente Middle School,51109,f,t,f,f,MYP,t,English,https://ibo.org/school/051109/
Roberts Academy,61978,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/061978/
Roberts Elementary School,2254,t,f,f,f,PYP,t,English,https://ibo.org/school/002254/
Robinson High School,3351,f,f,t,f,DP,t,English,https://ibo.org/school/003351/
"Rochambeau, the French International School",61085,f,t,t,f,"MYP, DP",t,"English, French",https://ibo.org/school/061085/
Rochester Arts and Sciences Academy,4083,t,f,f,f,PYP,t,English,https://ibo.org/school/004083/
Rochester Montessori School,7030,f,t,f,f,MYP,t,English,https://ibo.org/school/007030/
Rock Hill High School,948,f,f,t,f,DP,t,English,https://ibo.org/school/000948/
Rockford High School,61393,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/061393/
Rockrimmon Elementary School,1916,t,f,f,f,PYP,t,English,https://ibo.org/school/001916/
Rockville High School,3245,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/003245/
Rockwall High School,49467,f,f,t,f,DP,t,English,https://ibo.org/school/049467/
Rockwall-Heath High School,49470,f,f,t,f,DP,t,English,https://ibo.org/school/049470/
Rocky Mount High School,1091,f,f,t,f,DP,t,English,https://ibo.org/school/001091/
Rogers International School,2958,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/002958/
Roland Park K-8 Magnet School,49506,t,t,f,f,"PYP, MYP",t,English,https://ibo.org/school/049506/
Ronald Reagan High School,2843,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/002843/
Roosevelt Elementary School,62306,t,f,f,f,PYP,t,English,https://ibo.org/school/062306/
Roosevelt High School,476,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/000476/
Roosevelt International Middle School,2985,f,t,f,f,MYP,t,English,https://ibo.org/school/002985/
Roosevelt Middle School_MA,62428,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/062428/
Rosa Parks Elementary School,6815,t,f,f,f,PYP,t,English,https://ibo.org/school/006815/
Roscoe Wilson Elementary School,49631,t,f,f,f,PYP,t,English,https://ibo.org/school/049631/
Rose Stein International Elementary,60370,t,f,f,f,PYP,t,English,https://ibo.org/school/060370/
Roton Middle School,62720,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/062720/
Rountree Elementary,6595,t,f,f,f,PYP,t,English,https://ibo.org/school/006595/
Rowland High School,1092,f,f,t,f,DP,t,English,https://ibo.org/school/001092/
Roxborough Primary and Intermediate School,50367,t,f,f,f,PYP,t,English,https://ibo.org/school/050367/
Roy Cisneros Leadership School for Boys,62380,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/062380/
Roy Martin Middle School,3215,f,t,f,f,MYP,t,English,https://ibo.org/school/003215/
Royal High School,49636,f,f,t,f,DP,t,English,https://ibo.org/school/049636/
Royal Oak High School,16016,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/016016/
Royal Oak Middle School,16017,f,t,f,f,MYP,t,English,https://ibo.org/school/016017/
Royal Palm Beach High School,51912,f,f,t,f,DP,t,English,https://ibo.org/school/051912/
Rufus King International High School,119,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/000119/
Rufus King International Middle School,50694,f,t,f,f,MYP,t,English,https://ibo.org/school/050694/
Running Springs Academy,61266,t,f,f,f,PYP,t,English,https://ibo.org/school/061266/
Rutherford High School,647,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/000647/
S.S. Murphy High School,646,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/000646/
Sabin World Elementary,3208,t,f,f,f,PYP,t,English,https://ibo.org/school/003208/
Sacred Heart Schools,1030,t,t,t,f,"PYP, MYP, DP",t,"English, Spanish",https://ibo.org/school/001030/
Saddleback High School,51525,f,f,t,f,DP,t,English,https://ibo.org/school/051525/
Safety Harbor Middle School,63019,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/063019/
Sage International School Middleton,61795,t,t,t,f,"PYP, MYP, DP",t,"English, Spanish",https://ibo.org/school/061795/
Sage International School of Boise,6554,t,t,t,t,"PYP, MYP, DP, CP",t,English,https://ibo.org/school/006554/
Saginaw Arts and Sciences Academy,62679,f,t,f,f,MYP,t,English,https://ibo.org/school/062679/
Saint Andrew's School,3991,t,t,t,f,"PYP, MYP, DP",t,English,https://ibo.org/school/003991/
Saint Edmund Preparatory High School,3339,f,f,t,f,DP,t,English,https://ibo.org/school/003339/
Saint George's School,49794,f,f,t,f,DP,t,English,https://ibo.org/school/049794/
Saint John Paul II Catholic School,51319,f,t,f,f,MYP,t,English,https://ibo.org/school/051319/
Saint Mary's Catholic School,3178,f,t,f,f,MYP,t,English,https://ibo.org/school/003178/
Saint Paul's School,63330,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/063330/
Saint Theodore Guerin High School,2775,f,f,t,f,DP,t,English,https://ibo.org/school/002775/
Salem High School,44015,f,f,t,f,DP,t,English,https://ibo.org/school/044015/
Salem Middle School,6083,f,t,f,f,MYP,t,English,https://ibo.org/school/006083/
Sam Houston Elementary Dual Language Academy,61018,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/061018/
Sam Houston High School,3984,f,f,t,f,DP,t,English,https://ibo.org/school/003984/
Samuel Clemens High School,2315,f,f,t,f,DP,t,English,https://ibo.org/school/002315/
Samuel J. Preston Elementary School,62554,t,f,f,f,PYP,t,English,https://ibo.org/school/062554/
Samuel W. Wolfson High School,6702,f,f,t,f,DP,t,English,https://ibo.org/school/006702/
San Clemente High School,1031,f,f,t,f,DP,t,English,https://ibo.org/school/001031/
San Diego High School,352,f,f,t,f,DP,t,English,https://ibo.org/school/000352/
San Jacinto High School,49768,f,f,f,f,,f,,https://ibo.org/school/049768/
San Jacinto Leadership Academy,62273,f,t,t,f,"MYP, DP",t,"English, Spanish",https://ibo.org/school/062273/
San Jacinto Valley Academy,3985,t,f,t,f,"PYP, DP",t,"English, Spanish",https://ibo.org/school/003985/
San Jose High School,422,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/000422/
Sand Creek International School,51699,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/051699/
Sandia High School,49472,f,f,t,f,DP,t,English,https://ibo.org/school/049472/
Sandy Creek High School,61067,f,f,t,f,DP,t,English,https://ibo.org/school/061067/
Sandy Searles Miller Academy for International Studies,3079,t,f,f,f,PYP,t,English,https://ibo.org/school/003079/
Santa Clarita Valley International School,6502,f,f,f,t,CP,t,English,https://ibo.org/school/006502/
Santa Margarita Catholic High School,949,f,f,t,f,DP,t,English,https://ibo.org/school/000949/
Sarah Rawson Smith Elementary School,3010,t,f,f,f,PYP,t,English,https://ibo.org/school/003010/
Sargeant Elementary,60335,t,f,f,f,PYP,t,English,https://ibo.org/school/060335/
Sawyer Road Elementary School,3209,t,f,f,f,PYP,t,English,https://ibo.org/school/003209/
Sayre Language Academy,62156,f,t,f,f,MYP,t,English,https://ibo.org/school/062156/
Scandia Elementary School,49368,t,f,f,f,PYP,t,English,https://ibo.org/school/049368/
Schenectady High School,1200,f,f,t,f,DP,t,English,https://ibo.org/school/001200/
School for Global Leaders - M378,61758,f,t,f,f,MYP,t,"English, Chinese, Other",https://ibo.org/school/061758/
School Lane Charter School,49217,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/049217/
Schools of the Sacred Heart,51222,f,f,t,f,DP,t,English,https://ibo.org/school/051222/
Sci-Tech High School,50671,f,f,t,f,DP,t,English,https://ibo.org/school/050671/
Science Park High School,6925,f,f,t,f,DP,t,English,https://ibo.org/school/006925/
Scintilla Charter Academy,62982,f,f,t,f,DP,t,"English, Spanish",https://ibo.org/school/062982/
Scott Elementary,50347,t,f,f,f,PYP,t,English,https://ibo.org/school/050347/
Scotts Valley High School,1361,f,f,t,f,DP,t,English,https://ibo.org/school/001361/
Sebastian River High School,850,f,f,t,f,DP,t,English,https://ibo.org/school/000850/
Sebastian River Middle School,2235,f,t,f,f,MYP,t,English,https://ibo.org/school/002235/
Sebring High School,4799,f,f,t,f,DP,t,English,https://ibo.org/school/004799/
Sejong Academy of Minnesota,51716,f,t,f,t,"MYP, CP",t,"English, Korean, Other",https://ibo.org/school/051716/
Seminole High School,1147,f,f,t,f,DP,t,English,https://ibo.org/school/001147/
Semper Elementary School,60135,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060135/
Seneca Academy,4847,t,f,f,f,PYP,t,English,https://ibo.org/school/004847/
Seneca Valley High School,4797,f,t,t,t,"MYP, DP, CP",t,"English, French",https://ibo.org/school/004797/
Sequoia Elementary School,60988,t,f,f,f,PYP,t,"English, Chinese, Other",https://ibo.org/school/060988/
Sequoia High School,1360,f,f,t,f,DP,t,English,https://ibo.org/school/001360/
Sessions Elementary School,3531,t,f,f,f,PYP,t,English,https://ibo.org/school/003531/
Seven Peaks School,6281,t,t,f,f,"PYP, MYP",t,"English, Spanish",https://ibo.org/school/006281/
Seward Academy,51545,f,t,f,f,MYP,t,English,https://ibo.org/school/051545/
Shaker Heights High School,3988,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/003988/
Shaker Heights Middle School,4840,f,t,f,f,MYP,t,English,https://ibo.org/school/004840/
Sharpstown International School,60347,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/060347/
Shawnee Mission East High School,746,f,f,t,f,DP,t,English,https://ibo.org/school/000746/
Shawnee Mission Northwest High School,3255,f,f,t,f,DP,t,English,https://ibo.org/school/003255/
Sheila Tarr Academy of International Studies,52371,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/052371/
Sherwood Park Global Studies Academy,60645,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060645/
Shiloh High School,7050,f,f,t,f,DP,t,English,https://ibo.org/school/007050/
Shiloh Middle School,50818,f,t,f,f,MYP,t,English,https://ibo.org/school/050818/
Shore Regional High School,2943,f,f,t,f,DP,t,English,https://ibo.org/school/002943/
Short Avenue Elementary School,60906,t,f,f,f,PYP,t,"English, Spanish",https://ibo.org/school/060906/
Shortridge High School,49776,f,t,t,t,"MYP, DP, CP",t,English,https://ibo.org/school/049776/
Shotwell Middle School,2564,f,t,f,f,MYP,t,English,https://ibo.org/school/002564/
Shu Ren International School,7067,t,f,f,f,PYP,t,"English, Chinese, Other",https://ibo.org/school/007067/
Siebert Elementary School,51333,t,f,f,f,PYP,t,English,https://ibo.org/school/051333/
Sierra Elementary School,3731,t,f,f,f,PYP,t,English,https://ibo.org/school/003731/
Signal Mountain Middle/High School,4087,f,t,t,f,"MYP, DP",t,English,https://ibo.org/school/004087/
Signature School,2840,f,f,t,f,DP,t,English,https://ibo.org/school/002840/
Silicon Valley International School,3497,t,t,t,f,"PYP, MYP, DP",t,"English, German, Chinese, Other",https://ibo.org/school/003497/
Silver Creek Middle School,60810,f,t,f,f,MYP,t,English,https://ibo.org/school/060810/
Silver Spring International Middle School,3194,f,t,f,f,MYP,t,English,https://ibo.org/school/003194/
Sinagua Middle School,60884,f,t,f,f,MYP,t,"English, Spanish",https://ibo.org/school/060884/
Skyline High School,1064,f,f,t,t,"DP, CP",t,English,https://ibo.org/school/001064/
Skyline High School,2140,f,f,t,f,DP,t,English,https://ibo.org/school/002140/
Skyline High School,52454,f,f,f,f,,f,,https://ibo.org/school/052454/
