ceeb,school_name,state,latitude,longitude,us_region,is_school_match,is_public_hs,is_private_hs,sector,has_nu_analytics,has_nu_data,crime_risk_need,crime_risk_adv,educational_attainment_need,educational_attainment_adv,family_stability_need,family_stability_adv,housing_stability_need,housing_stability_adv,median_family_income_need,median_family_income_adv,socio_need_index,ap_offered,ap_tests_taken,ap_participation,ap_intensity_src,dual_enrollment_offered,dual_enrollment_rate,testtaker_rate,sat_participation_nu,sat_score_nu,grad_rate_2021,frl_rate,enrollment_9_12,grade_9,grade_10,grade_11,grade_12,child_poverty_saipe,per_pupil_state_local,leaid,district_total_revenue,per_resident_child_funding_total,per_resident_child_funding_state_local,funding_source,percent_going_to_college_mid,percent_going_to_4yr_college_mid,percent_federal_lunch_aid_mid,percent_first_gen_college_mid,number_of_ap_classes_offered_mid,size_of_senior_class_mid,ap_capstone,setting,ib_flag_candidate,meets_min_size,rigor_score,rigor_tier_num,rigor_tier_label,rigor_n_components_used,rigor_components_available,rigor_weighting_scheme,funding_tier,sat_percentile_by_us_region,sat_percentile_by_funding_tier,sat_percentile_by_rigor_tier_label
002983,Westrn Pennsylvania Hospital,,40.4642,-79.9448,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003017,American Motorcycle Institute,,29.1419,-81.1402,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003018,American Marine Institute,,29.1419,-81.1402,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003019,American Computer Institute,,29.1419,-81.1402,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003055,Lincoln Tech Inst Norridge Il,,41.9643,-87.8162,US - Illinois,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003060,Lincoln Tech Inst Oak Lawn Il,,41.7143,-87.7516,US - Illinois,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003061,Lincoln Business Institute,,39.9723,-75.0607,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003109,Briarcliffe College Lynbrook,,40.6571,-73.6741,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003111,Briarcliffe College Patchogue,,40.7609,-72.9871,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003117,Ohio Bible College,,41.9345,-80.5803,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003138,Earl Paulk Institute,,33.6954,-84.2489,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003169,Goucher Coll Post-Bacc Pre-Med,,39.4072,-76.6038,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003359,Beth Benjamin Academy Ct,,41.0531,-73.539,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003361,National School Technology,,25.9286,-80.183,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003375,Essex Agriculture Tech Inst,,42.6354,-70.8791,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003396,Frank Barney,,42.3528,-71.1875,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003397,Framingham Union Sch Nursing,,42.3007,-71.4255,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003439,Samaritan Hospital Sch Nursing,,42.7287,-73.6683,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003488,Lawrence Memorial Hospital,,42.4173,-71.1087,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003491,Udall Mark,,38.8933,-77.0146,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003562,Magdalen College,,43.3035,-71.8353,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003607,New York Chiropractic College,,42.9094,-76.7925,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003746,Living Word College,,38.6669,-90.3225,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003769,Univ Mass Stockbridge Sch Agri,,42.3919,-72.5248,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003787,Baystate Medical Center,,42.1199,-72.605,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003902,Tuck Business Bridge Program,,43.7045,-72.285,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003906,American Coll Ca,,34.0637,-118.4408,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003926,Johns Hopkins Sch Prof Studies,,39.1702,-76.8538,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003951,National Educ Cntr Ky Clg Tech,,38.1839,-85.7106,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
003976,Worcester Industrial Tech Inst,,42.2826,-71.8277,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004093,Cascade College,,45.5137,-122.5569,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004123,Calif Christian College,,36.7684,-119.7594,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004243,Baptist Health System Sch Med,,29.4237,-98.4925,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004261,Calif Lakewood University,,32.9161,-117.1402,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004379,Univ Alaska Southeast Ketchkn,,55.372,-131.6832,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004405,Los Angeles Co Coll Nrsng,,34.0487,-118.2084,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004430,Lantos Tom,,38.8933,-77.0146,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004437,Maharishi College Of Vedic Med,,35.1104,-106.5781,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004598,Trinity Intl Univ So Fl Campus,,25.7791,-80.1978,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004624,Atlantic Baptist Bible College,,37.3475,-77.3386,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004625,Phoenix College Aeronautics,,29.2012,-81.0371,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004717,Shasta Bible College,,40.5486,-122.3339,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004754,Univ Alaska Southeast Sitka,,57.0514,-135.3166,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004761,Bryant & Stratton College Va Beach,,36.8392,-76.1522,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004782,Chubb Inst/Keystone School,,39.9296,-75.3338,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004811,Townsend Harris University,,21.3179,-157.8521,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004840,Ppcef,,32.8653,-96.9905,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004927,Watkins Coll Art & Design,,36.1901,-86.8053,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004965,Logan Coll Chiropractic,,38.6491,-90.5358,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004987,American Armenian Intl Coll,,34.1159,-117.7708,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
004998,Yellowstone Baptist College,,45.7753,-108.6519,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005018,Alexandria Hospital,,38.8149,-77.121,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005031,Atlanta School Biblical Stds,,33.8913,-84.0746,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005082,Beulah Heights Bible College,,33.7217,-84.3339,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005131,Baltimore City Cmty Coll Harbr,,39.2998,-76.6075,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005155,Barrett J Gresham,,33.553,-81.7194,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005161,Delaware College Art & Design,,39.7378,-75.5497,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005165,Aldine Middle Sch Gifted Prog,,29.9368,-95.3299,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005173,Duke Univ Tip,,35.9967,-78.8966,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005203,Calvary Baptist Bible College,,36.295,-80.356,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005209,Baptist College Florida,,30.9426,-85.5136,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005268,Georgetown University Sch Med,,38.9144,-77.074,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005307,Intrnatl College Naples,,26.1184,-81.7361,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005309,International College Ft Myers,,26.5567,-81.9034,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005310,Tenley Study Center,,38.9381,-77.086,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005323,Southrn College Fl,,28.5515,-81.3051,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005335,Johns Hopkns Univ Cty,,39.3265,-76.6048,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005337,Jackson Memorial Hospital,,25.7864,-80.2042,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005338,Johns Hopkins U Intl Tlnt Srch,,39.3265,-76.6048,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005346,Johns Hopkins Univ Sch Med,,39.3009,-76.5799,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005388,Landmark Baptist College,,28.0758,-81.5929,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005424,Goss Porter J,,38.8933,-77.0146,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005489,Graceland College In,,38.3089,-85.8221,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005504,Norfolk General Hospital,,36.8645,-76.3004,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005547,Southside Regional Med Center,,37.2123,-77.4814,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005559,Pasco-Hernando Cc NW Pt Richey,,28.3022,-82.6264,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005576,Bon Secours Memorial Sch Nrsng,,37.6247,-77.4351,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005578,Pasco-Hernando Cc Brooksville,,28.5658,-82.3737,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005586,Rockingham Mem Hosp Sch Rad Tc,,38.4489,-78.8714,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005669,Southside Va Cmty Coll Keysvle,,37.0411,-78.4699,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005708,Teutonic Providence College,,36.776,-76.0766,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005729,De Paul Med Center Sch Rad Tec,,36.9168,-76.2875,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005775,Northrn Virginia Cc Sterling,,39.023,-77.3994,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005780,Trinity Baptist College,,30.2837,-81.8202,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005889,Waycross College,,31.1932,-82.3766,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005891,Washington Musical Institute,,38.9381,-77.086,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005937,Kansas City Coll Bible School,,38.9928,-94.6771,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
005964,American University Caribbean,,26.1457,-80.4483,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006028,Arkansas Valley Technical Inst,,35.5246,-93.8374,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006125,Charity Hospital,,29.9605,-90.0753,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006144,Georgia Bap Med Ctr Sch Of Rad,,33.7467,-84.3781,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006241,Gateway College Evangelism,,38.8069,-90.3401,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006299,"Inroads, Inc. Mo",,38.6352,-90.1864,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006353,Institute Health Education,,29.4375,-98.4616,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006418,Ashford University,,,,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
006932,Iowa Central Cc Webster City,,42.4657,-93.8262,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007026,Bay Ridge Christian College,,29.447,-96.0036,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007040,American Technical Institute,,35.2017,-89.9715,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007110,Heald Business Coll Oakland,,37.8071,-122.2851,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007111,Heald College Hayward,,37.6332,-122.0971,US - West,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007136,Ponce College Tech,,18.013056,-66.614441,,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007235,Davenport University Lansing,,42.7334,-84.5571,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007308,East Coast Bible College,,35.2731,-80.9571,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007326,American Institute Design,,40.0178,-75.0895,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007330,Aero-Space Institute,,41.993,-87.7596,US - Illinois,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
007974,Word Life Bible Institute,,43.8412,-73.7674,US - Northeast,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
008895,Univ Akron Math & Sci Program,,41.0764,-81.5103,US - Midwest,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010000,Abbeville High School,AL,31.5830059051514,-85.2795333862305,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.0885416666666666,0.296875,,,95.0,80.82706766917293,192.0,43.0,48.0,50.0,51.0,19.2,,1017400.0,,,,none,38.0,,,,,50.0,0,Rural area,0,True,0.059559513999421,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,,,,
010001,Abbeville Christian Academy,,31.5698337554932,-85.2367706298828,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,95.0,,,,,50.0,0,Small city/town,0,True,,,,0,none,designed,,,,
010002,Grace Lutheran School,,34.6992835998535,-86.5841064453125,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010003,St Michael Catholic High Schl,,30.4824409484863,-87.8669738769531,US - South,False,False,True,private,True,True,,,,,,,,,,,,1,4.57,,nu_tests_taken,0,,,7.0,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,-0.0296697622236752,2.0,Demanding,2,ap+test_participation,designed,,,,
010007,Stanford Christian Academy,,30.7777404785156,-88.2488708496094,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010008,Mt Pleasant Christian School,,34.0836029052734,-86.4285736083984,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010010,Addison High School,AL,34.2056,-87.1948,US - South,True,True,False,public,False,True,,,,,,,,,,,,0,,,none,1,0.1976047904191616,0.2694610778443114,,,84.5,41.37931034482759,167.0,38.0,40.0,42.0,47.0,22.4,,1035800.0,,,,none,63.0,,,,,50.0,0,Rural area,0,True,0.3154276569656975,3.0,Very Demanding,2,crdc_coursework+test_participation,designed,,,,
010012,Victory Christian School,,33.5884,-86.9597,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010018,Hillsboro School,,33.2932357788086,-86.8893737792969,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
010019,Hoover Christian School,,33.3893165588379,-86.7905120849609,US - South,False,False,True,private,False,True,,,,,,,,,,,,0,,,none,0,,,,,,,,,,,,,,,,,,none,,,,,,,0,,0,True,,,,0,none,designed,,,,
