destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,41-057-0100-26-2001,School,Webster Elementary School,Collinsville CUSD 10,Collinsville,Madison,Unit District,Elementary School,PK - 4,Exemplary,All Students,Title 1 Schoolwide,56,112,,,346.18,0,4095.98,4095.98,3263.74,11503.16,14766.9,3263.74,15599.15,18862.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,28-037-1900-02-0000,District,,Colona SD 190,Colona,Henry,Elementary District,,,,,,36,71,1,77,346.75,918.59,8216.54,9135.13,0,5186.98,5186.98,918.59,13403.52,14322.12,1029886.69,5996080.36,1953298,32.2,715193,11.8,2409735,39.7,242744,4,741646,12.2,6062616,135474.81,3.83,7944.93,11968.43,2608241,50.3,401975,7.8,1127818,21.8,1044691,20.2,3960233,76.4,334285,6.4,93729,1.8,277107,5.3,226277,4.4,134095,2.6,6388,0.1,150611,2.9,5182725,595.65,216814.87
Finance1,28-037-1900-02-2001,School,Colona Grade School,Colona SD 190,Colona,Henry,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,36,71,,,346.75,918.59,8216.54,9135.13,0,5186.98,5186.98,918.59,13403.52,14322.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,45-067-0040-26-0000,District,,Columbia CUSD 4,Columbia,Monroe,Unit District,,,,,,58,115,2,88.1,1891.5,160.64,6697.82,6858.46,194.39,5320.81,5515.2,355.03,12018.63,12373.66,18582632.68,41987417.36,18506894,67.7,3461889,12.7,3419837,12.5,785441,2.9,1147165,4.2,27321226,246563.63,3.98,6499.2,11346.81,11915835,41.7,1251315,4.4,7723856,27,7683912,26.9,17512766,61.3,2698827,9.4,1058857,3.7,3676269,12.9,545782,1.9,657583,2.3,0,0,2424834,8.5,28574918,685.64,1298608.62
Finance1,45-067-0040-26-0001,School,Columbia High School,Columbia CUSD 4,Columbia,Monroe,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Targeted,58,115,,,592.5,196.73,7199.69,7396.42,184.98,5651.29,5836.27,381.71,12850.97,13232.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,45-067-0040-26-1001,School,Columbia Middle School,Columbia CUSD 4,Columbia,Monroe,Unit District,Middle/Junior High School,5 - 8,Commendable,All Students,Title 1 Targeted,58,115,,,610,58.14,6293.39,6351.53,189.55,5275.3,5464.85,247.69,11568.7,11816.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,45-067-0040-26-2003,School,Eagleview Elementary School,Columbia CUSD 4,Columbia,Monroe,Unit District,Elementary School,PK - 1,Exemplary,All Students,Title 1 Targeted,58,115,,,266,354.13,7433.47,7787.6,205.18,5059.68,5264.86,559.3,12493.16,13052.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,45-067-0040-26-2001,School,Parkview Elementary School,Columbia CUSD 4,Columbia,Monroe,Unit District,Elementary School,2 - 4,Exemplary,All Students,Title 1 Targeted,58,115,,,423,136.25,6115.47,6251.71,207.76,5087.74,5295.5,344,11203.21,11547.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-0000,District,,Comm Cons SD 59,Elk Grove Vlg,Cook,Elementary District,,,,,,24,48,4,115.4,5740.44,41.56,10049.61,10091.17,701.39,11727.87,12429.26,742.95,21777.48,22520.44,15486054.41,144763275.83,116200659,79.8,5794224,4,12056978,8.3,2857793,2,8710906,6,145620560,704207.19,2.84,11171.69,21923.52,58324474,44,3364617,2.5,57426250,43.3,13436078,10.1,101947356,76.9,10127515,7.6,7542225,5.7,4999275,3.8,0,0,3473111,2.6,0,0,4461937,3.4,132551419,1189.65,6922585.55
Finance1,05-016-0590-04-2002,School,Adm Richard E Byrd Elem School,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,24,48,,,299.5,14,8054.48,8068.48,701.39,11727.87,12429.26,715.39,19782.35,20497.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2001,School,Brentwood Elem School,Comm Cons SD 59,Des Plaines,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,27,53,,,365.5,12.19,10161.59,10173.78,701.39,11727.87,12429.26,713.58,21889.46,22603.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2003,School,Clearmont Elem School,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,24,48,,,409,2.83,7822.07,7824.91,701.39,11727.87,12429.26,704.23,19549.94,20254.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2006,School,Devonshire School,Comm Cons SD 59,Des Plaines,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,28,56,,,366.19,4.1,9862.29,9866.39,701.39,11727.87,12429.26,705.49,21590.16,22295.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2008,School,Forest View Elem School,Comm Cons SD 59,Mount Prospect,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,27,53,,,340.5,0.05,10317.02,10317.08,701.39,11727.87,12429.26,701.44,22044.9,22746.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-1016,School,Friendship Jr High School,Comm Cons SD 59,Des Plaines,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,28,56,,,639,0,9862.03,9862.03,701.39,11727.87,12429.26,701.39,21589.9,22291.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-1010,School,Grove Jr High School,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,24,48,,,735.5,0,11209.79,11209.79,701.39,11727.87,12429.26,701.39,22937.66,23639.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-1012,School,Holmes Jr High School,Comm Cons SD 59,Mount Prospect,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,27,53,,,477,0,11947.65,11947.65,701.39,11727.87,12429.26,701.39,23675.52,24376.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2014,School,John Jay Elem School,Comm Cons SD 59,Mount Prospect,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,27,53,,,376.5,11.88,6298.87,6310.75,701.39,11727.87,12429.26,713.27,18026.74,18740.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2016,School,Juliette Low Elem School,Comm Cons SD 59,Arlington Heights,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,27,53,,,303,6.72,8388.69,8395.41,701.39,11727.87,12429.26,708.12,20116.56,20824.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2020,School,Ridge Family Center for Learning,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,24,48,,,239,0,12633.9,12633.9,701.39,11727.87,12429.26,701.39,24361.77,25063.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2009,School,Robert Frost Elem School,Comm Cons SD 59,Mount Prospect,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,27,53,,,348.5,6.51,8610.35,8616.86,701.39,11727.87,12429.26,707.9,20338.22,21046.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2018,School,Rupley Elem School,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,28,56,,,283.5,409.24,7842.37,8251.6,701.39,11727.87,12429.26,1110.63,19570.24,20680.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-2019,School,Salt Creek Elem School,Comm Cons SD 59,Elk Grove Village,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,24,48,,,410.5,3.72,6868.98,6872.7,701.39,11727.87,12429.26,705.12,18596.85,19301.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0590-04-3002,School,The Early Learning Center,Comm Cons SD 59,Mt Prospect,Cook,Elementary District,Special School,PK,,,Title 1 Ineligible Due to Ranking,27,53,,,147.25,685.44,34071.13,34756.57,701.39,11727.87,12429.26,1386.83,45799,47185.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
