ceeb,org_name,sc_instnm,state,region,urbanicity,latitude,longitude,sc_control,sc_preddeg,iclevel,carnegie_basic,sc_ugds,sc_tuition_in,net_price,sc_pct_pell,sc_adm_rate,sc_sat_avg,sc_completion_150_4yr,cluster,cluster_fine,pca_1,pca_2
001509,Miami University: Middletown Campus,Miami University-Middletown,OH,Midwest,3.0,39.523776,-84.35724,1.0,3.0,1.0,22.0,871.0,7278.0,13824.0,0.2325,,,0.2454,0.0,3.0,-0.8669797279718756,-0.1414552005886637
001463,Miami University: Oxford Campus,Miami University-Oxford,OH,Midwest,2.0,39.507757,-84.732954,1.0,3.0,1.0,16.0,16361.0,17809.0,27662.0,0.1129,0.8209,1313.0,0.8184,0.0,3.0,-0.29524010189202415,1.5762287727281128
005160,Miami-Dade Cmty Coll North,Miami Dade College,FL,South,4.0,25.777717,-80.190856,1.0,2.0,1.0,14.0,35001.0,2838.0,5929.0,0.4504,,,0.4469,0.0,0.0,-2.099601557506066,1.1938393979199706
005458,Miami-Dade Cmty Coll South,Miami Dade College,FL,South,4.0,25.777717,-80.190856,1.0,2.0,1.0,14.0,35001.0,2838.0,5929.0,0.4504,,,0.4469,0.0,0.0,-2.099601557506066,1.1938393979199706
005457,Miami-Dade Cmty Coll Wolfson,Miami Dade College,FL,South,4.0,25.777717,-80.190856,1.0,2.0,1.0,14.0,35001.0,2838.0,5929.0,0.4504,,,0.4469,0.0,0.0,-2.099601557506066,1.1938393979199706
005160,Miami-Dade College North,Miami Dade College,FL,South,4.0,25.777717,-80.190856,1.0,2.0,1.0,14.0,35001.0,2838.0,5929.0,0.4504,,,0.4469,0.0,0.0,-2.099601557506066,1.1938393979199706
001465,Michigan State University,Michigan State University,MI,Midwest,4.0,42.73212,-84.476111,1.0,3.0,1.0,15.0,40243.0,15988.0,20751.0,0.2002,0.8392,1261.0,0.8217,0.0,0.0,-0.6880044368995274,2.4215373337304564
001464,Michigan Technological University,Michigan Technological University,MI,Midwest,2.0,47.11866,-88.548092,1.0,3.0,1.0,16.0,5829.0,18392.0,15729.0,0.1823,0.8794,1243.0,0.6872,0.0,3.0,-0.8075659772212705,0.6620972736195819
001523,Mid Michigan Community College,Mid Michigan College,MI,Midwest,1.0,43.969586,-84.763715,1.0,2.0,2.0,5.0,1998.0,5794.0,10100.0,0.3164,,,,0.0,3.0,-1.5412237134978988,-0.9034634930434146
000644,Mid-America College of Funeral Service,Mid-America College of Funeral Service,IN,Midwest,3.0,38.31209,-85.744696,2.0,2.0,1.0,30.0,337.0,19800.0,25456.0,0.559,,,0.5574,1.0,1.0,1.1284885841312933,-1.942544130512838
006497,Mid-Plains Cmty Coll City,Mid-Plains Community College,NE,Midwest,1.0,41.092717,-100.7715,1.0,2.0,2.0,6.0,923.0,3600.0,6602.0,0.1771,,,,0.0,3.0,-1.5670061495460919,-0.856032800604465
006437,MidAmerica Nazarene College,MidAmerica Nazarene University,KS,Midwest,3.0,38.875244,-94.781526,2.0,3.0,1.0,19.0,977.0,36120.0,29520.0,0.2847,0.7346,1016.0,0.4615,1.0,2.0,1.8801643525649572,-0.29287905547823695
001466,Middle Tennessee State University,Middle Tennessee State University,TN,South,4.0,35.848005,-86.360618,1.0,3.0,1.0,16.0,16115.0,9506.0,12599.0,0.3137,0.68,1119.0,0.54,0.0,0.0,-1.3181287402746138,1.4266373841295967
003526,Middlebury College,Middlebury College,VT,Northeast,2.0,44.009117,-73.176068,2.0,3.0,1.0,21.0,2785.0,65280.0,25934.0,0.1673,0.1037,1500.0,0.9259,1.0,4.0,2.42466930286087,0.4107268417722591
003551,Middlesex Community College,Connecticut State Community College,CT,Northeast,1.0,41.539516,-72.611838,1.0,2.0,2.0,5.0,32292.0,5092.0,8865.0,0.4371,,,,0.0,3.0,-2.1005268508752843,0.06825257167807869
003554,Middlesex Community College,Middlesex Community College,MA,Northeast,3.0,42.524328,-71.274931,1.0,2.0,2.0,2.0,4658.0,6048.0,3694.0,0.191,,,,0.0,0.0,-1.6206013660939251,0.7293986906155531
002441,Middlesex County College,Middlesex College,NJ,Northeast,3.0,40.504728,-74.366544,1.0,2.0,2.0,2.0,8321.0,4524.0,6000.0,0.3488,,,,0.0,0.0,-1.7543868595322993,0.4822286402363378
005584,Midlands Technical College,Midlands Technical College,SC,South,3.0,33.949325,-81.115761,1.0,2.0,2.0,4.0,7731.0,4788.0,5462.0,0.3883,,,,0.0,0.0,-1.902500964132727,0.2656643698793272
006408,Midwestern State University,Midwestern State University,TX,South,4.0,33.874809,-98.519386,1.0,3.0,1.0,18.0,4042.0,10310.0,11882.0,0.4004,0.8738,,0.4128,0.0,0.0,-1.1838012263260278,0.43435279538979754
001468,Miles College,Miles College,AL,South,3.0,33.482442,-86.908751,2.0,3.0,1.0,22.0,1151.0,12714.0,14514.0,0.7552,,,0.2566,1.0,1.0,-0.06497856784154893,-2.2142073455943803
004081,Miles Community College,Miles Community College,MT,West,2.0,46.40526,-105.826524,1.0,2.0,2.0,6.0,353.0,5648.0,7070.0,0.2367,,,,0.0,3.0,-1.3000996054121938,-1.0239663632736742
001471,Millsaps College,Millsaps College,MS,South,4.0,32.322746,-90.179957,2.0,3.0,1.0,21.0,580.0,43815.0,25291.0,0.3557,0.4903,,0.5546,1.0,2.0,1.9748414360863653,-0.39165818986592155
001506,Milwaukee Institute of Art & Design,Milwaukee Institute of Art & Design,WI,Midwest,4.0,43.030917,-87.907925,2.0,3.0,1.0,30.0,883.0,42268.0,27514.0,0.3638,0.628,1155.0,0.6327,1.0,2.0,2.0313833721871384,-0.2020317599559556
001470,Millikin University,Millikin University,IL,Midwest,4.0,39.842612,-88.976298,2.0,3.0,1.0,22.0,1458.0,26892.0,8837.0,0.3472,0.5405,1050.0,0.5907,1.0,2.0,0.5079365798237633,-0.2514599237599296
001476,Milwaukee School Engineering,Milwaukee School of Engineering,WI,Midwest,4.0,43.045364,-87.907691,2.0,3.0,1.0,19.0,2607.0,48421.0,24021.0,0.2268,0.6039,,0.7154,1.0,4.0,1.9663598671770492,0.8051141570322499
006323,Mineral Area College,Mineral Area College,MO,Midwest,2.0,37.845199,-90.481847,1.0,2.0,2.0,1.0,1530.0,5180.0,11123.0,0.308,,,,0.0,3.0,-1.3383110739498074,-0.5876766549788041
006411,Minneapolis College of Art and Design,Minneapolis College of Art and Design,MN,Midwest,4.0,44.956988,-93.274705,2.0,3.0,1.0,30.0,701.0,43824.0,25935.0,0.4017,0.4836,1170.0,0.6917,1.0,2.0,2.0005442510141433,-0.4610356452904233
006434,Minneapolis Community & Technical College,Minneapolis Community and Technical College,MN,Midwest,4.0,44.972679,-93.284507,1.0,2.0,2.0,5.0,4816.0,6128.0,13235.0,0.4033,,,,0.0,0.0,-1.2107463787717359,0.49286504693320005
006677,"Minnesotat State University, Mankato",Minnesota State University-Mankato,MN,Midwest,4.0,44.146712,-93.99945,1.0,3.0,1.0,18.0,11325.0,9490.0,18609.0,0.2048,0.9133,1190.0,0.5411,0.0,0.0,-0.8037161633044166,1.7088799985890273
006479,Minot State University,Minot State University,ND,Midwest,4.0,48.246961,-101.29861,1.0,3.0,1.0,19.0,2072.0,8634.0,12514.0,0.2411,0.7221,1084.0,0.4776,0.0,0.0,-0.9186252012797629,0.6538041918890339
000661,Mirrer Yeshiva Central Institute,Mirrer Yeshiva Cent Institute,NY,Northeast,4.0,40.605043,-73.966049,2.0,2.0,1.0,24.0,102.0,12500.0,11641.0,0.3667,0.7778,,0.6383,1.0,2.0,0.6757279922723378,-1.6358342761057467
001742,Mississippi Delta Comm College,Mississippi Delta Community College,MS,South,1.0,33.444906,-90.502053,1.0,2.0,2.0,5.0,1489.0,3540.0,2276.0,0.486,,,,0.0,3.0,-2.1665985152318226,-1.7578541139187769
001623,Mississippi Gulf Coast C C,Mississippi Gulf Coast Community College,MS,South,1.0,30.780784,-89.142952,1.0,2.0,2.0,7.0,6231.0,3950.0,7372.0,0.4084,,,,0.0,3.0,-2.045197956155219,-0.7058329154543957
001353,Mississippi Gulf Coast Comm Coll,Mississippi Gulf Coast Community College,MS,South,1.0,30.780784,-89.142952,1.0,2.0,2.0,7.0,6231.0,3950.0,7372.0,0.4084,,,,0.0,3.0,-2.045197956155219,-0.7058329154543957
001480,Mississippi State University,Mississippi State University,MS,South,2.0,33.454852,-88.790139,1.0,3.0,1.0,15.0,18092.0,9815.0,15501.0,0.2864,0.7632,1220.0,0.6291,0.0,0.0,-1.3886319370808275,0.8064715711097853
006665,Missouri State University,Missouri State University-Springfield,MO,Midwest,4.0,37.199258,-93.281281,1.0,3.0,1.0,17.0,13407.0,9024.0,17502.0,0.2134,0.9105,1119.0,0.5733,0.0,0.0,-0.9096167002051188,1.743662096168327
006876,Missouri University of Science and Technology,Missouri University of Science and Technology,MO,Midwest,2.0,37.953426,-91.775583,1.0,3.0,1.0,16.0,5467.0,14278.0,13773.0,0.2075,0.7307,1287.0,0.636,0.0,3.0,-1.0447525300510752,0.488635632789786
006413,Missouri Valley College,Missouri Valley College,MO,Midwest,2.0,39.108522,-93.190654,2.0,3.0,1.0,22.0,1293.0,23000.0,17945.0,0.2991,0.4939,1018.0,0.2448,1.0,5.0,0.6952979736125616,-0.8559873503233768
006625,Missouri Western State College,Missouri Western State University,MO,Midwest,4.0,39.7575,-94.785643,1.0,3.0,1.0,20.0,2372.0,9800.0,12638.0,0.2817,,,0.398,0.0,0.0,-0.929168086114897,0.586708743174329
007038,Mitchell Vocational Technical Institute,Mitchell Technical College,SD,Midwest,2.0,43.688663,-98.002505,1.0,2.0,2.0,7.0,953.0,7524.0,13650.0,0.2976,,,,0.0,3.0,-1.051592182225379,-0.7347458000337508
006414,Moberly Area Community College,Moberly Area Community College,MO,Midwest,2.0,39.418607,-92.455064,1.0,2.0,2.0,3.0,2928.0,4020.0,6935.0,0.2187,,,,0.0,3.0,-1.6290538465230424,-0.01828399338815992
004486,Modesto Junior College,Modesto Junior College,CA,West,4.0,37.651056,-121.009792,1.0,2.0,1.0,14.0,14714.0,1270.0,10176.0,0.2617,,,0.261,0.0,0.0,-1.6265736616297954,1.5574317449796027
005953,Modern College Of Design,The Modern College of Design,OH,Midwest,4.0,39.681305,-84.134269,3.0,2.0,1.0,12.0,189.0,30548.0,34709.0,0.4719,0.9183,,0.6195,1.0,2.0,2.2200055997146997,-1.3166770261046878
003528,Mitchell College,Mitchell College,CT,Northeast,4.0,41.328013,-72.09523,2.0,3.0,1.0,22.0,421.0,39050.0,30841.0,0.3933,0.7336,,0.4414,1.0,2.0,2.2575091592156467,-0.6001707174392169
006322,Missouri Southern State College,Missouri Southern State University,MO,Midwest,4.0,37.095155,-94.461689,1.0,3.0,1.0,20.0,3101.0,8400.0,11653.0,0.3497,0.9744,1090.0,0.3833,0.0,0.0,-1.1175304106411539,0.4570521599442426
002258,Missouri Baptist College,Missouri Baptist University,MO,Midwest,3.0,38.641526,-90.462586,2.0,3.0,1.0,18.0,1452.0,33122.0,25807.0,0.1271,0.641,983.0,0.4819,1.0,2.0,1.6513183803537361,0.38700859563747864
001482,Mississippi Valley State University,Mississippi Valley State University,MS,South,1.0,33.514142,-90.341274,1.0,3.0,1.0,20.0,1326.0,7912.0,11812.0,0.5955,0.5116,910.0,0.2214,0.0,3.0,-1.5923348722664146,-2.0413092674203943
001481,Mississippi University for Women,Mississippi University for Women,MS,South,2.0,33.493305,-88.418601,1.0,3.0,1.0,20.0,1593.0,8092.0,13198.0,0.4159,1.0,1050.0,0.3779,0.0,3.0,-1.2849199682369654,-0.8907565700636079
001477,Mississippi College,Mississippi Christian University,MS,South,3.0,32.335515,-90.329821,2.0,3.0,1.0,17.0,2423.0,21698.0,20911.0,0.2617,0.4887,1120.0,0.6281,1.0,2.0,0.8087613965267175,0.03532396312963693
007587,Mission College,Mission College,CA,West,4.0,37.391935,-121.980783,1.0,2.0,2.0,2.0,5557.0,1438.0,5198.0,0.1622,,,,0.0,0.0,-1.6596321287097775,1.3597685720913752
002414,Mohawk Valley Community Coll,Mohawk Valley Community College,NY,Northeast,4.0,43.076765,-75.219367,1.0,2.0,2.0,3.0,2994.0,6114.0,8404.0,0.2941,,,,0.0,0.0,-1.2587346078558201,0.6213865159438481
002415,Molloy College,Molloy University,NY,Northeast,3.0,40.685941,-73.626183,2.0,3.0,1.0,18.0,3185.0,37840.0,26870.0,0.2993,0.7564,1193.0,0.7176,1.0,2.0,1.6482378579116406,0.258163800609573
001484,Monmouth College,Monmouth College,IL,Midwest,2.0,40.914824,-90.63731,2.0,3.0,1.0,21.0,725.0,43520.0,18034.0,0.3091,0.8662,1128.0,0.6014,1.0,5.0,1.3977858760707604,-1.0445359760528603
002416,Monmouth University,Monmouth University,NJ,Northeast,3.0,40.280066,-74.006447,2.0,3.0,1.0,18.0,3831.0,44850.0,31650.0,0.3036,0.8954,1204.0,0.7033,1.0,4.0,2.08169937095021,0.4445757893618519
002463,Monroe College,Monroe University,NY,Northeast,4.0,40.864459,-73.900215,3.0,3.0,1.0,18.0,5670.0,17922.0,10376.0,0.5766,0.6588,,0.5748,1.0,1.0,-0.013198582903729656,-0.37973842450053596
002462,Monroe College New Rochelle,Monroe University,NY,Northeast,4.0,40.864459,-73.900215,3.0,3.0,1.0,18.0,5670.0,17922.0,10376.0,0.5766,0.6588,,0.5748,1.0,1.0,-0.013198582903729656,-0.37973842450053596
002429,Monroe Community College,Monroe Community College,NY,Northeast,3.0,43.101036,-77.610136,1.0,2.0,2.0,6.0,7737.0,5856.0,6569.0,0.4713,,,,0.0,0.0,-1.7666700137222973,0.03142845510493214
001514,Monroe County Community Coll,Monroe County Community College,MI,Midwest,1.0,41.91617,-83.470274,1.0,2.0,2.0,5.0,1484.0,4566.0,5261.0,0.2531,,,,0.0,3.0,-1.7416419263562333,-0.9017676678589055
004298,Montana State University-Billings,Montana State University Billings,MT,West,4.0,45.796896,-108.523009,1.0,3.0,1.0,19.0,2710.0,6706.0,15044.0,0.2647,,,0.282,0.0,0.0,-0.9429826537274772,0.8138466544858806
004488,Montana State University-Bozem,Montana State University,MT,West,4.0,45.666726,-111.048812,1.0,3.0,1.0,15.0,14472.0,8083.0,20593.0,0.1673,0.8683,1154.0,0.5735,0.0,0.0,-0.7911469827229249,2.068380371472001
004538,Montana State University-Northern,Montana State University-Northern,MT,West,2.0,48.54149,-109.687806,1.0,3.0,1.0,22.0,787.0,6269.0,14194.0,0.2923,,,0.4233,0.0,3.0,-1.0681930991436046,-0.7227679094564119
004482,Montana SU Grt Falls,Great Falls College Montana State University,MT,West,4.0,47.485581,-111.269558,1.0,2.0,2.0,6.0,828.0,3904.0,10632.0,0.3003,,,,0.0,0.0,-1.1056731560420585,0.02528463708945885
004487,Montana Tech of the Univ of Montana,Montana Technological University,MT,West,2.0,46.012868,-112.559511,1.0,3.0,1.0,20.0,1428.0,8050.0,16240.0,0.2136,0.899,1126.0,0.5805,0.0,3.0,-0.9377312649547654,-0.11251319028500892
001522,Montcalm Cmty College,Montcalm Community College,MI,Midwest,1.0,43.253191,-85.100181,1.0,2.0,2.0,4.0,1040.0,4860.0,4352.0,0.2938,,,,0.0,3.0,-1.75733285290683,-1.2309682602213747
002520,Montclair State University,Montclair State University,NJ,Northeast,3.0,40.860414,-74.198141,1.0,3.0,1.0,16.0,17677.0,14766.0,14159.0,0.4439,0.8741,1080.0,0.6426,0.0,0.0,-1.2016304881178206,0.6967883772387649
004507,Monterey Inst Intl Studies,Middlebury Institute of International Studies at Monterey,CA,West,3.0,36.599736,-121.897325,2.0,3.0,1.0,18.0,8.0,,,0.0556,,,,,,,
004490,Monterey Peninsula College,Monterey Peninsula College,CA,West,3.0,36.590558,-121.884931,1.0,2.0,2.0,2.0,5759.0,1188.0,13498.0,0.194,,,,0.0,0.0,-1.3728019854007074,0.9705187307832539
005393,Montgomery College Germantown,Montgomery College,MD,South,4.0,39.098656,-77.15929,1.0,2.0,2.0,2.0,13519.0,5394.0,7240.0,0.2512,,,,0.0,0.0,-1.65233546457218,1.4599960756401809
005440,Montgomery College Rockville,Montgomery College,MD,South,4.0,39.098656,-77.15929,1.0,2.0,2.0,2.0,13519.0,5394.0,7240.0,0.2512,,,,0.0,0.0,-1.65233546457218,1.4599960756401809
005414,Montgomery College Takoma,Montgomery College,MD,South,4.0,39.098656,-77.15929,1.0,2.0,2.0,2.0,13519.0,5394.0,7240.0,0.2512,,,,0.0,0.0,-1.65233546457218,1.4599960756401809
002445,Montgomery County Cmty College,Montgomery County Community College,PA,Northeast,3.0,40.175609,-75.276093,1.0,2.0,2.0,5.0,7181.0,6270.0,9930.0,0.288,,,,0.0,0.0,-1.422695076934587,0.6887954382721793
005423,Montreat College,Montreat College,NC,South,3.0,35.646577,-82.2976,2.0,3.0,1.0,22.0,750.0,33860.0,26328.0,0.4037,0.6555,,0.4057,1.0,2.0,1.5360495819695104,-0.890707340572754
009101,Montserrat College of Art,Montserrat College of Art,MA,Northeast,3.0,42.550212,-70.876131,2.0,3.0,1.0,22.0,261.0,39000.0,34725.0,0.3277,,,0.6154,1.0,2.0,2.468927223859841,-0.9589259390275263
001486,Moody Bible Institute,Moody Bible Institute,IL,Midwest,4.0,41.897822,-87.633459,2.0,3.0,1.0,24.0,1586.0,15356.0,25007.0,0.3272,0.9754,,0.6199,1.0,2.0,1.0273431697187208,0.00971876918745946
002417,Moore College Of Art & Design,Moore College of Art and Design,PA,Northeast,4.0,39.957078,-75.172105,2.0,3.0,1.0,30.0,390.0,50279.0,43369.0,0.4085,0.6051,1303.0,0.6344,1.0,2.0,3.2633469126461794,-0.4473102049089641
006678,Moorhead State University,Minnesota State University Moorhead,MN,Midwest,3.0,46.867153,-96.759532,1.0,3.0,1.0,18.0,3120.0,10336.0,17816.0,0.2746,0.5262,1090.0,0.5464,0.0,0.0,-0.7926385826863114,0.41398025409617445
004512,Moorpark College,Moorpark College,CA,West,3.0,34.301146,-118.834528,1.0,2.0,2.0,1.0,12011.0,1416.0,742.0,0.1874,,,,0.0,0.0,-2.1561069036159273,1.1821765643253588
001487,Morehead State University,Morehead State University,KY,South,2.0,38.186768,-83.434021,1.0,3.0,1.0,18.0,4689.0,9838.0,10089.0,0.2873,0.8212,,0.4769,0.0,3.0,-1.4676679234399006,0.06272969515557947
005415,Morehouse College,Morehouse College,GA,South,4.0,33.745982,-84.414917,2.0,3.0,1.0,21.0,2736.0,31725.0,35949.0,0.4438,0.5139,1050.0,0.5267,1.0,2.0,1.8726413936635045,0.1328188011238758
006512,Moreno Valley College,Moreno Valley College,CA,West,3.0,33.88744,-117.20271,1.0,2.0,2.0,2.0,8292.0,1420.0,1996.0,0.2047,,,,0.0,0.0,-2.0447156642013753,0.9557605411069053
005416,Morgan State University,Morgan State University,MD,South,4.0,39.344161,-76.585565,1.0,3.0,1.0,16.0,8293.0,8118.0,15015.0,0.5445,0.8296,984.0,0.4161,0.0,0.0,-1.3044945270316268,0.31085942055920984
006415,Morningside College,Morningside University,IA,Midwest,4.0,42.473891,-96.359464,2.0,3.0,1.0,18.0,1166.0,38190.0,23169.0,0.3153,0.7057,910.0,0.5284,1.0,2.0,1.6711147173024945,0.019939292959353712
005417,Morris Brown College,Morris Brown College,GA,South,4.0,33.753707,-84.407668,2.0,3.0,1.0,-2.0,338.0,9558.0,18898.0,0.6245,,,1.0,1.0,1.0,0.4835649210869169,-1.9097850777852656
005418,Morris College,Morris College,SC,South,4.0,33.938574,-80.346155,2.0,3.0,1.0,22.0,421.0,16224.0,20375.0,0.8177,,,0.2043,1.0,1.0,0.5801999536046717,-2.4190348970090443
001269,Morrison Institute Of Tech,Morrison Institute of Technology,IL,Midwest,1.0,41.7971,-89.965963,2.0,2.0,2.0,11.0,54.0,19900.0,24326.0,0.3824,,,,1.0,5.0,1.2511919432495835,-3.047052116446898
001489,Morton College,Morton College,IL,Midwest,3.0,41.824303,-87.762306,1.0,2.0,2.0,8.0,2593.0,4884.0,6763.0,0.3501,,,,0.0,0.0,-1.5753691171692905,-0.1299797689052953
001543,Motlow State Community College,Motlow State Community College,TN,South,1.0,35.365903,-86.299184,1.0,2.0,2.0,1.0,4055.0,4536.0,10421.0,0.2877,,,,0.0,3.0,-1.7055421368668238,-0.4471637788922906
002420,Mount Aloysius College,Mount Aloysius College,PA,Northeast,2.0,40.459679,-78.600898,2.0,3.0,1.0,22.0,1123.0,26156.0,20748.0,0.1599,0.9041,1034.0,0.5556,1.0,5.0,1.1209551716945085,-0.3315596073844075
004491,Mount Angel Seminary,Mount Angel Seminary,OR,West,1.0,45.057871,-122.775405,2.0,3.0,1.0,24.0,28.0,29694.0,,0.2121,1.0,,0.3333,,,,
001225,Mott Community College,Mott Community College,MI,Midwest,4.0,43.019941,-83.67243,1.0,2.0,2.0,1.0,5216.0,4426.0,6258.0,0.3539,,,,0.0,0.0,-1.6087798063371153,0.5991949831888743
001502,Mount Carmel Coll Nursing,Mount Carmel College of Nursing,OH,Midwest,4.0,39.956625,-83.021501,2.0,3.0,1.0,26.0,573.0,13890.0,12939.0,0.3041,0.5739,1020.0,0.7089,1.0,2.0,0.5149405549240974,-0.5863154425816052
003529,Mount Holyoke College,Mount Holyoke College,MA,Northeast,3.0,42.25489,-72.573916,2.0,3.0,1.0,21.0,2198.0,64142.0,29562.0,0.2029,0.3829,1422.0,0.8504,1.0,4.0,2.712506427179751,0.6190350842999669
006416,Mount Marty College,Mount Marty University,SD,Midwest,2.0,42.874475,-97.409904,2.0,3.0,1.0,20.0,702.0,33100.0,23295.0,0.1935,0.4814,1120.0,0.6055,1.0,5.0,1.4596929461552817,-0.6473591776807315
001490,Mount Mary University,Mount Mary University,WI,Midwest,4.0,43.072507,-88.030732,2.0,3.0,1.0,18.0,701.0,34390.0,18295.0,0.5768,0.9335,1050.0,0.5887,1.0,1.0,1.1754384804397333,-1.2426740743310283
006417,Mount Mercy College,Mount Mercy University,IA,Midwest,4.0,42.001931,-91.650991,2.0,3.0,1.0,19.0,1135.0,39070.0,23435.0,0.2589,0.7876,1120.0,0.5588,1.0,2.0,1.7591425577536317,0.21445287177180924
005435,Mount Olive College,University of Mount Olive,NC,South,1.0,35.208166,-78.069388,2.0,3.0,1.0,20.0,1754.0,25950.0,17893.0,0.4695,0.7775,1020.0,0.4746,1.0,5.0,0.4284425673603602,-1.6853080016190671
004520,Mount Saint Marys University LA,Mount Saint Mary's University,CA,West,4.0,34.085315,-118.482879,2.0,3.0,1.0,18.0,1746.0,48132.0,25009.0,0.5515,0.6872,,0.5342,1.0,2.0,1.7819834425883425,-0.43566214635440564
004494,Mount San Antonio College,Mt San Antonio College,CA,West,3.0,34.047764,-117.846629,1.0,2.0,2.0,4.0,25311.0,1364.0,3107.0,0.3422,,,,0.0,0.0,-2.265976710324801,1.037298509973272
004501,Mount San Jacinto College,Mt San Jacinto Community College District,CA,West,3.0,33.806748,-116.971169,1.0,2.0,2.0,4.0,14859.0,1406.0,7098.0,0.3319,,,,0.0,0.0,-1.9609738209834815,0.8659839051850762
005421,Mount St Mary's University,Mount St. Mary's University,MD,South,1.0,39.681705,-77.351887,2.0,3.0,1.0,19.0,1806.0,47240.0,24987.0,0.269,0.7186,1141.0,0.5802,1.0,5.0,1.5949958193227611,-0.7319109741116433
004493,Mount St Marys University,Mount Saint Mary's University,CA,West,4.0,34.085315,-118.482879,2.0,3.0,1.0,18.0,1746.0,48132.0,25009.0,0.5515,0.6872,,0.5342,1.0,2.0,1.7819834425883425,-0.43566214635440564
002423,Mount St. Mary College,Mount Saint Mary College,NY,Northeast,4.0,41.513872,-74.012655,2.0,3.0,1.0,19.0,1268.0,41370.0,23736.0,0.297,0.8246,1160.0,0.6566,1.0,2.0,1.8505080871037787,0.19898723047447264
001492,Mount Union College,University of Mount Union,OH,Midwest,2.0,40.905256,-81.111029,2.0,3.0,1.0,20.0,1785.0,35400.0,22539.0,0.2871,0.801,1227.0,0.6487,1.0,5.0,1.2716252468408096,-0.5125473394430232
001531,Mount Vernon Nazarene College,Mount Vernon Nazarene University,OH,Midwest,2.0,40.372901,-82.471074,2.0,3.0,1.0,19.0,1346.0,35524.0,21812.0,0.2893,0.843,1119.0,0.6364,1.0,5.0,1.2787011843178622,-0.6687122772925409
003545,Mount Wachusett Community Coll,Mount Wachusett Community College,MA,Northeast,3.0,42.593142,-71.984148,1.0,2.0,2.0,7.0,2554.0,6000.0,8651.0,0.3773,,,,0.0,0.0,-1.4068793213308386,-0.15486077987462338
004508,Mt Hood Community College,Mt Hood Community College,OR,West,3.0,45.514862,-122.396972,1.0,2.0,1.0,3.0,3540.0,5175.0,6443.0,0.2136,,,0.2605,0.0,0.0,-1.5692133287719694,0.5896643982754722
002424,Muhlenberg College,Muhlenberg College,PA,Northeast,4.0,40.596416,-75.508502,2.0,3.0,1.0,21.0,1777.0,60240.0,26851.0,0.2098,0.6401,1327.0,0.8025,1.0,4.0,2.5972944112573257,0.8353600648190628
006421,Murray State College,Murray State College,OK,South,1.0,34.222949,-96.677906,1.0,2.0,2.0,1.0,1517.0,6630.0,15071.0,0.2866,,,,0.0,3.0,-1.2408740128215106,-0.8508699499417615
004530,Napa Valley College,Napa Valley College,CA,West,4.0,38.274081,-122.274381,1.0,2.0,2.0,1.0,3205.0,1156.0,14046.0,0.1905,,,,0.0,0.0,-1.1319264403710592,1.1087211756211
003643,Nashua Community College,Nashua Community College,NH,Northeast,4.0,42.794576,-71.523462,1.0,2.0,2.0,6.0,1039.0,7140.0,15026.0,0.2514,,,,0.0,0.0,-0.677290340115905,0.3475108798570948
002563,Nassau Community College,Nassau Community College,NY,Northeast,3.0,40.728872,-73.595286,1.0,2.0,2.0,1.0,10817.0,6330.0,5736.0,0.3567,,,,0.0,0.0,-1.7611366563665187,0.5917106924630327
003413,Nat C Bus/Tec Danvll,Centre College,KY,South,2.0,37.645709,-84.779392,2.0,3.0,1.0,21.0,1346.0,50550.0,21497.0,0.2122,0.5434,1345.0,0.8529,1.0,5.0,1.7160210506691003,-0.29628571625848177
006464,National American University,National American University-Rapid City,SD,Midwest,4.0,44.03152,-103.250223,3.0,3.0,1.0,17.0,832.0,16065.0,22086.0,0.5705,,,0.6,1.0,1.0,0.8063297514821685,-1.2004915866859505
001551,National-Louis University,National Louis University,IL,Midwest,4.0,41.880093,-87.624699,2.0,3.0,1.0,17.0,4100.0,12345.0,16157.0,0.5728,0.9312,,0.3687,1.0,1.0,0.12868407972946766,-0.5274119478689203
003550,Naugatuck Valley Comm College,Connecticut State Community College,CT,Northeast,4.0,41.549749,-73.072963,1.0,2.0,2.0,4.0,32292.0,5092.0,8865.0,0.4371,,,,0.0,0.0,-1.7440749389065233,1.2911970900216456
006465,Navarro College,Navarro College,TX,South,2.0,32.076061,-96.498731,1.0,2.0,1.0,4.0,3959.0,3008.0,14579.0,0.3177,,,0.2395,0.0,3.0,-1.4298742926596515,-0.10939635590918834
000470,National University,National University,CA,West,4.0,32.829299,-117.127296,2.0,3.0,1.0,18.0,9725.0,13320.0,31058.0,0.2553,,,0.5,1.0,4.0,1.0208165762697718,1.3159143925757424
000850,Nashville State Community Col,Nashville State Community College,TN,South,4.0,36.134857,-86.857342,1.0,2.0,2.0,1.0,4931.0,4498.0,6283.0,0.3293,,,,0.0,0.0,-1.6334235486471838,0.6686008232510178
005881,Nash Community College,Nash Community College,NC,South,1.0,35.976823,-77.898348,1.0,2.0,2.0,6.0,1422.0,2883.0,4477.0,0.2934,,,,0.0,3.0,-1.9139843222253634,-1.0764523424415022
000908,Naropa University,Naropa University,CO,West,4.0,40.014235,-105.266987,2.0,3.0,1.0,19.0,368.0,34600.0,28862.0,0.5656,0.94,,0.4595,1.0,2.0,1.8126257663367429,-1.285577407199809
