nces_id_12,calculus_offered,advmath_offered,chemistry_offered,physics_offered,stem_advanced_offered
550960001256,,,,,
550960001258,,,,,
550960001259,,,,,
550960001261,,,,,
550960001264,,,,,
550960001265,,,,,
550960001270,,,,,
550960001271,,,,,
550960001273,1.0,1.0,1.0,1.0,4.0
550960001306,0.0,1.0,0.0,0.0,1.0
550960001317,,,,,
550960001341,,,,,
550960001512,,,,,
550960001829,,,,,
550960001847,,,,,
550960002272,0.0,1.0,1.0,1.0,3.0
550960002302,,,,,
550960002339,0.0,1.0,1.0,1.0,3.0
550960002340,,,,,
550960002342,,,,,
550960002395,,,,,
550960002415,,,,,
550960002438,,,,,
550960002439,,,,,
550960002442,,,,,
550960002464,,,,,
550960002493,,,,,
550960002537,,,,,
550960002567,0.0,1.0,1.0,1.0,3.0
550960002577,0.0,0.0,1.0,0.0,1.0
550960002601,,,,,
550960002602,,,,,
550960002603,0.0,1.0,1.0,0.0,2.0
550960002608,0.0,1.0,1.0,1.0,3.0
550960002700,0.0,1.0,1.0,1.0,3.0
550960002707,0.0,1.0,1.0,0.0,2.0
550960002720,,,,,
550960002730,0.0,1.0,1.0,0.0,2.0
550960002737,,,,,
550960002744,,,,,
550960002755,1.0,1.0,1.0,1.0,4.0
550960002760,0.0,1.0,1.0,1.0,3.0
550960002782,0.0,1.0,1.0,0.0,2.0
550960002853,,,,,
550960002860,,,,,
550960002911,,,,,
550960002931,0.0,1.0,1.0,1.0,3.0
550960002949,,,,,
550960002961,,,,,
550960002979,1.0,1.0,1.0,1.0,4.0
550960002980,1.0,1.0,1.0,1.0,4.0
550960002993,1.0,1.0,1.0,1.0,4.0
550960003006,,,,,
550960003036,0.0,1.0,1.0,1.0,3.0
550960003054,1.0,1.0,1.0,1.0,4.0
550960003055,0.0,1.0,1.0,0.0,2.0
550960003057,0.0,1.0,1.0,0.0,2.0
550960003058,,,,,
550960003111,0.0,0.0,1.0,0.0,1.0
550960003123,,,,,
550960003342,1.0,1.0,1.0,1.0,4.0
550960003371,,,,,
550963001274,1.0,1.0,1.0,1.0,4.0
550963003090,0.0,0.0,0.0,0.0,0.0
550966001275,,,,,
550966001276,0.0,1.0,1.0,1.0,3.0
550966001277,,,,,
550969001278,,,,,
550969002873,,,,,
550969003083,,,,,
550972002877,,,,,
550972002934,1.0,1.0,1.0,1.0,4.0
550972003015,,,,,
550972003018,0.0,0.0,0.0,0.0,0.0
550975001283,1.0,1.0,1.0,1.0,4.0
550975001347,,,,,
550975002273,,,,,
550975003130,,,,,
550978000383,,,,,
550978001286,,,,,
550978001287,1.0,1.0,1.0,1.0,4.0
550978003132,0.0,0.0,0.0,0.0,0.0
550981000682,,,,,
550981001289,,,,,
550981001291,1.0,1.0,1.0,1.0,4.0
550981001293,,,,,
550981002343,,,,,
550981002703,,,,,
550981002828,0.0,0.0,0.0,1.0,1.0
550981003139,,,,,
550984001298,1.0,1.0,1.0,1.0,4.0
550984001299,,,,,
550984001300,,,,,
550984002352,,,,,
550984002771,,,,,
550987001302,,,,,
550987001303,1.0,1.0,1.0,1.0,4.0
550987002821,0.0,1.0,0.0,0.0,1.0
550987003016,0.0,1.0,1.0,0.0,2.0
550990000384,,,,,
550990001304,,,,,
550990001305,1.0,1.0,1.0,1.0,4.0
550996001307,,,,,
550996001308,1.0,1.0,1.0,1.0,4.0
550996001309,,,,,
550999000385,,,,,
550999001311,,,,,
550999001312,1.0,1.0,1.0,1.0,4.0
550999001313,,,,,
550999002318,,,,,
550999002994,,,,,
551006001315,,,,,
551006001316,,,,,
551006001319,1.0,1.0,1.0,1.0,4.0
551006001320,,,,,
551006001321,,,,,
551006002251,,,,,
551006002307,,,,,
551006003024,,,,,
551006003354,,,,,
551014001063,,,,,
551014001064,,,,,
551014001328,1.0,1.0,1.0,1.0,4.0
551014003084,0.0,0.0,1.0,0.0,1.0
551017001330,,,,,
551017001332,,,,,
551017001333,,,,,
551017001335,1.0,1.0,1.0,1.0,4.0
551017001336,,,,,
551017001850,,,,,
551023001337,,,,,
551023001338,0.0,1.0,1.0,1.0,3.0
551023003099,,,,,
551023003112,,,,,
551023003116,0.0,1.0,0.0,0.0,1.0
551032000579,,,,,
551032001340,,,,,
551032001342,,,,,
551032001344,,,,,
551032001348,1.0,1.0,1.0,1.0,4.0
551032001350,,,,,
551032001351,,,,,
551032001353,,,,,
551032001354,,,,,
551032001355,,,,,
551032002308,,,,,
551032002373,,,,,
551032002995,,,,,
551032003366,,,,,
551035001356,,,,,
551035001357,1.0,1.0,1.0,1.0,4.0
551035002326,,,,,
551038001358,,,,,
551038001360,1.0,1.0,1.0,1.0,4.0
551038002344,,,,,
551038002617,0.0,0.0,0.0,0.0,0.0
551038002957,,,,,
551038003089,0.0,0.0,1.0,0.0,1.0
551044001362,,,,,
551044001363,0.0,1.0,1.0,1.0,3.0
551044003117,,,,,
551047000224,,,,,
551047001365,,,,,
551047001366,1.0,1.0,1.0,1.0,4.0
551047001372,1.0,1.0,1.0,1.0,4.0
551047001373,,,,,
551047002667,,,,,
551050001375,,,,,
551050001376,1.0,1.0,1.0,1.0,4.0
551050002929,,,,,
551053001378,,,,,
551053001379,1.0,1.0,1.0,1.0,4.0
551053002550,,,,,
551056001381,,,,,
551056001382,1.0,1.0,1.0,1.0,4.0
551059001383,,,,,
551059001384,1.0,1.0,1.0,0.0,3.0
551059001385,,,,,
551059001386,,,,,
551059001387,,,,,
551059001388,,,,,
551059002996,0.0,0.0,0.0,0.0,0.0
551062000225,,,,,
551062001389,,,,,
551062001390,1.0,1.0,1.0,1.0,4.0
551062001391,,,,,
551062002757,,,,,
551062002789,,,,,
551062003079,,,,,
551068001393,,,,,
551068001394,1.0,1.0,1.0,1.0,4.0
551071001395,0.0,1.0,1.0,0.0,2.0
551071003072,0.0,0.0,1.0,0.0,1.0
551074001396,,,,,
551074001398,,,,,
551074001399,0.0,1.0,1.0,0.0,2.0
551074002531,,,,,
551074003125,,,,,
551077000683,,,,,
551077001402,1.0,1.0,1.0,0.0,3.0
551080001405,,,,,
551083000419,,,,,
551083001406,,,,,
551083001407,,,,,
551083001408,,,,,
551083001410,,,,,
551083001411,1.0,1.0,1.0,1.0,4.0
551083001412,,,,,
551083001413,,,,,
551083002618,,,,,
551083002659,,,,,
551083003043,,,,,
551086001414,,,,,
551086001415,1.0,1.0,1.0,1.0,4.0
551086001416,,,,,
551089001418,,,,,
551089001419,,,,,
551089001420,,,,,
551089001421,1.0,1.0,1.0,1.0,4.0
551089001422,,,,,
551089001424,,,,,
551089001425,,,,,
551089002795,,,,,
551092001428,1.0,1.0,1.0,1.0,4.0
551092001429,,,,,
551092001430,,,,,
551092002977,,,,,
551092003060,0.0,0.0,0.0,0.0,0.0
551095001066,,,,,
551095001431,,,,,
551095001435,0.0,1.0,1.0,1.0,3.0
551095001438,,,,,
551098001440,,,,,
551098001441,1.0,1.0,1.0,1.0,4.0
551098001443,,,,,
551098002261,,,,,
551101001445,,,,,
551101001446,,,,,
551101001447,1.0,1.0,1.0,1.0,4.0
551101001448,,,,,
551101001449,,,,,
551101003133,,,,,
551107001464,,,,,
551107001465,,,,,
551107001466,1.0,1.0,1.0,1.0,4.0
551110001468,,,,,
551110001469,,,,,
551110001470,1.0,1.0,1.0,1.0,4.0
551110001471,,,,,
551110001472,,,,,
551110002524,,,,,
551110002841,,,,,
551110003134,,,,,
551113001475,,,,,
551113001476,1.0,1.0,1.0,1.0,4.0
551113001477,,,,,
551116001073,,,,,
551116001479,,,,,
551116001480,1.0,1.0,1.0,1.0,4.0
551116002319,,,,,
551119001359,,,,,
551119001368,,,,,
551119001483,,,,,
551119001487,,,,,
551119001488,,,,,
551119001492,,,,,
551119001493,,,,,
551119001495,1.0,1.0,1.0,1.0,4.0
551119001496,1.0,1.0,1.0,1.0,4.0
551119001497,,,,,
551119001498,,,,,
551119001499,,,,,
551119001501,,,,,
551119001503,,,,,
551119001504,,,,,
551119002309,,,,,
551119002681,,,,,
551119002699,,,,,
551119002719,,,,,
551119002723,,,,,
551119003340,,,,,
551119003364,,,,,
551122001507,,,,,
551122001508,1.0,1.0,1.0,1.0,4.0
551122002398,,,,,
551131001509,,,,,
551131001510,0.0,1.0,1.0,1.0,3.0
551131001511,,,,,
551135001513,,,,,
551135002274,1.0,1.0,1.0,1.0,4.0
551135002418,,,,,
551137001517,,,,,
551137001518,1.0,1.0,1.0,1.0,4.0
551137001519,,,,,
551140001520,,,,,
551155001529,,,,,
551155001530,0.0,1.0,1.0,1.0,3.0
551158001531,,,,,
551158001532,0.0,1.0,1.0,1.0,3.0
551161001533,,,,,
551161001534,0.0,0.0,0.0,0.0,0.0
551161003026,,,,,
551164000226,,,,,
551164001536,,,,,
551164001537,1.0,1.0,1.0,1.0,4.0
551164001538,,,,,
551171001539,,,,,
551171001540,0.0,0.0,1.0,1.0,2.0
551173001543,,,,,
551173001544,1.0,1.0,1.0,1.0,4.0
551173001545,,,,,
551179001546,,,,,
551179001547,1.0,1.0,1.0,1.0,4.0
551182001548,0.0,1.0,1.0,0.0,2.0
551182001550,,,,,
551182002620,,,,,
551185001551,,,,,
551185001553,1.0,1.0,1.0,1.0,4.0
551185001554,,,,,
551185001555,,,,,
551188001556,,,,,
551188001557,1.0,1.0,1.0,1.0,4.0
551194001559,,,,,
551194001560,,,,,
551194001562,0.0,1.0,1.0,1.0,3.0
551194001563,,,,,
551194002445,,,,,
551194099991,,,,,
551194099992,0.0,0.0,0.0,0.0,0.0
551197000580,,,,,
551197001564,0.0,0.0,1.0,0.0,1.0
551197001565,,,,,
551200001567,,,,,
551200001568,1.0,1.0,1.0,1.0,4.0
551200001569,,,,,
551200001570,,,,,
551200002320,,,,,
551200003049,,,,,
551203001571,,,,,
551203001574,0.0,1.0,0.0,1.0,2.0
551206001602,,,,,
551206002174,0.0,0.0,1.0,0.0,1.0
551206002280,,,,,
551206002283,,,,,
551206002284,1.0,1.0,1.0,1.0,4.0
551206002310,,,,,
551206002419,,,,,
551206002711,,,,,
551206002945,,,,,
551209001575,,,,,
551209001576,1.0,1.0,1.0,1.0,4.0
551209001603,,,,,
551212001579,,,,,
551212001580,1.0,1.0,1.0,1.0,4.0
551212001581,,,,,
551215001584,1.0,1.0,1.0,1.0,4.0
551215002508,,,,,
551215002830,,,,,
551215002833,,,,,
551215002844,,,,,
551215002944,0.0,0.0,1.0,0.0,1.0
551218000445,,,,,
551218001585,,,,,
551218001586,1.0,1.0,1.0,1.0,4.0
551221001588,,,,,
551221001589,1.0,1.0,1.0,0.0,3.0
551221002767,,,,,
551224001591,,,,,
551224001592,1.0,1.0,1.0,1.0,4.0
551224001593,,,,,
551224002762,,,,,
551230001595,1.0,1.0,1.0,1.0,4.0
551233001596,,,,,
551233001597,,,,,
551233001598,,,,,
551233001599,,,,,
551233001600,1.0,1.0,1.0,1.0,4.0
551233001601,,,,,
551233001888,,,,,
551236001605,,,,,
551236001608,,,,,
551236001611,,,,,
551236001620,1.0,1.0,1.0,1.0,4.0
551236001621,0.0,1.0,1.0,1.0,3.0
551236001622,,,,,
551236001623,,,,,
551236001624,,,,,
551236001626,,,,,
551236001627,,,,,
551236001628,,,,,
551236001632,,,,,
551236001635,1.0,1.0,1.0,1.0,4.0
551236001636,,,,,
551236001637,,,,,
551236001638,,,,,
551236001639,,,,,
551236001642,,,,,
551236001644,1.0,1.0,1.0,1.0,4.0
551236001646,,,,,
551236002311,,,,,
551236002471,1.0,1.0,1.0,1.0,4.0
551236002657,,,,,
551236002708,,,,,
551236003044,,,,,
551236003045,0.0,1.0,1.0,1.0,3.0
551236003337,,,,,
551239001649,,,,,
551242001650,,,,,
551242001651,0.0,1.0,1.0,0.0,2.0
551242003160,,,,,
551245001654,,,,,
551245001655,1.0,1.0,1.0,1.0,4.0
551245002421,,,,,
551248001656,,,,,
551251001657,,,,,
551254001658,1.0,1.0,1.0,1.0,4.0
551254001660,,,,,
551266001604,,,,,
551266001662,,,,,
551266001663,,,,,
551266001664,1.0,1.0,1.0,1.0,4.0
551266001665,,,,,
551266001668,,,,,
551266002889,,,,,
551266003098,,,,,
551269001669,,,,,
551269001670,1.0,1.0,1.0,1.0,4.0
551272001673,,,,,
551272001674,,,,,
551272001675,,,,,
551272001677,,,,,
551272001680,,,,,
551272001682,1.0,1.0,1.0,1.0,4.0
551278001687,0.0,1.0,1.0,1.0,3.0
551278001688,,,,,
551278002463,,,,,
551281000581,,,,,
551281001693,,,,,
551281001694,,,,,
551281001697,,,,,
551281001699,1.0,1.0,1.0,1.0,4.0
551281002526,,,,,
551281002528,,,,,
551296001707,1.0,1.0,1.0,1.0,4.0
551296001708,,,,,
551296002345,,,,,
551296002998,0.0,1.0,0.0,0.0,1.0
551299001712,,,,,
551299001713,1.0,0.0,1.0,1.0,3.0
551302000487,,,,,
551302001718,1.0,1.0,1.0,1.0,4.0
551302001719,,,,,
551302001893,,,,,
551302002839,,,,,
551302002930,,,,,
551302002978,,,,,
551302003102,0.0,1.0,1.0,1.0,3.0
551302003135,,,,,
551305001722,,,,,
551305001723,,,,,
551305001724,1.0,1.0,1.0,1.0,4.0
551305001725,,,,,
551305001910,0.0,0.0,0.0,0.0,0.0
551305002448,,,,,
551305002562,,,,,
551305002924,,,,,
551305003151,,,,,
551310001727,,,,,
551310001728,,,,,
551310001729,1.0,1.0,1.0,1.0,4.0
551310001730,,,,,
551310001731,,,,,
551314001732,,,,,
551314001733,0.0,1.0,1.0,1.0,3.0
551314002449,,,,,
551317001734,1.0,1.0,1.0,1.0,4.0
551317001735,0.0,0.0,0.0,1.0,1.0
551317001737,,,,,
551317001738,,,,,
551317001739,,,,,
551317001741,,,,,
551317002288,,,,,
551317002534,,,,,
551317002643,,,,,
551317002885,0.0,1.0,1.0,0.0,2.0
551317002963,,,,,
551317003065,,,,,
551317003148,0.0,1.0,1.0,1.0,3.0
551323001744,,,,,
551323001745,,,,,
551323001746,1.0,1.0,1.0,1.0,4.0
551323002314,,,,,
551326001747,,,,,
551326001748,0.0,1.0,1.0,1.0,3.0
551326001750,,,,,
551329001751,1.0,1.0,1.0,1.0,4.0
551335001753,,,,,
551341001756,,,,,
551341001759,1.0,1.0,1.0,1.0,4.0
551341001760,,,,,
551341001761,,,,,
551341001762,,,,,
551341002663,,,,,
551347001764,,,,,
551347001765,1.0,1.0,1.0,1.0,4.0
551347002399,,,,,
551350000229,,,,,
551350000496,,,,,
551350001767,,,,,
551350001768,1.0,1.0,1.0,1.0,4.0
551353001769,,,,,
551353001771,,,,,
551353001772,,,,,
551353001773,1.0,1.0,1.0,1.0,4.0
551356001774,,,,,
551362001775,,,,,
551362001779,,,,,
551362001780,1.0,1.0,1.0,1.0,4.0
551362002819,,,,,
551362002908,,,,,
551365001781,,,,,
551365001782,,,,,
551365001783,,,,,
551365001784,,,,,
551365001785,,,,,
551365001786,,,,,
551365001787,,,,,
551365001789,,,,,
551365001790,,,,,
551365001792,,,,,
551365001794,1.0,1.0,1.0,1.0,4.0
551365001795,,,,,
551365001796,,,,,
551365001797,1.0,1.0,1.0,1.0,4.0
551365001798,,,,,
551365001800,,,,,
551365002423,,,,,
551365002695,1.0,1.0,1.0,1.0,4.0
551365002716,,,,,
551365002733,,,,,
551365002859,0.0,1.0,0.0,0.0,1.0
551365002872,,,,,
551365002879,0.0,1.0,1.0,0.0,2.0
551365002899,,,,,
551365002900,,,,,
551368001801,,,,,
551368001802,1.0,1.0,1.0,1.0,4.0
551368002289,,,,,
551371000507,,,,,
551371001804,,,,,
551371001805,1.0,1.0,1.0,1.0,4.0
551377001807,,,,,
551377001808,1.0,1.0,1.0,1.0,4.0
551380001809,,,,,
551380001810,,,,,
551380001811,1.0,1.0,1.0,1.0,4.0
551380001812,,,,,
551380002623,0.0,0.0,0.0,0.0,0.0
551383001813,,,,,
551383001814,1.0,1.0,1.0,1.0,4.0
551383002400,,,,,
551386001815,,,,,
551389001816,,,,,
551389001817,1.0,1.0,1.0,1.0,4.0
551395001818,,,,,
551395001819,,,,,
551395001820,,,,,
551395001821,0.0,1.0,1.0,1.0,3.0
551395002540,,,,,
551398001911,1.0,1.0,1.0,0.0,3.0
551398003092,1.0,0.0,1.0,0.0,2.0
551398003113,,,,,
551401001108,,,,,
551401001824,,,,,
551401001825,1.0,1.0,1.0,1.0,4.0
551404001826,,,,,
551404001827,,,,,
551404001828,,,,,
551404001830,,,,,
551404001831,,,,,
551404001832,1.0,1.0,1.0,1.0,4.0
551413001833,,,,,
551413001834,1.0,1.0,1.0,1.0,4.0
551413001835,,,,,
551416001837,,,,,
551416001841,,,,,
551416001842,,,,,
551416001843,1.0,1.0,1.0,1.0,4.0
551416002486,0.0,0.0,0.0,0.0,0.0
551416002542,0.0,1.0,0.0,0.0,1.0
551416003001,,,,,
551416003110,,,,,
551416003358,,,,,
551419001844,,,,,
551419001845,1.0,1.0,1.0,1.0,4.0
551422001846,,,,,
551422001848,1.0,1.0,1.0,1.0,4.0
551422001849,,,,,
551422002956,,,,,
551425001855,1.0,1.0,1.0,1.0,4.0
551425001856,,,,,
551425002346,,,,,
551425003062,,,,,
551434000511,,,,,
551434001862,,,,,
551434001863,1.0,1.0,1.0,1.0,4.0
551443001864,,,,,
551443001866,,,,,
551443001867,1.0,1.0,1.0,1.0,4.0
551443002363,,,,,
551449001116,0.0,0.0,0.0,1.0,1.0
551449001125,0.0,0.0,0.0,0.0,0.0
551449001145,,,,,
551449001868,0.0,0.0,0.0,1.0,1.0
551449001872,,,,,
551449001873,,,,,
551449001874,,,,,
551449001875,,,,,
551449001877,0.0,0.0,0.0,1.0,1.0
551449001878,,,,,
551449001879,,,,,
551449001880,1.0,1.0,1.0,1.0,4.0
551449001881,,,,,
551449001914,,,,,
551449002452,,,,,
551449002739,,,,,
551449003019,0.0,1.0,1.0,1.0,3.0
551452001882,,,,,
551452001883,0.0,1.0,1.0,1.0,3.0
551452002499,,,,,
551455001884,,,,,
551455001886,1.0,1.0,1.0,1.0,4.0
551455001887,,,,,
551455002424,,,,,
551455002813,,,,,
551455003094,,,,,
551455099999,0.0,1.0,1.0,1.0,3.0
551458000582,,,,,
551458001891,1.0,1.0,1.0,1.0,4.0
551458002939,,,,,
551461001392,,,,,
551461001894,1.0,1.0,1.0,1.0,4.0
551461001895,,,,,
551461002322,,,,,
551464001400,,,,,
551464001401,,,,,
551464001898,,,,,
551464001899,,,,,
551464001900,,,,,
551464001901,,,,,
551464001902,1.0,1.0,1.0,1.0,4.0
551464001904,,,,,
551464002624,,,,,
551464002625,0.0,0.0,0.0,0.0,0.0
551464002756,,,,,
551464002761,,,,,
551464002810,0.0,1.0,0.0,0.0,1.0
551464003074,,,,,
551464003075,,,,,
551467000687,,,,,
551467001906,,,,,
551467001907,,,,,
551467001917,,,,,
551467001918,1.0,1.0,1.0,1.0,4.0
551467002347,,,,,
551467002348,,,,,
551467002539,,,,,
551467002811,,,,,
551470001921,,,,,
551470001922,1.0,0.0,1.0,1.0,3.0
551482001925,,,,,
551482001926,0.0,1.0,1.0,1.0,3.0
551485001927,,,,,
551485001928,,,,,
551485001929,1.0,1.0,1.0,1.0,4.0
551485002954,,,,,
551488001931,,,,,
551488001932,0.0,0.0,1.0,1.0,2.0
551491001933,,,,,
551491001934,,,,,
551491001935,,,,,
551491001937,,,,,
551491001938,,,,,
551491001939,1.0,1.0,1.0,1.0,4.0
551491001940,,,,,
551491001941,,,,,
551491002425,,,,,
551491002543,0.0,0.0,0.0,0.0,0.0
551491002797,,,,,
551491003028,,,,,
551494001946,,,,,
551494001947,1.0,1.0,1.0,1.0,4.0
551494001948,,,,,
551497001919,,,,,
551497001951,1.0,1.0,1.0,1.0,4.0
551497001952,,,,,
551506001955,,,,,
551506001956,1.0,1.0,1.0,1.0,4.0
551506003032,0.0,1.0,1.0,0.0,2.0
551506003068,,,,,
551509001957,,,,,
551512001959,,,,,
551512001960,,,,,
551512001962,1.0,1.0,1.0,1.0,4.0
551512002627,,,,,
551512003037,0.0,0.0,0.0,0.0,0.0
551515001963,1.0,1.0,1.0,1.0,4.0
551518001964,,,,,
551521001966,,,,,
551521001967,1.0,1.0,1.0,1.0,4.0
551521001968,,,,,
551533000242,,,,,
551533001149,,,,,
551533001153,,,,,
551533001186,,,,,
551533001971,,,,,
551533001972,1.0,1.0,1.0,1.0,4.0
551533001973,,,,,
551533002285,,,,,
551533002376,,,,,
551533002647,,,,,
551533002849,,,,,
551533002890,,,,,
551536001936,0.0,0.0,1.0,1.0,2.0
551536001975,,,,,
551536001976,0.0,1.0,1.0,1.0,3.0
551536001977,,,,,
551536002513,0.0,0.0,0.0,0.0,0.0
551536002972,,,,,
551539001978,,,,,
551539001979,1.0,1.0,1.0,1.0,4.0
551545001981,,,,,
551548001982,1.0,1.0,1.0,1.0,4.0
551554001984,,,,,
551554001985,0.0,1.0,1.0,1.0,3.0
551554002453,,,,,
551557001986,,,,,
551557001987,0.0,0.0,1.0,1.0,2.0
551560001988,1.0,1.0,1.0,1.0,4.0
551566001989,,,,,
551566002454,,,,,
551566002509,,,,,
551566002510,,,,,
551566099999,,,,,
551570001993,,,,,
551572001943,,,,,
551572001994,,,,,
551572001995,1.0,1.0,1.0,1.0,4.0
551572002628,,,,,
551575001997,,,,,
551575001998,,,,,
551575001999,,,,,
551575002000,,,,,
551575002001,,,,,
551575002002,1.0,1.0,1.0,1.0,4.0
551575002003,,,,,
551575002661,,,,,
551575002981,0.0,1.0,1.0,1.0,3.0
551575003127,0.0,1.0,1.0,1.0,3.0
551578000261,,,,,
551578000528,1.0,1.0,1.0,1.0,4.0
551578002004,,,,,
551578002006,,,,,
551578002008,,,,,
551578002009,,,,,
551578002011,,,,,
551578002013,,,,,
551578002014,,,,,
551578002015,,,,,
551578002017,,,,,
551578002018,,,,,
551578002019,1.0,1.0,1.0,1.0,4.0
551578002022,,,,,
551578002023,,,,,
551578002025,1.0,1.0,1.0,1.0,4.0
551578002027,,,,,
551578002028,,,,,
551578002290,,,,,
551578002502,0.0,0.0,0.0,1.0,1.0
551578002688,0.0,0.0,1.0,1.0,2.0
551578002926,,,,,
551578002960,0.0,0.0,0.0,0.0,0.0
551578003003,,,,,
551578003070,0.0,0.0,0.0,0.0,0.0
551578003126,,,,,
551578003334,1.0,1.0,1.0,1.0,4.0
551578003380,1.0,1.0,1.0,1.0,4.0
551581000269,,,,,
551581001198,,,,,
551581002029,,,,,
551581002030,1.0,1.0,1.0,1.0,4.0
551581002031,,,,,
551581002648,,,,,
551581002869,,,,,
551584001203,,,,,
551584002035,1.0,1.0,1.0,1.0,4.0
551584002036,,,,,
551584003007,,,,,
551584003091,,,,,
551587002044,,,,,
551587002045,0.0,1.0,1.0,1.0,3.0
551587002808,,,,,
551587002809,,,,,
551587002903,,,,,
551590000544,,,,,
551590001409,,,,,
551590002048,,,,,
551590002049,,,,,
551590002050,,,,,
551590002051,,,,,
551590002053,,,,,
551590002054,,,,,
551590002056,,,,,
551590002058,,,,,
551590002059,,,,,
551590002060,,,,,
551590002061,,,,,
551590002062,,,,,
551590002063,0.0,1.0,1.0,1.0,3.0
551590002064,1.0,1.0,1.0,1.0,4.0
551590002365,,,,,
551590002629,,,,,
551590002747,0.0,0.0,0.0,0.0,0.0
551590003027,0.0,0.0,1.0,1.0,2.0
551590099999,0.0,0.0,0.0,0.0,0.0
551593002067,,,,,
551593002068,1.0,1.0,1.0,1.0,4.0
551593002069,,,,,
551596002071,,,,,
551596002072,,,,,
551596002073,,,,,
551596002074,1.0,1.0,1.0,1.0,4.0
551599002077,1.0,1.0,1.0,1.0,4.0
551599002078,,,,,
551599002081,,,,,
551599002082,,,,,
551599002083,,,,,
551599002085,,,,,
551599002086,,,,,
551599002087,,,,,
551599002088,,,,,
551599002089,,,,,
551599002091,1.0,1.0,1.0,1.0,4.0
551599002092,,,,,
551599002093,,,,,
551599002349,0.0,0.0,0.0,0.0,0.0
551599002728,,,,,
551599002884,,,,,
551599002921,1.0,1.0,1.0,1.0,4.0
551602002094,,,,,
551602002095,0.0,1.0,1.0,0.0,2.0
551602002738,,,,,
551623002098,,,,,
551623002099,1.0,1.0,1.0,0.0,3.0
551623002100,,,,,
551626002101,1.0,1.0,1.0,1.0,4.0
551626002102,,,,,
551626002103,,,,,
551626002104,,,,,
551626002105,,,,,
551626002106,,,,,
551626002107,,,,,
551626002108,,,,,
551626002114,,,,,
551626002115,,,,,
551626002117,1.0,1.0,1.0,1.0,4.0
551626002119,,,,,
551626002121,,,,,
551626002124,,,,,
551626002377,,,,,
551626002490,0.0,0.0,1.0,0.0,1.0
551626002918,0.0,0.0,0.0,0.0,0.0
551626003004,,,,,
551626003142,0.0,1.0,1.0,1.0,3.0
551629002125,,,,,
551629002127,,,,,
551629002128,1.0,1.0,1.0,1.0,4.0
551629002129,,,,,
551629002130,,,,,
551629002131,,,,,
551629002132,,,,,
551629002134,,,,,
551629002135,1.0,1.0,1.0,1.0,4.0
551629002912,,,,,
551629003035,,,,,
551629099999,0.0,0.0,0.0,0.0,0.0
551632000545,,,,,
551632002138,1.0,1.0,1.0,1.0,4.0
551632002139,,,,,
551632002726,,,,,
551632002752,0.0,0.0,1.0,0.0,1.0
551632003147,,,,,
551635002140,,,,,
551635002141,1.0,1.0,1.0,1.0,4.0
551635002324,,,,,
551641001207,,,,,
551641002144,,,,,
551641002145,,,,,
551641002146,1.0,1.0,1.0,1.0,4.0
551641099999,0.0,0.0,0.0,0.0,0.0
551644002147,,,,,
551644002149,,,,,
551644002150,,,,,
551644002151,1.0,0.0,1.0,1.0,3.0
551644002535,,,,,
551647000548,,,,,
551647002155,1.0,1.0,1.0,0.0,3.0
551647002156,,,,,
551650002157,,,,,
551650002158,,,,,
551650002159,1.0,1.0,1.0,1.0,4.0
551650002160,,,,,
551656002163,,,,,
551659002164,,,,,
551659002165,0.0,1.0,1.0,1.0,3.0
551659003108,,,,,
551662002166,,,,,
551662002169,,,,,
551662002170,0.0,1.0,1.0,1.0,3.0
551662002402,,,,,
551665002175,,,,,
551665002176,1.0,1.0,1.0,1.0,4.0
551668002178,,,,,
551668002179,,,,,
551668002180,,,,,
551668002181,,,,,
551668002182,1.0,1.0,1.0,1.0,4.0
551668002834,,,,,
551671002184,,,,,
551671002185,1.0,1.0,1.0,1.0,4.0
551674000277,,,,,
551674002186,,,,,
551674002187,1.0,1.0,1.0,1.0,4.0
551677002188,1.0,1.0,1.0,1.0,4.0
551683002190,,,,,
551683002191,1.0,0.0,1.0,1.0,3.0
551683002192,,,,,
551686002194,,,,,
551686002195,0.0,1.0,1.0,0.0,2.0
551686002315,,,,,
551704002198,,,,,
551704002200,1.0,1.0,1.0,1.0,4.0
551704002201,,,,,
551704002271,,,,,
551707002205,,,,,
551707002206,,,,,
551707002207,,,,,
551707002209,1.0,1.0,1.0,1.0,4.0
551707002212,,,,,
551707002215,,,,,
551707002216,,,,,
551707002217,,,,,
551707002781,,,,,
551707003088,,,,,
551707003357,,,,,
551707003365,0.0,0.0,1.0,1.0,2.0
551710002218,,,,,
551710002222,1.0,1.0,1.0,1.0,4.0
551710002223,,,,,
551713002224,,,,,
551713002225,1.0,1.0,1.0,0.0,3.0
551713002226,,,,,
551713003059,0.0,0.0,0.0,0.0,0.0
551716002227,,,,,
551719000280,,,,,
551719002228,,,,,
551719002229,0.0,0.0,1.0,1.0,2.0
551722002230,,,,,
560001500243,0.0,0.0,1.0,0.0,1.0
560001600045,,,,,
560073000001,0.0,1.0,1.0,1.0,3.0
560073000002,,,,,
560073000003,0.0,0.0,1.0,0.0,1.0
560073000004,,,,,
560073000005,,,,,
560073000006,,,,,
560073000007,,,,,
560073000011,,,,,
560073000014,,,,,
560073000017,,,,,
560073000020,,,,,
560073000066,0.0,1.0,0.0,0.0,1.0
560073000216,,,,,
560073000453,,,,,
