ceeb,school_name,state,sector,rigor_tier_label,rigor_score,ap_score_nu,ap_tests_offered,ap_efficiency,ap_efficiency_quadrant,stem_advanced_offered,calculus_offered,physics_offered,grad_rate_2021
233714,Arts Academy in the Woods,MI,public,Average,-0.3062193519551022,,,,,3.0,0.0,1.0,67.0
233715,Wayne Memorial High School,MI,public,Average,-0.3312768194632393,2.65,11.0,0.6908444885780648,"Limited (few offered, low scores)",4.0,1.0,1.0,79.0
233716,West Wayne Christian Academy,,private,,,,,,,,,,
233718,Lakecrest Baptist School,,private,,,,,,,,,,
233721,Waterford General Baptist Acad,,private,,,,,,,,,,
233723,Oakdale Academy,,private,,,,,,,,,,
233725,Webberville High School,MI,public,Average,-0.0572282576561706,,,,,1.0,1.0,0.0,95.0
233729,J&S Frankel Jewish Academy,,private,Demanding,0.5635328162484634,2.97,21.0,-0.028293798283260785,Broad & high-performing,,,,
233743,Ogemaw Heights High School,MI,public,Average,-0.2655460115055412,2.35,11.0,0.20101029716274288,"Limited (few offered, low scores)",4.0,1.0,1.0,87.0
233746,Lutheran High School Westland,,private,Average,-0.1101169055044571,2.78,13.0,0.6547803533171703,"Selective & effective (few offered, high scores)",,,,
233748,Westland Christian Academy,,private,,,,,,,,,,
233750,White Cloud High School,MI,public,Below Average,-0.7775338110181329,,,,,1.0,1.0,0.0,82.0
233755,Whitehall Senior High School,MI,public,Demanding,0.1452558148659909,2.85,14.0,0.644912188876979,"Selective & effective (few offered, high scores)",4.0,1.0,1.0,97.5
233760,White Pigeon JrSr High School,MI,public,Demanding,0.2472398794902149,,,,,3.0,0.0,1.0,84.5
233763,Whitmore Lake High School,MI,public,Demanding,0.2928558186607397,3.04,11.0,1.327628937417984,"Selective & effective (few offered, high scores)",3.0,0.0,1.0,84.5
233765,WhittemorePrescott JrSr High School,MI,public,Average,-0.1862776134434787,,,,,2.0,0.0,1.0,84.5
233770,Aim High School,,private,,,,,,,,,,
233775,Williamston High School,MI,public,Demanding,0.0891746907066071,3.14,21.0,0.24927891018542175,Broad & high-performing,4.0,1.0,1.0,97.5
233781,Wixom Christian School,,private,,,,,,,,,,
233789,St Catherine Of Siena Academy,,private,Average,-0.1493433098179896,2.63,21.0,-0.5834392152206265,Broad but underperforming,,,,
233795,Wolverine MiddleHigh School,MI,public,Demanding,0.2585548418441291,,,,,1.0,0.0,1.0,69.5
233800,Lakewood High School,MI,public,Average,-0.1061084496445684,2.54,8.0,0.8837270457037477,"Limited (few offered, low scores)",4.0,1.0,1.0,87.0
233803,Godwin Heights Learning Center,MI,public,Demanding,0.4361642042723195,,,,,1.0,0.0,0.0,10.0
