destinationtable,rcdts,level,school_name,district,city,county,district_type,school_type,grades_served,summative_designation,summative_designation_student_group_s,title_i_status,state_senate_district,state_house_district,ebf_tier,pct_ebf_capacity_to_meet_expectations,count_school_enrollment,site_level_per_pupil_expenditures_federal,site_level_per_pupil_expenditures_state_local,site_level_per_pupil_expenditures_subtotal,district_centralized_per_pupil_expenditure_federal,district_centralized_per_pupil_expenditure_state_local,district_centralized_per_pupil_expenditure_subtotal,total_per_pupil_expenditures_federal,total_per_pupil_expenditures_state_local,total_per_pupil_expenditures_subtotal,exclusions,total_expenditures_sber,local_property_taxes,pct_local_property_taxes,other_local_funding,pct_other_local_funding,evidence_based_funding,pct_evidence_based_funding,other_state_funding,pct_other_state_funding,federal_funding,pct_federal_funding,total_revenue_source,eav_per_pupil,total_school_tax_rate_per_100,instructional_expenditure_per_pupil,operating_expenditures,instruction,pct_instruction,general_admin,pct_general_admin,supporting_services,pct_supporting_services,other_expenditures,pct_other_expenditures,education_fund,pct_education_fund,operations_b_m,pct_operations_b_m,transportation,pct_transportation,debt_service,pct_debt_service,tort,pct_tort,munic_ret_soc_security,pct_munic_ret_soc_security,fire_prev_safety,pct_fire_prev_safety,capital_projects_fund,pct_capital_projects_fund,total_expenditures_afr,per_pupil_pension_obligation_amount,total_pension_obligation_amount
Finance1,47-098-0050-26-1006,School,Challand Middle School,Sterling CUSD 5,Sterling,Whiteside,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Eligible but Not Served,37,74,,,726.97,0,8305.38,8305.38,568.33,4994.43,5562.76,568.33,13299.81,13868.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-098-0050-26-2005,School,Franklin Elem School,Sterling CUSD 5,Sterling,Whiteside,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,37,74,,,347.08,1379.86,8509.61,9889.47,1654.51,4994.43,6648.94,3034.37,13504.04,16538.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-098-0050-26-2007,School,Jefferson Elem School,Sterling CUSD 5,Sterling,Whiteside,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,37,74,,,410.25,0,8423.66,8423.66,1654.51,4994.43,6648.94,1654.51,13418.09,15072.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-098-0050-26-2008,School,Lincoln Elem School,Sterling CUSD 5,Sterling,Whiteside,Unit District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,37,74,,,262.68,0,9409.59,9409.59,1654.51,4994.43,6648.94,1654.51,14404.02,16058.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-098-0050-26-0014,School,Sterling High School,Sterling CUSD 5,Sterling,Whiteside,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,37,74,,,960.3,0,8574.36,8574.36,568.33,4994.43,5562.76,568.33,13568.79,14137.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-098-0050-26-2010,School,Washington Elem School,Sterling CUSD 5,Sterling,Whiteside,Unit District,Elementary School,3 - 5,Commendable,All Students,Title 1 Schoolwide,37,74,,,408.19,0,7936.96,7936.96,1654.51,4994.43,6648.94,1654.51,12931.39,14585.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,47-052-2200-02-2001,School,Steward Elementary School,Steward ESD 220,Steward,Lee,Elementary District,Elementary School,K - 8,Exemplary,All Students,Not a Participant in Title One Program,37,74,,,56,171.98,14144.97,14316.94,0,10828.55,10828.55,171.98,24973.51,25145.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-087-005A-26-2003,School,Stewardson-Strasburg Elem School,Stewardson-Strasburg CUD 5A,Strasburg,Shelby,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,54,107,,,270.25,237.57,6120.01,6357.58,572.6,3542.99,4115.59,810.16,9663,10473.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-087-005A-26-0001,School,Stewardson-Strasburg High School,Stewardson-Strasburg CUD 5A,Strasburg,Shelby,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Schoolwide,54,107,,,142,175.55,7347.52,7523.07,572.6,3542.99,4115.59,748.14,10890.51,11638.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2060-26-2002,School,Stockton Elem School,Stockton CUSD 206,Stockton,Jo Daviess,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,45,89,,,200.5,498.95,11122.99,11621.93,344.08,5518.45,5862.54,843.03,16641.44,17484.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2060-26-1001,School,Stockton Middle School,Stockton CUSD 206,Stockton,Jo Daviess,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,45,89,,,100,536.52,9305.44,9841.96,344.08,5518.45,5862.54,880.6,14823.9,15704.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,08-043-2060-26-0003,School,Stockton Sr High School,Stockton CUSD 206,Stockton,Jo Daviess,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,45,89,,,170,82.03,11113.24,11195.27,344.08,5518.45,5862.54,426.11,16631.69,17057.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-0440-02-2001,School,Centennial Elem School,Streator ESD 44,Streator,La Salle,Elementary District,Elementary School,K - 4,Commendable,All Students,Title 1 Schoolwide,53,106,,,476.68,1775.09,7945.96,9721.04,452.88,4165.43,4618.31,2227.97,12111.38,14339.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-0440-02-2003,School,Kimes Elem School,Streator ESD 44,Streator,La Salle,Elementary District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,53,106,,,359.62,2085.66,11518.22,13603.89,452.88,4165.43,4618.31,2538.54,15683.65,18222.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-0440-02-1005,School,Northlawn Jr High School,Streator ESD 44,Streator,La Salle,Elementary District,Middle/Junior High School,5 - 8,Targeted,"Black/African American, Multiracial",Title 1 Schoolwide,53,106,,,613.56,2161.18,8444.88,10606.06,452.88,4165.43,4618.31,2614.06,12610.31,15224.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-0400-17-0001,School,Streator Twp High School,Streator Twp HSD 40,Streator,La Salle,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,53,106,,,727.35,892.38,16805.13,17697.51,136.37,49.23,185.6,1028.76,16854.35,17883.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-070-3000-26-2001,School,Sullivan Elem School,Sullivan CUSD 300,Sullivan,Moultrie,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,54,107,,,566.75,401.74,5902.65,6304.38,427.46,2240.45,2667.92,829.2,8143.1,8972.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-070-3000-26-0004,School,Sullivan High School,Sullivan CUSD 300,Sullivan,Moultrie,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,54,107,,,310.6,57.65,9182.11,9239.77,427.46,2240.45,2667.92,485.12,11422.57,11907.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,11-070-3000-26-1001,School,Sullivan Middle School,Sullivan CUSD 300,Sullivan,Moultrie,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,54,107,,,264.7,0,5707.54,5707.54,427.46,2240.45,2667.92,427.46,7947.99,8375.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,13-041-0790-02-2001,School,Summersville Grade School,Summersville SD 79,Mount Vernon,Jefferson,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,58,116,,,277.25,334.41,8268.39,8602.8,18.76,4053.18,4071.93,353.16,12321.57,12674.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-1610-02-2006,School,Dr Julian Rogus School,Summit Hill SD 161,Frankfort,Will,Elementary District,Elementary School,K - 4,Commendable,All Students,Title 1 Targeted,19,38,,,665.54,511.72,15425.82,15937.54,87.74,3998.11,4085.85,599.46,19423.93,20023.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-1610-02-2004,School,Indian Trail Elem School,Summit Hill SD 161,Frankfort,Will,Elementary District,Elementary School,1 - 4,Commendable,All Students,Title 1 Targeted,19,38,,,453.14,515.55,12789.44,13304.99,87.73,3897.79,3985.52,603.28,16687.23,17290.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-1610-02-3001,School,Mary Drew Early Learning Center,Summit Hill SD 161,Frankfort,Will,Elementary District,Special School,PK,,,Not a Participant in Title One Program,19,38,,,50.49,0,34602.01,34602.01,87.76,3559.84,3647.6,87.76,38161.85,38249.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-1610-02-1001,School,Summit Hill Junior High School,Summit Hill SD 161,Frankfort,Will,Elementary District,Middle/Junior High School,7 - 8,Exemplary,All Students,Title 1 Targeted,19,38,,,560,497.19,15231.67,15728.86,87.74,3650.09,3737.83,584.93,18881.76,19466.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-1610-02-2005,School,Walker Intermediate School,Summit Hill SD 161,Tinley Park,Will,Elementary District,Elementary School,5 - 6,Commendable,All Students,Title 1 Targeted,19,38,,,549.5,479.56,14384.77,14864.33,87.74,4042.67,4130.41,567.3,18427.44,18994.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1040-02-2001,School,Dr Donald Wharton Elem School,Summit SD 104,Summit,Cook,Elementary District,Elementary School,K - 5,Exemplary,All Students,Title 1 Schoolwide,11,21,,,111.5,1669.47,13069.16,14738.63,1906.17,9282.11,11188.29,3575.64,22351.27,25926.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1040-02-1001,School,Heritage Middle School,Summit SD 104,Summit,Cook,Elementary District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Schoolwide,11,21,,,448.5,1779.4,10400.17,12179.57,1906.17,9282.11,11188.29,3685.57,19682.29,23367.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1040-02-2003,School,Otis P Graves Elem School,Summit SD 104,Summit,Cook,Elementary District,Elementary School,PK - 5,Commendable,All Students,Title 1 Schoolwide,11,21,,,571.5,1784.31,8943.86,10728.17,1906.17,9282.11,11188.29,3690.48,18225.98,21916.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1040-02-2004,School,W W Walker Elem School,Summit SD 104,Bedford Park,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,11,21,,,128.5,1853.38,16886.38,18739.76,1906.17,9282.11,11188.29,3759.56,26168.49,29928.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1040-02-2005,School,Walsh Elem School,Summit SD 104,Summit,Cook,Elementary District,Elementary School,K - 5,Commendable,All Students,Title 1 Schoolwide,11,21,,,179.5,3980.07,19321.14,23301.21,1906.17,9282.11,11188.29,5886.25,28603.26,34489.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1710-02-1001,School,Heritage Middle School,Sunnybrook SD 171,Lansing,Cook,Elementary District,Middle/Junior High School,5 - 8,Commendable,All Students,Title 1 Schoolwide,17,33,,,496,192.16,10317.88,10510.04,821.22,6451.98,7273.2,1013.38,16769.86,17783.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1710-02-2001,School,Nathan Hale Elem School,Sunnybrook SD 171,Lansing,Cook,Elementary District,Elementary School,PK - 4,Commendable,All Students,Title 1 Schoolwide,17,33,,,515.5,256.45,8392.91,8649.37,821.22,6451.98,7273.2,1077.67,14844.89,15922.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0290-02-2001,School,Middlefork Primary School,Sunset Ridge SD 29,Northfield,Cook,Elementary District,Elementary School,K - 3,Exemplary,All Students,Title 1 Targeted,29,57,,,240.1,104.04,15557.98,15662.02,529.82,10368.27,10898.09,633.86,25926.25,26560.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-0290-02-2002,School,Sunset Ridge Elem School,Sunset Ridge SD 29,Northfield,Cook,Elementary District,Elementary School,4 - 8,Commendable,All Students,Title 1 Targeted,29,57,,,276.5,0,21504.94,21504.94,529.82,10368.27,10898.09,529.82,31873.22,32403.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-2004,School,North Elementary School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,35,70,,,297.95,0,8049.95,8049.95,251.96,4695.6,4947.56,251.96,12745.55,12997.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-2008,School,North Grove Elementary School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,35,70,,,397.65,0,8702.8,8702.8,267.29,5103.97,5371.26,267.29,13806.77,14074.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-2007,School,South Prairie Elementary School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Targeted,35,70,,,376.53,584.62,7820.05,8404.67,297.31,5120.26,5417.57,881.93,12940.31,13822.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-2005,School,Southeast Elem School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Targeted,35,70,,,298.4,0,9780.89,9780.89,279.83,5166.57,5446.4,279.83,14947.46,15227.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-0001,School,Sycamore High School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Ineligible Due to Ranking,35,70,,,1148.35,58.68,10502.18,10560.86,257.73,5313.4,5571.13,316.41,15815.58,16131.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-1002,School,Sycamore Middle School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,35,70,,,850.95,27.93,9159.34,9187.27,256.03,4712.47,4968.5,283.96,13871.81,14155.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,16-019-4270-26-2006,School,West Elem School,Sycamore CUSD 427,Sycamore,Dekalb,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Targeted,35,70,,,264.5,0,10733.18,10733.18,285.32,5171.91,5457.23,285.32,15905.09,16190.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,56-099-0900-02-2001,School,Taft Grade School,Taft SD 90,Lockport,Will,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,43,85,,,267.6,604.36,14452.51,15056.87,0,0,0,604.36,14452.51,15056.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,30-073-0050-02-2001,School,Tamaroa Elem School,Tamaroa School Dist 5,Tamaroa,Perry,Elementary District,Elementary School,K - 8,Commendable,All Students,Title 1 Schoolwide,58,115,,,107,1535.26,8312.98,9848.24,429.37,4915.95,5345.32,1964.63,13228.93,15193.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-011-0030-26-2001,School,Memorial Elem School,Taylorville CUSD 3,Taylorville,Christian,Unit District,Elementary School,3 - 4,Commendable,All Students,Title 1 Schoolwide,54,107,,,304.59,270.61,9104.71,9375.32,660.14,2111.85,2771.99,930.76,11216.56,12147.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-011-0030-26-2003,School,North Elem School,Taylorville CUSD 3,Taylorville,Christian,Unit District,Elementary School,PK - 2,Commendable,All Students,Title 1 Schoolwide,54,107,,,443.91,182.04,10179.43,10361.48,660.14,2111.85,2771.99,842.19,12291.28,13133.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-011-0030-26-1005,School,Taylorville Jr High School,Taylorville CUSD 3,Taylorville,Christian,Unit District,Middle/Junior High School,5 - 8,Commendable,All Students,Title 1 Eligible but Not Served,54,107,,,612.08,0.92,11254.16,11255.08,660.14,2111.85,2771.99,661.07,13366.01,14027.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-011-0030-26-0006,School,Taylorville Sr High School,Taylorville CUSD 3,Taylorville,Christian,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,54,107,,,722.53,0,13031.28,13031.28,660.14,2111.85,2771.99,660.14,15143.13,15803.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-025-0500-26-2002,School,Teutopolis Grade School,Teutopolis CUSD 50,Teutopolis,Effingham,Unit District,Elementary School,PK - 6,Commendable,All Students,Title 1 Targeted,54,107,,,630,225.02,5710.19,5935.21,307.22,2112.7,2419.92,532.24,7822.89,8355.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-025-0500-26-0001,School,Teutopolis High School,Teutopolis CUSD 50,Teutopolis,Effingham,Unit District,High School,9 - 12,Exemplary,All Students,Title 1 Eligible but Not Served,54,107,,,338.93,274.8,8252.07,8526.87,307.22,2112.7,2419.92,582.02,10364.77,10946.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,03-025-0500-26-1001,School,Teutopolis Junior High School,Teutopolis CUSD 50,Teutopolis,Effingham,Unit District,Middle/Junior High School,7 - 8,Commendable,All Students,Title 1 Eligible but Not Served,54,107,,,166.5,335.95,8193.68,8529.63,307.22,2112.7,2419.92,643.17,10306.38,10949.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,09-010-1300-04-2001,School,Thomasboro Grade School,Thomasboro CCSD 130,Thomasboro,Champaign,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,52,104,,,140,2204.97,17404.62,19609.59,0,0,0,2204.97,17404.62,19609.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,21-028-1740-26-2001,School,Thompsonville Grade  School,Thompsonville CUSD 174,Thompsonville,Franklin,Unit District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,59,117,,,183,1445.24,8950.29,10395.53,343.42,4196.51,4539.93,1788.66,13146.8,14935.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,21-028-1740-26-0001,School,Thompsonville High School,Thompsonville CUSD 174,Thompsonville,Franklin,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,59,117,,,90,1958.35,10731.05,12689.4,196.6,4136.49,4333.09,2154.95,14867.54,17022.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2150-17-0001,School,Thornton Fractnl No High School,Thornton Fractional Twp HSD 215,Calumet City,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,17,34,,,1334.3,0,15121.67,15121.67,1216.15,4732.39,5948.55,1216.15,19854.07,21070.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2150-17-0002,School,Thornton Fractnl So High School,Thornton Fractional Twp HSD 215,Lansing,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,17,33,,,1678.55,0,14863.99,14863.99,1216.15,4732.39,5948.55,1216.15,19596.38,20812.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-1540-02-2002,School,Wolcott School,Thornton SD 154,Thornton,Cook,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,15,29,,,242.2,998.67,11221.47,12220.14,1827.98,3658.55,5486.53,2826.65,14880.02,17706.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2050-17-0002,School,Thornridge High School,Thornton Twp HSD 205,Dolton,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,15,30,,,855.5,5230.98,31469.69,36700.67,1076.15,3281.85,4358,6307.14,34751.54,41058.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2050-17-0001,School,Thornton Township High School,Thornton Twp HSD 205,Harvey,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,15,30,,,1581.5,796.73,24477.92,25274.65,1076.15,3281.85,4358,1872.88,27759.78,29632.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,07-016-2050-17-0003,School,Thornwood High School,Thornton Twp HSD 205,South Holland,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,15,29,,,1790.5,4742.16,27124.84,31867,1076.15,3281.85,4358,5818.31,30406.69,36225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,09-010-0070-26-2007,School,Unity East,Tolono CUSD 7,Philo,Champaign,Unit District,Elementary School,PK - 5,Commendable,All Students,Title 1 Ineligible Due to Ranking,52,104,,,221,953.33,8858.46,9811.79,5493.91,7125.61,12619.52,6447.24,15984.07,22431.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,09-010-0070-26-0007,School,Unity High School,Tolono CUSD 7,Tolono,Champaign,Unit District,High School,9 - 12,Commendable,All Students,Title 1 Eligible but Not Served,51,101,,,473,447.38,7808.17,8255.55,2566.92,3329.3,5896.22,3014.3,11137.47,14151.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,09-010-0070-26-1005,School,Unity Jr High School,Tolono CUSD 7,Tolono,Champaign,Unit District,Middle/Junior High School,6 - 8,Commendable,All Students,Title 1 Targeted,51,101,,,367,850.95,5968.22,6819.17,3308.32,4290.9,7599.22,4159.27,10259.12,14418.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,09-010-0070-26-2006,School,Unity West,Tolono CUSD 7,Tolono,Champaign,Unit District,Elementary School,K - 5,Commendable,All Students,Title 1 Targeted,51,101,,,400,1174.08,5993.41,7167.49,3035.38,3936.9,6972.28,4209.46,9930.31,14139.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,35-050-0790-04-2001,School,Tonica Grade School,Tonica CCSD 79,Tonica,La Salle,Elementary District,Elementary School,PK - 8,Commendable,All Students,Title 1 Schoolwide,53,105,,,98.45,525.78,15269.04,15794.83,197.99,10026.23,10224.22,723.77,25295.28,26019.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2110-17-0006,School,Hoffman Estates High School,Township HSD 211,Hoffman Estates,Cook,High School District,High School,9 - 12,Commendable,All Students,Not a Participant in Title One Program,22,44,,,2092,1368.8,18891.09,20259.89,211.69,5318.42,5530.11,1580.5,24209.51,25790.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2110-17-0001,School,J B Conant High School,Township HSD 211,Hoffman Estates,Cook,High School District,High School,9 - 12,Exemplary,All Students,Not a Participant in Title One Program,28,56,,,2479,438.17,15595.57,16033.73,211.95,5162.77,5374.72,650.12,20758.33,21408.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2110-17-0003,School,Palatine High School,Township HSD 211,Palatine,Cook,High School District,High School,9 - 12,Commendable,All Students,Not a Participant in Title One Program,27,54,,,2435,1536.12,20723.37,22259.49,211.52,5086.43,5297.95,1747.64,25809.8,27557.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2110-17-0004,School,Schaumburg High School,Township HSD 211,Schaumburg,Cook,High School District,High School,9 - 12,Exemplary,All Students,Not a Participant in Title One Program,22,44,,,2254,810.27,16969.39,17779.65,211.51,5358.12,5569.62,1021.77,22327.5,23349.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2110-17-0002,School,Wm Fremd High School,Township HSD 211,Palatine,Cook,High School District,High School,9 - 12,Exemplary,All Students,Not a Participant in Title One Program,26,51,,,2540,568.43,16479.34,17047.77,211.77,4875.98,5087.75,780.2,21355.31,22135.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2140-17-0008,School,Buffalo Grove High School,Township HSD 214,Buffalo Grove,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Ineligible Due to Ranking,27,54,,,2016,0,17000.93,17000.93,785.45,9141.16,9926.62,785.45,26142.09,26927.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2140-17-0002,School,Elk Grove High School,Township HSD 214,Elk Grove Village,Cook,High School District,High School,9 - 12,Commendable,All Students,Title 1 Schoolwide,24,48,,,1889,56.62,17229.5,17286.11,785.45,9141.16,9926.62,842.07,26370.66,27212.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance1,05-016-2140-17-0004,School,John Hersey High School,Township HSD 214,Arlington Heights,Cook,High School District,High School,9 - 12,Exemplary,All Students,Title 1 Ineligible Due to Ranking,27,54,,,2078,0,15377.63,15377.63,785.45,9141.16,9926.62,785.45,24518.79,25304.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
