school_id,our_name,our_city,state,sector,bob_ceeb,bob_name,bob_city,match_rule,score,confidence
4207052,Upper Bucks County Technical School,Perkasie,PA,public,391362,Bucks County Technical HS,FAIRLESS HLS,subset_multi_token,90.0,review
4201972,Upper Darby SHS,Drexel Hill,PA,public,394965,Upper Darby High School,Drexel Hill,ceeb_exact,100.0,high
4206340,Upper Dauphin Area HS,Elizabethville,PA,public,391215,Upper Dauphin Area High School,Elizabethvle,ceeb_exact,100.0,high
4205078,Upper Dublin HS,Fort Washington,PA,public,391415,Upper Dublin High School,Fort Washington,ceeb_exact,100.0,high
4203395,Upper Merion Area HS,King of Prussia,PA,public,392015,Upper Merion Area High School,King of Prussia,ceeb_exact,100.0,high
4203401,Upper Moreland HS,Willow Grove,PA,public,395340,Upper Moreland High School,Willow Grove,ceeb_exact,100.0,high
4205081,Upper Perkiomen HS,Pennsburg,PA,public,391115,Upper Perkiomen High School,Pennsburg,ceeb_exact,100.0,high
4200492,Upper Saint Clair HS,Pittsburgh,PA,public,393707,Upper Saint Clair High School,Upper St. Clair,ceeb_exact,100.0,high
4200337,Urban Pathways 6-12 CS,Pittsburgh,PA,public,393753,Urban Pathways 6-12 Charter Sc,Pittsburgh,ceeb_exact,100.0,high
4207544,Valley JSHS,New Kensington,PA,public,392960,Valley High School,NEW KENSINGTON,exact_normalized_name,99.0,high
4206775,Valley View HS,Archbald,PA,public,390100,Valley View High School,Archbald,ceeb_exact,100.0,high
4207661,Vaux HS: A Big Picture School,Philadelphia,PA,public,392785,Vaux Big Picture High School,PHILADELPHIA,exact_normalized_name,99.0,high
4207087,Venango Technology Center,Oil City,PA,public,,,,unmatched,,
4204310,Wallenpaupack Area HS,Hawley,PA,public,391710,Wallenpaupack Area High School,Hawley,ceeb_exact,100.0,high
4204149,Warren Area HS,Warren,PA,public,395035,Warren Area High School,Warren,ceeb_exact,100.0,high
4207088,Warren County Area Vocational-Technical School,Warren,PA,public,395035,Warren Area High School,WARREN,subset_same_city,97.0,high
4205103,Warrior Run JSHS,Turbotville,PA,public,394890,Warrior Run High School,Turbotville,ceeb_exact,100.0,high
4202663,Warwick SHS,Lititz,PA,public,392300,Warwick High School,LITITZ,exact_normalized_name,99.0,high
4206527,Washington George HS,Philadelphia,PA,public,393323,George Washington High School,PHILADELPHIA,exact_normalized_name,99.0,high
4204286,Washington HS,Washington,PA,public,393323,George Washington High School,Philadelphia,ceeb_exact,100.0,high
4202243,Waynesboro Area Senior High School,Waynesboro,PA,public,395105,Waynesboro Area Senior HS,Waynesboro,ceeb_exact,100.0,high
4205118,Waynesburg Central JSHS,Waynesburg,PA,public,395110,Waynesburg Central High School,Waynesburg,ceeb_exact,100.0,high
4201327,Weatherly Area HS,Weatherly,PA,public,395115,Weatherly Area High School,Weatherly,ceeb_exact,100.0,high
4204080,Wellsboro Area HS,Wellsboro,PA,public,395135,Wellsboro Area High School,Wellsboro,ceeb_exact,100.0,high
4200509,West Allegheny SHS,Imperial,PA,public,393075,West Allegheny Senior HS,Imperial,ceeb_exact,100.0,high
4201566,West Branch Area HS,Morrisdale,PA,public,392755,West Branch Area High School,Morrisdale,ceeb_exact,100.0,high
4200969,West Chester Bayard Rustin HS,West Chester,PA,public,395167,West Chester Bayard Rustin HS,WEST CHESTER,exact_normalized_name,99.0,high
4206734,West Chester East HS,West Chester,PA,public,395164,West Chester East High School,WEST CHESTER,exact_normalized_name,99.0,high
4201453,West Chester Henderson HS,West Chester,PA,public,,,,unmatched,,
4206161,West Forest JSHS,Tionesta,PA,public,394810,West Forest High School,Tionesta,ceeb_exact,100.0,high
4207638,West Greene JSHS,Waynesburg,PA,public,394285,West Greene High School,Waynesburg,ceeb_exact,100.0,high
4206129,West Middlesex Area JSHS,West Middlesex,PA,public,395195,West Middlesex Area Jr-Sr HS,WEST MIDDLESEX,exact_normalized_name,99.0,high
4200536,West Mifflin Area HS,West Mifflin,PA,public,395198,West Mifflin Area High School,West Mifflin,ceeb_exact,100.0,high
4203596,West Perry SHS,Elliottsburg,PA,public,391225,West Perry High School,Elliottsburg,ceeb_exact,100.0,high
4203860,West Philadelphia HS,Philadelphia,PA,public,393555,West Philadelphia High School,Philadelphia,ceeb_exact,100.0,high
4202489,West Scranton HS,Scranton,PA,public,394442,Scranton High School,Scranton,ceeb_exact,100.0,high
4200517,West Shamokin JSHS,Rural Valley,PA,public,394310,West Shamokin Junior Senior HS,RURAL VALLEY,exact_normalized_name,99.0,high
4205059,West Side Career & Technology Center,Kingston,PA,public,,,,unmatched,,
4206705,West York Area HS,York,PA,public,395435,West York Area High School,York,ceeb_exact,100.0,high
4207090,Western Area Career and Technology Center - Washington Cnty,Canonsburg,PA,public,,,,unmatched,,
4200719,Western Beaver Co JSHS,Industry,PA,public,391888,Western Beaver Jr-Sr HS,INDUSTRY,subset_same_city,97.0,high
4207082,Western Montgomery Career and Technology Center,Limerick,PA,public,,,,unmatched,,
4210033,Western Secure Treatment Unit,Emlenton,PA,public,,,,unmatched,,
4206704,Western Wayne HS,Lake Ariel,PA,public,392085,Western Wayne High School,Lake Ariel,ceeb_exact,100.0,high
4207608,Westinghouse Arts Academy CS,Wilmerding,PA,public,,,,unmatched,,
4207578,Westmont Hilltop JSHS,Johnstown,PA,public,391975,Westmont Hilltop Senior HS,Johnstown,ceeb_exact,100.0,high
4202848,Whitehall HS,Whitehall,PA,public,391785,Whitehall High School,Whitehall,ceeb_exact,100.0,high
4207077,Wilkes-Barre Area Career & Technical Center,Wilkes-Barre,PA,public,390099,Wilkes Barre Area High School,WILKES BARRE,subset_multi_token,90.0,review
4207700,Wilkes-Barre Area HS,Plains,PA,public,390099,Wilkes Barre Area High School,WILKES BARRE,exact_normalized_name,99.0,high
4207650,Wilkes-Barre Area SD STEM Academy,Plains,PA,public,390099,Wilkes Barre Area High School,WILKES BARRE,subset_multi_token,90.0,review
4202794,William Allen HS,Allentown,PA,public,390020,William Allen High School,Allentown,ceeb_exact,100.0,high
4204647,William Penn SHS,York,PA,public,395440,William Penn Senior High Schl,YORK,exact_normalized_name,99.0,high
4201040,William Tennent HS,Warminster,PA,public,391980,William Tennent High School,Warminster,ceeb_exact,100.0,high
4203914,Williams Valley JSHS,Tower City,PA,public,394200,Williams Valley Jr-Sr HS,Tower City,ceeb_exact,100.0,high
4200951,Williamsburg Community JSHS,Williamsburg,PA,public,395300,Williamsburg High School,WILLIAMSBURG,subset_same_city,97.0,high
4206373,Williamson SHS,Tioga,PA,public,394805,Williamson Junior-Senior HS,TIOGA,exact_normalized_name,99.0,high
4206368,Williamsport Area SHS,Williamsport,PA,public,395327,Williamsport Area High School,WILLIAMSPORT,exact_normalized_name,99.0,high
4202721,Wilmington Area JSHS,New Wilmington,PA,public,393010,Wilmington Area High School,New Wilmington,ceeb_exact,100.0,high
4203522,Wilson Area HS,Easton,PA,public,391135,Wilson Area High School,Easton,ceeb_exact,100.0,high
4206980,Wilson HS,West Lawn,PA,public,391135,Wilson Area High School,Easton,ceeb_exact,100.0,high
4204026,Windber Area HS,Windber,PA,public,395355,Windber Area High School,Windber,ceeb_exact,100.0,high
4203247,Wissahickon SHS,Ambler,PA,public,390065,Wissahickon High School,Ambler,ceeb_exact,100.0,high
4207214,Woodland Hills HS,Pittsburgh,PA,public,393659,Woodland Hills High School,Pittsburgh,ceeb_exact,100.0,high
4201005,Wyalusing Valley JSHS,Wyalusing,PA,public,395395,Wyalusing Valley Jr-Sr HS,Wyalusing,ceeb_exact,100.0,high
4206390,Wyoming Area Sec Ctr,Exeter,PA,public,394005,Wyoming Area High School,EXETER,subset_same_city,97.0,high
4206391,Wyoming Valley West SHS,Plymouth,PA,public,392025,Wyoming Valley West HS,Plymouth,ceeb_exact,100.0,high
4200887,Wyomissing Area JSHS,Wyomissing,PA,public,395410,Wyomissing Area High School,Wyomissing,ceeb_exact,100.0,high
4205168,York County School of Technology,York,PA,public,395447,York County Sch Of Technology,York,ceeb_exact,100.0,high
4204658,York Suburban SHS,York,PA,public,395448,York Suburban Senior HS,York,ceeb_exact,100.0,high
4204735,Yough SHS,Herminie,PA,public,391755,Yough Senior High School,HERMINIE,exact_normalized_name,99.0,high
4204135,Youngsville MS/HS,Youngsville,PA,public,395455,Youngsville Middle-Senior HS,Youngsville,ceeb_exact,100.0,high
