name,school_id,offers_pyp,offers_myp,offers_dp,offers_cp,programmes,offers_any_ib,languages,ibo_url
Huntingtowne Farms Elementary School,002438,true,false,false,false,PYP,true,English,https://ibo.org/school/002438/
Huron High School,051307,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/051307/
Hutchinson High School,002133,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002133/
Hyde Park Academy,001194,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/001194/
I.S. X303 Leadership And Community Service,063220,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/063220/
IB World School at Plano East,000837,false,false,true,false,DP,true,English,https://ibo.org/school/000837/
Ida B. Wells Preparatory Academy School,050906,false,true,false,false,MYP,true,English,https://ibo.org/school/050906/
IDEA College Preparatory,002524,false,false,true,false,DP,true,English,https://ibo.org/school/002524/
IDEA College Preparatory McAllen,051866,false,false,true,false,DP,true,English,https://ibo.org/school/051866/
IDEA South Flores College Preparatory,060064,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/060064/
Idlewild Elementary School,049027,true,false,false,false,PYP,true,English,https://ibo.org/school/049027/
Idyllwilde Elementary Future Ready Academy,060834,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060834/
iLEAD Agua Dulce,062823,false,false,false,true,CP,true,"English, Spanish",https://ibo.org/school/062823/
Iles School,004764,true,false,false,false,PYP,true,English,https://ibo.org/school/004764/
Imagine International Academy of North Texas,049500,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/049500/
Imagine Lone Star International Academy,062107,true,false,false,false,PYP,true,English,https://ibo.org/school/062107/
Imperial Middle School,060768,false,true,false,false,MYP,true,English,https://ibo.org/school/060768/
Inderkum High School,049225,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/049225/
Inglemoor High School,000944,false,false,true,false,DP,true,English,https://ibo.org/school/000944/
Ingraham High School,001401,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/001401/
Inlet View Elementary School,061379,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061379/
Interlake High School,000844,false,false,true,false,DP,true,English,https://ibo.org/school/000844/
International Academy,000993,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000993/
International Academy of Macomb,003987,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003987/
International Baccalaureate School at Bartow High School,000909,false,false,true,false,DP,true,English,https://ibo.org/school/000909/
International Charter School of Atlanta,060011,true,true,false,false,"PYP, MYP",true,"English, French",https://ibo.org/school/060011/
International Community School,002548,true,false,false,false,PYP,true,English,https://ibo.org/school/002548/
International Community School--Kirkland,064025,false,false,true,false,DP,true,English,https://ibo.org/school/064025/
International High School,051006,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/051006/
International Scholars Academy,003399,true,true,true,false,"PYP, MYP, DP",true,"English, Arabic, Other",https://ibo.org/school/003399/
International School of Beaverton,003101,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/003101/
International School of Boston,002088,false,true,true,false,"MYP, DP",true,"English, French",https://ibo.org/school/002088/
International School of Brooklyn,004981,true,true,false,false,"PYP, MYP",true,"English, Spanish, French",https://ibo.org/school/004981/
International School of Denver,006946,true,true,false,false,"PYP, MYP",true,"English, Spanish, French",https://ibo.org/school/006946/
International School of Indiana,001390,true,true,true,false,"PYP, MYP, DP",true,English,https://ibo.org/school/001390/
International School of Los Angeles,000956,false,false,true,false,DP,true,English,https://ibo.org/school/000956/
International School of Monterey,049105,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/049105/
International School of Portland,003584,true,false,false,false,PYP,true,"Chinese, Japanese, Other",https://ibo.org/school/003584/
International School of Texas,050839,true,true,true,false,"PYP, MYP, DP",true,"English, Spanish",https://ibo.org/school/050839/
International Spanish Language Academy,004125,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/004125/
International Studies Elementary Charter School,002446,true,false,false,false,PYP,true,English,https://ibo.org/school/002446/
Irmo High School International School for the Arts,002134,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002134/
Ironwood High School,002296,false,false,true,false,DP,true,English,https://ibo.org/school/002296/
Irvin C. Mollison,050923,false,true,false,false,MYP,true,English,https://ibo.org/school/050923/
Isthmus Montessori Academy Public,062220,false,false,true,false,DP,true,"English, Spanish",https://ibo.org/school/062220/
J. Colin English Elementary,049250,true,false,false,false,PYP,true,English,https://ibo.org/school/049250/
J. L. Everhart Elementary,002478,true,false,false,false,PYP,true,English,https://ibo.org/school/002478/
J.L. Long Middle School,036012,false,true,false,false,MYP,true,English,https://ibo.org/school/036012/
J.P. McCaskey High School,000994,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000994/
J.T. Hutchinson IB World Middle School,049227,false,true,false,false,MYP,true,English,https://ibo.org/school/049227/
J.T. Moore Middle School,002490,false,true,false,false,MYP,true,English,https://ibo.org/school/002490/
Jackson County High School,060274,false,false,true,false,DP,true,English,https://ibo.org/school/060274/
Jackson Elementary School,060962,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060962/
Jacksonville High School,002558,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/002558/
Jacobsville Elementary,060888,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060888/
James A. Beneway High School,003334,false,false,true,false,DP,true,English,https://ibo.org/school/003334/
James A. Foshay Learning Center,006454,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/006454/
James B. McPherson Elementary School,002055,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/002055/
James B. Sanderlin K-8,002484,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/002484/
James Bowie High School,002824,false,false,true,false,DP,true,English,https://ibo.org/school/002824/
James E. Shepard IB Magnet Middle School,001992,false,true,false,false,MYP,true,English,https://ibo.org/school/001992/
James H. Hendrix Elementary School,006508,true,false,false,false,PYP,true,English,https://ibo.org/school/006508/
James Island Charter High School,001136,false,false,true,false,DP,true,English,https://ibo.org/school/001136/
James Madison Middle School,004058,false,true,false,false,MYP,true,English,https://ibo.org/school/004058/
James S. Hogg Middle School,006367,false,true,false,false,MYP,true,English,https://ibo.org/school/006367/
James S. Rickards High School,000881,false,false,true,true,"DP, CP",true,English,https://ibo.org/school/000881/
"James W. Robinson, Jr. Secondary School",001024,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001024/
Janie Howard Wilson Elementary,061178,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061178/
Jean Childs Young Middle School,060409,false,true,false,false,MYP,true,English,https://ibo.org/school/060409/
Jefferson County International Baccalaureate School,000630,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000630/
Jefferson Elementary School,003506,true,false,false,false,PYP,true,English,https://ibo.org/school/003506/
Jefferson Houston Prek-8 IB School,006288,true,true,false,false,"PYP, MYP",true,"English, Spanish",https://ibo.org/school/006288/
Jefferson School,061404,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061404/
Jenks West Elementary School,049327,true,false,false,false,PYP,true,English,https://ibo.org/school/049327/
Jerome I. Case High School,000116,false,true,true,true,"MYP, DP, CP",true,English,https://ibo.org/school/000116/
Jesse Boyd Elementary School,004225,true,false,false,false,PYP,true,English,https://ibo.org/school/004225/
Jewett Middle Academy IB,006931,false,true,false,false,MYP,true,English,https://ibo.org/school/006931/
Jim Hill High School,000696,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/000696/
JM Alexander Middle School,002012,false,true,false,false,MYP,true,English,https://ibo.org/school/002012/
Joe Michell School,050465,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/050465/
Joel C. Harris Middle School,052492,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/052492/
John A. Ferguson Senior High School,002320,false,false,true,false,DP,true,English,https://ibo.org/school/002320/
John Adams High School,002825,false,false,true,false,DP,true,English,https://ibo.org/school/002825/
John Adams High School,050868,false,false,true,false,DP,true,English,https://ibo.org/school/050868/
John Ehret High School,002826,false,false,true,false,DP,true,English,https://ibo.org/school/002826/
John F Kennedy Middle School,002566,false,true,false,false,MYP,true,English,https://ibo.org/school/002566/
John F. Kennedy High School,050212,false,true,true,true,"MYP, DP, CP",true,"English, Spanish",https://ibo.org/school/050212/
John F. Kennedy High School,001137,false,false,true,false,DP,true,English,https://ibo.org/school/001137/
John F. Kennedy High School,004801,false,true,true,false,"MYP, DP",true,"English, Spanish",https://ibo.org/school/004801/
John F. Kennedy High School,002488,false,false,true,false,DP,true,English,https://ibo.org/school/002488/
John F. Peeler Elementary School,061910,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061910/
John Fiske Elementary,050926,false,true,false,false,MYP,true,English,https://ibo.org/school/050926/
John Glenn Middle School,002617,false,true,false,false,MYP,true,English,https://ibo.org/school/002617/
John H Kinzie School,060379,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060379/
John Herbert Phillips Academy,037012,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/037012/
John L. Marsh Elementary School,002064,false,true,false,false,MYP,true,English,https://ibo.org/school/002064/
John M Andersen Elementary,062667,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/062667/
John M. Smyth Magnet School,003162,true,true,false,false,"PYP, MYP",true,English,https://ibo.org/school/003162/
John R. Lewis High School,001271,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/001271/
John Randolph Tucker High School,006451,false,true,true,false,"MYP, DP",true,English,https://ibo.org/school/006451/
John Reynolds Middle School,060349,false,true,false,false,MYP,true,"English, Spanish",https://ibo.org/school/060349/
John S. Clark Elementary School,060507,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/060507/
John Story Jenks Academy for the Arts and Sciences,063203,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/063203/
John T. Hoggard High School,050680,false,false,true,false,DP,true,English,https://ibo.org/school/050680/
John Wesley North High School,000472,false,false,true,false,DP,true,English,https://ibo.org/school/000472/
Johnson High School,003342,false,false,true,false,DP,true,English,https://ibo.org/school/003342/
Johnston - McQueen Elementary School,061936,true,false,false,false,PYP,true,"English, Spanish",https://ibo.org/school/061936/
Jones High School,003757,false,false,true,false,DP,true,English,https://ibo.org/school/003757/
Jones-Farrar,006805,true,false,false,false,PYP,true,English,https://ibo.org/school/006805/
Jordan-Elbridge Middle School,049848,false,true,false,false,MYP,true,English,https://ibo.org/school/049848/
Jose de Diego Community Academy,050896,false,true,false,false,MYP,true,English,https://ibo.org/school/050896/
